,ccd,qid,rcid,field
129849.0,13,4,51,1227
129850.0,2,2,5,282
129850.0,11,2,41,1275
129851.0,6,4,23,1274
129851.0,15,4,59,233
129852.0,5,2,17,233
129852.0,14,4,55,1228
129853.0,11,2,41,233
129854.0,6,4,23,1728
129854.0,14,3,54,687
129855.0,2,2,5,1274
129855.0,11,1,40,233
129856.0,3,2,9,1324
129856.0,12,4,47,282
129857.0,3,4,11,1324
129857.0,12,4,47,282
129858.0,8,4,31,1274
129858.0,13,4,51,232
129858.0,16,3,62,233
129859.0,1,4,3,232
129859.0,4,3,14,233
129859.0,9,3,34,1227
129860.0,6,1,20,1274
129860.0,14,3,54,233
129861.0,8,1,28,233
129861.0,16,2,61,1228
129862.0,11,2,41,1274
129863.0,6,3,22,1274
129863.0,15,3,58,233
129864.0,7,4,27,1581
129865.0,3,3,10,281
129865.0,12,4,47,1274
129866.0,7,1,24,1228
129867.0,10,1,36,1228
129868.0,2,2,5,1324
129868.0,11,1,40,282
129869.0,1,2,1,281
129869.0,10,2,37,1274
129870.0,3,1,8,1274
129870.0,11,2,41,233
129871.0,6,2,21,1274
129871.0,15,1,56,233
129872.0,7,4,27,1108
129872.0,14,4,55,74
129873.0,3,1,8,281
129873.0,11,2,41,1274
129874.0,3,3,10,1274
129874.0,13,1,48,1227
129875.0,3,2,9,1227
129875.0,12,4,47,187
129876.0,3,2,9,1275
129876.0,12,1,44,234
129877.0,1,1,0,1274
129877.0,4,2,13,1275
129877.0,9,2,33,233
129878.0,5,4,19,233
129878.0,8,3,30,234
129879.0,6,2,21,108
129880.0,8,2,29,187
129880.0,13,2,49,1184
129881.0,8,2,29,384
129881.0,13,3,50,1376
129882.0,2,1,4,1274
129882.0,10,2,37,233
129883.0,10,2,37,187
129884.0,1,3,2,1142
129884.0,4,3,14,1143
129884.0,12,4,47,108
129885.0,15,2,57,1228
129886.0,8,4,31,1227
129886.0,16,3,62,187
129887.0,2,1,4,1428
129887.0,11,4,43,383
129888.0,8,4,31,145
129888.0,16,4,63,1143
129889.0,6,3,22,1274
129889.0,15,4,59,233
129890.0,6,1,20,1274
129891.0,9,1,32,1375
129891.0,12,2,45,1376
129892.0,3,1,8,1324
129892.0,12,4,47,282
129893.0,5,4,19,232
129893.0,8,3,30,233
129893.0,13,3,50,1227
129894.0,2,1,4,1273
129894.0,10,2,37,232
129895.0,8,4,31,1229
129895.0,9,1,32,188
129895.0,12,2,45,189
129896.0,1,1,0,1324
129896.0,4,2,13,1325
129896.0,9,2,33,282
129897.0,1,1,0,1533
129897.0,10,4,39,487
129898.0,10,1,36,1274
129899.0,2,4,7,332
129899.0,11,4,43,1324
129900.0,7,1,24,1274
129900.0,16,1,60,233
129901.0,11,2,41,233
129902.0,4,4,15,1228
129902.0,9,4,35,187
129902.0,12,3,46,188
129903.0,6,2,21,1274
129903.0,15,1,56,233
129904.0,5,4,19,1272
129904.0,8,3,30,1273
129904.0,13,3,50,231
129905.0,9,1,32,282
129905.0,12,2,45,283
129906.0,5,2,17,815
129906.0,13,2,49,1819
129906.0,16,2,61,1820
129907.0,8,4,31,282
129907.0,13,4,51,1274
129908.0,7,1,24,1274
129908.0,15,2,57,233
129909.0,5,3,18,1274
129909.0,14,3,54,233
129910.0,4,4,15,539
129910.0,14,1,52,487
129911.0,2,4,7,281
129911.0,10,3,38,1274
129912.0,6,4,23,1274
129913.0,7,4,27,1274
129913.0,15,3,58,233
129914.0,1,1,0,234
129914.0,4,2,13,235
129914.0,10,1,36,1229
129915.0,6,1,20,233
129915.0,14,2,53,1228
129916.0,1,4,3,1727
129916.0,4,3,14,1728
129916.0,9,3,34,686
129917.0,6,1,20,1323
129917.0,14,2,53,281
129918.0,10,1,36,1184
129919.0,4,4,15,282
129919.0,9,4,35,1274
129919.0,12,3,46,1275
129920.0,5,4,19,1375
129920.0,8,3,30,1376
129920.0,13,3,50,332
129921.0,6,4,23,1227
129921.0,14,3,54,187
129922.0,5,3,18,186
129922.0,14,4,55,1184
129923.0,2,4,7,281
129923.0,15,2,57,233
129924.0,6,3,22,1274
129924.0,15,4,59,233
129925.0,6,4,23,1274
129926.0,8,2,29,592
129926.0,13,2,49,1587
129927.0,4,4,15,1324
129927.0,9,4,35,281
129927.0,12,3,46,282
129928.0,7,1,24,1403
129928.0,14,1,52,358
129929.0,3,4,11,105
129929.0,10,3,38,1106
129929.0,13,1,48,72
129930.0,3,1,8,282
129930.0,12,1,44,1275
129931.0,8,4,31,331
129932.0,3,3,10,1637
129932.0,12,4,47,592
129932.0,13,1,48,1587
129933.0,11,4,43,1226
129934.0,1,1,0,109
129934.0,4,2,13,110
129934.0,10,1,36,1110
129935.0,6,4,23,232
129935.0,14,3,54,1227
129936.0,3,4,11,1273
129936.0,11,3,42,232
129937.0,11,1,40,233
129938.0,12,2,45,233
129939.0,16,1,60,146
129940.0,8,1,28,1228
129940.0,16,2,61,188
129941.0,3,3,10,1273
129941.0,12,4,47,232
129942.0,5,3,18,1227
129943.0,2,3,6,186
129943.0,15,1,56,146
129944.0,11,2,41,232
129945.0,7,1,24,1083
129945.0,16,2,61,52
129946.0,2,2,5,1274
129946.0,11,1,40,233
129947.0,6,2,21,1274
129947.0,15,3,58,233
129948.0,6,3,22,1274
129948.0,11,1,40,233
129949.0,7,3,26,1274
129949.0,16,4,63,233
129950.0,3,3,10,384
129950.0,12,4,47,1377
129951.0,1,2,1,1274
129951.0,10,1,36,233
129952.0,5,3,18,1274
129953.0,1,3,2,1375
129953.0,10,4,39,332
129954.0,2,4,7,232
129954.0,15,1,56,187
129955.0,8,2,29,234
129955.0,13,3,50,1228
129956.0,4,1,12,281
129956.0,12,3,46,1274
129957.0,4,4,15,801
129957.0,11,3,42,1804
129958.0,3,2,9,280
129958.0,11,2,41,1273
129959.0,5,3,18,1323
129959.0,14,3,54,281
129960.0,8,2,29,282
129960.0,13,3,50,1274
129961.0,4,1,12,282
129961.0,9,1,32,1274
129962.0,7,4,27,282
129963.0,6,2,21,233
129963.0,15,3,58,1228
129964.0,6,4,23,1227
129964.0,14,3,54,187
129965.0,7,4,27,281
129965.0,15,3,58,1274
129966.0,6,3,22,1274
129966.0,15,3,58,233
129967.0,2,4,7,1273
129967.0,10,3,38,232
129968.0,2,4,7,1274
129968.0,15,2,57,1228
129969.0,2,3,6,1376
129969.0,11,4,43,333
129970.0,4,4,15,282
129970.0,9,4,35,1274
129970.0,12,3,46,1275
129971.0,2,1,4,1226
129971.0,10,1,36,186
129972.0,6,2,21,1108
129972.0,13,2,49,74
129973.0,6,4,23,1323
129973.0,14,3,54,281
129974.0,7,3,26,1429
129975.0,6,4,23,332
129975.0,14,3,54,1324
129976.0,7,1,24,233
129977.0,2,3,6,281
129977.0,16,1,60,233
129978.0,2,2,5,282
129978.0,11,1,40,1275
129979.0,1,4,3,281
129979.0,4,3,14,282
129980.0,4,3,14,281
129980.0,9,4,35,1273
129981.0,7,1,24,282
129981.0,15,2,57,1275
129982.0,6,3,22,1274
129982.0,15,4,59,233
129983.0,6,2,21,232
129983.0,15,1,56,1227
129984.0,3,4,11,106
129984.0,11,4,43,1107
129985.0,3,2,9,1142
129985.0,10,2,37,107
129986.0,7,2,25,1274
129986.0,16,1,60,233
129987.0,12,3,46,233
129988.0,6,2,21,332
129988.0,15,1,56,1324
129989.0,3,3,10,233
129989.0,12,4,47,1228
129990.0,10,1,36,333
129991.0,7,1,24,1274
129991.0,15,3,58,233
129992.0,4,4,15,282
129992.0,9,3,34,1274
129993.0,10,2,37,1227
129994.0,5,1,16,232
129994.0,8,2,29,233
129994.0,13,2,49,1227
129995.0,3,2,9,331
129995.0,12,3,46,1323
129996.0,10,2,37,233
129997.0,3,3,10,281
129997.0,8,2,29,1274
129997.0,13,1,48,232
129998.0,8,4,31,215
129998.0,15,3,58,1210
129999.0,1,1,0,232
129999.0,4,2,13,233
129999.0,9,2,33,1227
130000.0,5,3,18,1274
130000.0,14,3,54,233
130001.0,3,4,11,381
130001.0,13,1,48,330
130001.0,16,2,61,331
130002.0,2,3,6,281
130002.0,11,3,42,1274
130003.0,5,3,18,1274
130003.0,14,4,55,233
130004.0,3,4,11,1324
130004.0,12,4,47,282
130004.0,13,1,48,1274
130004.0,16,2,61,1275
130005.0,5,3,18,231
130005.0,14,4,55,1226
130006.0,2,2,5,1274
130006.0,11,1,40,233
130007.0,1,3,2,232
130007.0,10,4,39,1227
130008.0,2,4,7,1273
130008.0,10,3,38,232
130009.0,15,2,57,1228
130010.0,3,1,8,1227
130010.0,11,2,41,187
130011.0,2,1,4,1323
130011.0,10,2,37,281
130012.0,2,4,7,281
130012.0,15,2,57,233
130013.0,12,1,44,1228
130014.0,4,4,15,1585
130014.0,9,4,35,538
130015.0,1,4,3,1427
130015.0,4,3,14,1428
130015.0,14,2,53,1375
130016.0,2,4,7,384
130016.0,15,2,57,334
130017.0,3,1,8,1274
130018.0,7,3,26,1274
130018.0,16,4,63,233
130019.0,5,3,18,1273
130019.0,14,4,55,232
130020.0,5,4,19,1228
130020.0,8,3,30,1229
130020.0,13,3,50,188
130021.0,12,1,44,283
130022.0,3,4,11,1323
130022.0,7,2,25,281
130022.0,16,1,60,1274
130023.0,6,1,20,1274
130023.0,15,1,56,233
130024.0,1,4,3,1144
130024.0,4,3,14,1145
130024.0,12,4,47,110
130025.0,10,2,37,233
130026.0,4,4,15,1228
130026.0,12,3,46,188
130027.0,8,4,31,72
130028.0,6,3,22,1274
130029.0,7,2,25,1274
130029.0,16,1,60,233
130030.0,7,4,27,1274
130030.0,16,4,63,233
130031.0,1,4,3,1863
130031.0,11,3,42,834
130031.0,15,2,57,1840
130032.0,6,3,22,145
130032.0,14,3,54,1143
130033.0,8,4,31,108
130033.0,12,1,44,1109
130034.0,7,4,27,1274
130034.0,15,3,58,233
130035.0,3,1,8,233
130035.0,12,4,47,1228
130036.0,3,3,10,234
130036.0,12,3,46,1229
130037.0,3,4,11,107
130037.0,14,1,52,74
130038.0,6,3,22,1275
130038.0,15,4,59,234
130039.0,2,2,5,1226
130040.0,1,3,2,186
130040.0,10,4,39,1184
130041.0,3,3,10,187
130041.0,9,4,35,1184
130041.0,12,3,46,1185
130042.0,12,2,45,233
130043.0,6,1,20,1324
130043.0,15,1,56,282
130044.0,8,4,31,107
130044.0,16,4,63,1108
130045.0,2,3,6,107
130045.0,10,3,38,1108
130046.0,2,1,4,539
130047.0,3,1,8,1228
130047.0,11,2,41,188
130048.0,8,4,31,187
130048.0,13,3,50,1184
130049.0,1,4,3,232
130049.0,4,3,14,233
130049.0,9,3,34,1227
130050.0,2,3,6,332
130050.0,11,3,42,1324
130051.0,10,2,37,1274
130052.0,7,2,25,1274
130052.0,16,1,60,233
130053.0,7,3,26,1428
130053.0,16,4,63,383
130054.0,2,1,4,232
130054.0,10,2,37,1227
130055.0,1,2,1,1226
130055.0,9,2,33,186
130056.0,2,2,5,1324
130056.0,11,4,43,282
130057.0,2,2,5,1274
130057.0,11,1,40,233
130058.0,10,1,36,1324
130059.0,15,1,56,1228
130060.0,4,1,12,1228
130060.0,9,1,32,187
130060.0,12,2,45,188
130061.0,1,2,1,281
130061.0,10,1,36,1274
130062.0,2,1,4,98
130062.0,11,1,40,1100
130063.0,2,4,7,145
130063.0,13,1,48,108
130064.0,5,3,18,107
130064.0,13,3,50,1108
130065.0,2,4,7,1372
130065.0,15,1,56,1321
130066.0,16,2,61,1228
130067.0,8,4,31,687
130067.0,13,4,51,1684
130067.0,16,3,62,1685
130068.0,3,3,10,1274
130068.0,12,4,47,233
130069.0,3,1,8,1427
130069.0,11,3,42,382
130070.0,3,2,9,540
130070.0,12,1,44,1535
130071.0,4,4,15,1274
130071.0,9,4,35,232
130071.0,12,3,46,233
130072.0,6,4,23,232
130073.0,3,4,11,1376
130073.0,11,3,42,333
130074.0,5,2,17,232
130074.0,14,1,52,1227
130075.0,3,4,11,1102
130075.0,5,1,16,68
130075.0,14,2,53,1073
130076.0,4,4,15,280
130076.0,9,4,35,1272
130076.0,12,3,46,1273
130077.0,1,2,1,1274
130077.0,10,1,36,233
130078.0,2,2,5,1184
130079.0,11,2,41,110
130080.0,2,3,6,333
130080.0,11,4,43,1325
130080.0,16,1,60,283
130081.0,3,2,9,1274
130081.0,12,1,44,233
130082.0,2,4,7,1841
130082.0,9,4,35,808
130082.0,12,4,47,809
130083.0,7,1,24,1274
130084.0,6,3,22,232
130084.0,15,4,59,1227
130085.0,12,1,44,436
130086.0,3,2,9,1323
130086.0,12,1,44,281
130087.0,2,3,6,1324
130087.0,7,2,25,282
130087.0,16,1,60,1275
130088.0,1,4,3,281
130088.0,4,3,14,282
130088.0,9,3,34,1274
130089.0,1,4,3,1227
130089.0,4,3,14,1228
130089.0,9,3,34,187
130090.0,8,1,28,282
130090.0,13,4,51,1274
130090.0,16,3,62,1275
130091.0,6,3,22,1275
130091.0,15,3,58,234
130092.0,5,4,19,1226
130092.0,8,3,30,1227
130093.0,3,4,11,1274
130093.0,11,3,42,233
130094.0,1,3,2,1322
130094.0,10,4,39,280
130095.0,3,2,9,283
130095.0,12,4,47,1276
130096.0,6,1,20,1274
130096.0,14,3,54,233
130097.0,1,2,1,231
130098.0,11,2,41,234
130099.0,4,4,15,332
130099.0,5,1,16,1323
130099.0,14,1,52,281
130100.0,5,4,19,232
130100.0,8,3,30,233
130100.0,13,3,50,1227
130101.0,3,4,11,382
130102.0,7,3,26,1274
130102.0,16,4,63,233
130103.0,1,4,3,1274
130103.0,4,3,14,1275
130103.0,9,3,34,233
130104.0,1,3,2,1323
130104.0,10,4,39,281
130104.0,15,1,56,1274
130105.0,2,1,4,1056
130105.0,10,1,36,28
130106.0,1,3,2,281
130106.0,15,1,56,233
130107.0,6,2,21,281
130107.0,15,4,59,1274
130108.0,7,1,24,1274
130108.0,15,2,57,233
130109.0,4,4,15,187
130109.0,13,2,49,146
130110.0,3,2,9,282
130110.0,12,1,44,1275
130111.0,2,1,4,590
130111.0,10,2,37,1586
130112.0,14,3,54,234
130113.0,10,1,36,187
130114.0,4,1,12,1227
130114.0,12,2,45,187
130115.0,2,3,6,332
130115.0,11,4,43,1324
130116.0,4,1,12,333
130116.0,9,1,32,1324
130117.0,1,2,1,1273
130117.0,10,1,36,232
130118.0,2,2,5,1586
130118.0,11,1,40,540
130119.0,7,2,25,281
130119.0,16,4,63,1274
130120.0,1,1,0,281
130120.0,4,2,13,282
130120.0,9,3,34,1274
130121.0,1,2,1,487
130121.0,10,2,37,1481
130122.0,1,1,0,281
130122.0,4,2,13,282
130123.0,3,1,8,1534
130123.0,12,1,44,488
130124.0,1,1,0,281
130124.0,4,2,13,282
130124.0,9,2,33,1274
130125.0,1,4,3,1272
130125.0,4,3,14,1273
130125.0,14,1,52,1226
130126.0,1,4,3,435
130126.0,10,4,39,1429
130127.0,4,1,12,233
130127.0,9,2,33,1227
130128.0,1,3,2,1375
130128.0,10,3,38,332
130129.0,2,3,6,1274
130129.0,11,3,42,233
130130.0,4,1,12,232
130130.0,9,4,35,1226
130131.0,8,4,31,1325
130131.0,13,4,51,282
130131.0,16,3,62,283
130132.0,2,4,7,1324
130132.0,11,4,43,282
130133.0,2,3,6,281
130133.0,11,3,42,1274
130134.0,9,2,33,1145
130135.0,1,4,3,1324
130135.0,4,3,14,1325
130135.0,9,3,34,282
130136.0,2,3,6,106
130136.0,10,3,38,1107
130137.0,1,4,3,1273
130137.0,4,3,14,1274
130137.0,14,1,52,1227
130138.0,10,1,36,232
130139.0,1,2,1,1184
130139.0,9,3,34,146
130140.0,1,2,1,1274
130140.0,10,1,36,233
130141.0,11,2,41,233
130142.0,4,1,12,233
130142.0,9,4,35,1227
130142.0,12,3,46,1228
130143.0,3,3,10,1324
130143.0,13,1,48,1274
130144.0,6,3,22,1323
130144.0,15,4,59,281
130145.0,6,1,20,153
130145.0,15,3,58,1151
130146.0,4,4,15,1324
130146.0,14,1,52,1274
130147.0,3,4,11,1324
130147.0,12,4,47,282
130148.0,5,2,17,107
130148.0,13,2,49,1108
130149.0,7,1,24,1324
130149.0,15,2,57,282
130150.0,5,3,18,1727
130151.0,8,1,28,488
130151.0,13,4,51,1481
130152.0,2,4,7,281
130152.0,15,1,56,233
130153.0,2,4,7,332
130153.0,10,3,38,1324
130153.0,15,2,57,282
130154.0,5,4,19,1228
130154.0,13,3,50,188
130155.0,10,1,36,108
130156.0,5,3,18,1323
130156.0,14,4,55,281
130157.0,8,4,31,1274
130158.0,1,1,0,231
130158.0,4,2,13,232
130158.0,9,3,34,1226
130159.0,3,3,10,281
130159.0,12,4,47,1274
130160.0,1,1,0,1274
130160.0,4,2,13,1275
130160.0,9,2,33,233
130161.0,7,3,26,281
130161.0,16,3,62,1274
130162.0,3,2,9,1274
130162.0,12,1,44,233
130163.0,5,2,17,280
130163.0,13,2,49,1273
130164.0,6,3,22,828
130165.0,5,1,16,1272
130165.0,8,2,29,1273
130165.0,13,2,49,231
130166.0,1,1,0,1587
130166.0,10,1,36,541
130167.0,1,3,2,1227
130167.0,10,4,39,187
130168.0,5,1,16,281
130168.0,8,2,29,282
130169.0,3,2,9,188
130169.0,9,1,32,1185
130169.0,12,2,45,1186
130170.0,5,4,19,1635
130170.0,14,4,55,590
130171.0,5,1,16,1323
130171.0,8,2,29,1324
130171.0,13,2,49,281
130172.0,5,2,17,1274
130172.0,14,1,52,233
130173.0,5,3,18,1274
130173.0,14,3,54,233
130174.0,6,2,21,1274
130174.0,15,1,56,233
130175.0,6,4,23,281
130176.0,7,3,26,332
130176.0,16,3,62,1324
130177.0,7,1,24,281
130177.0,16,4,63,1274
130178.0,3,2,9,1825
130178.0,9,1,32,790
130178.0,12,2,45,791
130179.0,1,4,3,1141
130179.0,4,3,14,1142
130179.0,15,2,57,1108
130180.0,8,3,30,282
130180.0,13,3,50,1274
130181.0,4,1,12,1106
130181.0,10,2,37,72
130182.0,3,4,11,333
130183.0,1,1,0,232
130183.0,4,2,13,233
130183.0,9,2,33,1227
130184.0,6,1,20,1228
130184.0,14,2,53,188
130185.0,2,3,6,1142
130185.0,9,3,34,107
130186.0,7,3,26,1274
130186.0,16,3,62,233
130187.0,5,2,17,281
130187.0,14,4,55,1274
130188.0,2,3,6,232
130188.0,15,2,57,187
130189.0,1,3,2,332
130189.0,15,1,56,282
130190.0,1,4,3,332
130190.0,4,3,14,333
130190.0,9,3,34,1324
130191.0,6,1,20,1273
130191.0,14,2,53,232
130192.0,7,3,26,1275
130193.0,7,3,26,1429
130193.0,16,3,62,384
130194.0,4,4,15,1274
130194.0,9,4,35,232
130194.0,12,3,46,233
130195.0,2,3,6,281
130195.0,11,4,43,1274
130196.0,6,4,23,1274
130196.0,11,1,40,233
130197.0,7,2,25,1274
130197.0,16,1,60,233
130198.0,6,4,23,1274
130198.0,14,3,54,233
130199.0,1,3,2,1323
130199.0,10,4,39,281
130200.0,2,3,6,281
130200.0,11,4,43,1274
130201.0,5,3,18,233
130201.0,14,3,54,1228
130202.0,7,4,27,1274
130202.0,15,3,58,233
130203.0,6,3,22,1274
130203.0,15,4,59,233
130204.0,1,2,1,1142
130204.0,9,4,35,107
130204.0,12,3,46,108
130205.0,10,3,38,232
130206.0,5,1,16,281
130206.0,8,2,29,282
130206.0,13,2,49,1274
130207.0,3,4,11,1274
130207.0,11,3,42,233
130208.0,7,1,24,232
130208.0,15,3,58,1227
130209.0,3,1,8,230
130209.0,11,3,42,1225
130210.0,2,1,4,281
130210.0,11,1,40,1274
130211.0,1,2,1,145
130211.0,9,1,32,1143
130212.0,6,2,21,1275
130212.0,15,3,58,234
130213.0,9,1,32,1274
130214.0,6,3,22,1274
130214.0,15,4,59,233
130215.0,3,1,8,807
130216.0,3,1,8,1227
130216.0,11,2,41,187
130217.0,2,2,5,281
130217.0,11,1,40,1274
130218.0,12,4,47,687
130219.0,5,3,18,281
130219.0,14,4,55,1274
130220.0,7,4,27,1274
130221.0,3,1,8,1456
130221.0,10,2,37,411
130222.0,8,1,28,1324
130222.0,13,1,48,281
130223.0,3,1,8,261
130223.0,10,3,38,1255
130224.0,9,1,32,1480
130224.0,12,2,45,1481
130225.0,4,1,12,282
130225.0,9,4,35,1274
130225.0,12,3,46,1275
130226.0,6,2,21,1274
130226.0,15,3,58,233
130227.0,2,4,7,281
130227.0,10,3,38,1274
130228.0,6,4,23,1274
130228.0,14,3,54,233
130229.0,6,2,21,1274
130229.0,15,1,56,233
130230.0,5,2,17,232
130231.0,7,2,25,72
130231.0,15,4,59,1076
130232.0,2,4,7,1375
130232.0,11,4,43,332
130233.0,5,4,19,1101
130233.0,8,3,30,1102
130233.0,14,4,55,68
130234.0,8,4,31,1274
130235.0,6,1,20,233
130236.0,16,3,62,234
130237.0,8,4,31,1185
130237.0,12,2,45,147
130238.0,1,4,3,1322
130238.0,4,3,14,1323
130238.0,9,3,34,280
130239.0,3,2,9,331
130239.0,12,3,46,1323
130240.0,3,3,10,234
130240.0,12,3,46,1229
130241.0,1,4,3,281
130241.0,4,3,14,282
130241.0,9,3,34,1274
130242.0,7,3,26,233
130242.0,16,3,62,1228
130243.0,5,3,18,108
130243.0,14,4,55,1109
130244.0,1,3,2,1273
130245.0,7,4,27,1377
130246.0,5,1,16,232
130246.0,8,2,29,233
130246.0,13,3,50,1227
130247.0,3,4,11,1232
130247.0,12,4,47,192
130248.0,7,2,25,1274
130248.0,16,1,60,233
130249.0,3,1,8,1274
130249.0,11,2,41,233
130250.0,5,4,19,1323
130250.0,8,3,30,1324
130250.0,13,3,50,281
130252.0,7,4,27,331
130253.0,3,2,9,1375
130253.0,12,1,44,332
130254.0,2,2,5,331
130254.0,11,4,43,1323
130255.0,1,3,2,281
130255.0,10,4,39,1274
130256.0,4,1,12,281
130256.0,9,4,35,1273
130256.0,12,3,46,1274
130257.0,6,1,20,1323
130257.0,14,2,53,281
130258.0,2,2,5,1107
130258.0,9,2,33,73
130259.0,7,1,24,1275
130259.0,16,4,63,234
130260.0,8,3,30,1275
130260.0,13,3,50,233
130261.0,1,4,3,383
130261.0,10,4,39,1376
130262.0,6,2,21,1274
130262.0,15,1,56,233
130263.0,1,4,3,280
130263.0,4,3,14,281
130263.0,9,4,35,1273
130264.0,7,2,25,233
130264.0,16,1,60,1228
130265.0,7,4,27,282
130266.0,4,1,12,1324
130266.0,9,1,32,281
130267.0,7,3,26,1274
130268.0,2,2,5,1274
130268.0,11,1,40,233
130269.0,2,1,4,1371
130269.0,10,2,37,328
130270.0,2,4,7,1323
130270.0,10,3,38,281
130271.0,3,1,8,1274
130271.0,12,4,47,233
130272.0,6,3,22,105
130272.0,10,1,36,1106
130273.0,5,3,18,281
130273.0,14,4,55,1274
130274.0,2,1,4,1274
130274.0,10,2,37,233
130275.0,1,2,1,232
130275.0,10,1,36,1227
130276.0,10,1,36,1376
130277.0,5,2,17,1274
130277.0,14,2,53,233
130278.0,8,4,31,232
130278.0,13,4,51,1226
130278.0,16,3,62,1227
130279.0,8,4,31,435
130279.0,13,3,50,1428
130280.0,7,4,27,1274
130280.0,15,3,58,233
130281.0,5,3,18,281
130281.0,14,4,55,1274
130282.0,10,1,36,540
130283.0,5,2,17,1274
130283.0,14,2,53,233
130284.0,1,2,1,1274
130284.0,10,1,36,233
130285.0,1,4,3,1323
130285.0,4,3,14,1324
130285.0,14,2,53,1274
130286.0,4,4,15,282
130286.0,9,4,35,1274
130287.0,8,2,29,1274
130287.0,13,2,49,232
130288.0,6,4,23,232
130288.0,14,3,54,1227
130289.0,2,3,6,1323
130289.0,11,3,42,281
130289.0,16,1,60,1274
130290.0,3,4,11,1109
130290.0,6,1,20,75
130290.0,14,2,53,1079
130291.0,10,3,38,1323
130292.0,7,4,27,73
130292.0,14,3,54,1077
130293.0,1,4,3,1480
130293.0,4,3,14,1481
130294.0,6,2,21,1227
130294.0,15,1,56,187
130295.0,3,1,8,233
130295.0,11,3,42,1228
130296.0,2,1,4,1273
130296.0,10,2,37,232
130297.0,6,3,22,1324
130297.0,15,3,58,282
130298.0,8,4,31,282
130298.0,13,4,51,1274
130299.0,1,4,3,1273
130299.0,10,4,39,232
130300.0,1,1,0,1273
130300.0,10,1,36,232
130301.0,6,3,22,1274
130301.0,15,4,59,233
130302.0,12,1,44,187
130303.0,5,2,17,232
130303.0,14,4,55,1227
130304.0,4,4,15,1430
130304.0,9,4,35,384
130305.0,6,3,22,1586
130306.0,1,3,2,1324
130306.0,10,3,38,282
130307.0,2,4,7,281
130307.0,6,2,21,1274
130307.0,15,1,56,233
130308.0,10,1,36,1274
130309.0,2,4,7,1377
130309.0,11,4,43,334
130310.0,16,3,62,1227
130311.0,7,4,27,1275
130311.0,15,3,58,234
130312.0,6,3,22,232
130312.0,15,4,59,1227
130313.0,1,4,3,146
130313.0,4,3,14,147
130313.0,9,4,35,1144
130313.0,12,3,46,1145
130314.0,3,1,8,1227
130314.0,11,3,42,187
130315.0,1,4,3,295
130315.0,4,3,14,296
130315.0,11,4,43,1288
130316.0,8,2,29,1324
130316.0,13,3,50,281
130317.0,6,1,20,282
130318.0,10,1,36,187
130319.0,6,1,20,232
130319.0,14,3,54,1227
130320.0,4,1,12,233
130320.0,9,3,34,1227
130321.0,1,4,3,72
130321.0,4,4,15,73
130321.0,11,3,42,1077
130322.0,5,3,18,232
130322.0,14,4,55,1227
130323.0,9,1,32,1274
130323.0,12,2,45,1275
130324.0,7,4,27,1323
130324.0,15,3,58,281
130325.0,7,2,25,1143
130325.0,14,3,54,108
130326.0,5,3,18,281
130326.0,14,4,55,1274
130327.0,9,1,32,1376
130328.0,1,3,2,281
130328.0,15,1,56,233
130329.0,5,1,16,231
130329.0,13,2,49,1226
130330.0,3,1,8,1274
130330.0,11,3,42,233
130331.0,2,1,4,144
130332.0,11,1,40,1274
130333.0,2,3,6,1324
130333.0,11,3,42,282
130334.0,14,2,53,234
130335.0,6,2,21,1274
130335.0,15,2,57,233
130336.0,6,3,22,281
130336.0,15,4,59,1274
130337.0,5,3,18,1274
130337.0,14,3,54,233
130338.0,2,2,5,1274
130338.0,11,1,40,233
130339.0,7,2,25,282
130339.0,16,1,60,1275
130340.0,7,1,24,1274
130340.0,15,2,57,233
130341.0,6,3,22,1376
130342.0,6,3,22,1324
130343.0,2,2,5,281
130343.0,11,1,40,1274
130344.0,1,2,1,108
130344.0,10,1,36,1109
130345.0,6,3,22,1274
130345.0,15,4,59,233
130346.0,3,3,10,72
130346.0,11,4,43,1076
130347.0,7,2,25,233
130347.0,16,4,63,1228
130348.0,10,2,37,1187
130349.0,3,4,11,1324
130349.0,12,4,47,282
130350.0,6,4,23,1274
130350.0,14,3,54,233
130351.0,7,2,25,1274
130351.0,16,1,60,233
130352.0,1,4,3,281
130352.0,4,3,14,282
130352.0,14,1,52,233
130353.0,6,3,22,107
130354.0,4,1,12,1227
130354.0,12,2,45,187
130355.0,3,3,10,1274
130355.0,12,4,47,233
130356.0,5,3,18,1274
130356.0,14,4,55,233
130357.0,7,1,24,1227
130357.0,15,3,58,187
130358.0,2,3,6,1324
130358.0,11,4,43,282
130359.0,7,3,26,803
130359.0,14,3,54,1806
130360.0,6,2,21,1430
130360.0,15,2,57,385
130361.0,6,3,22,1274
130361.0,15,4,59,233
130362.0,3,3,10,282
130362.0,12,4,47,1275
130363.0,5,2,17,108
130363.0,14,1,52,1109
130364.0,6,1,20,281
130365.0,8,1,28,233
130365.0,13,4,51,1227
130366.0,7,3,26,384
130367.0,5,3,18,806
130367.0,14,4,55,1809
130368.0,5,2,17,1534
130368.0,14,2,53,488
130369.0,1,3,2,233
130369.0,10,4,39,1228
130370.0,6,3,22,1274
130370.0,15,4,59,233
130371.0,12,2,45,1228
130372.0,3,3,10,1324
130372.0,12,4,47,282
130373.0,2,3,6,281
130373.0,11,4,43,1274
130374.0,6,3,22,72
