,ccd,qid,rcid,field
406334.0,15,1,56,233
406335.0,1,2,1,1274
406335.0,10,1,36,233
406336.0,5,1,16,383
406336.0,14,1,52,1376
406337.0,6,4,23,1273
406337.0,14,3,54,232
406338.0,2,4,7,282
406338.0,11,4,43,1275
406339.0,5,2,17,1325
406339.0,14,2,53,283
406340.0,2,1,4,1273
406340.0,10,2,37,232
406341.0,2,3,6,234
406341.0,7,1,24,1229
406341.0,16,1,60,189
406342.0,6,2,21,1274
406342.0,15,1,56,233
406343.0,1,4,3,100
406343.0,4,4,15,101
406343.0,10,4,39,1102
406344.0,6,4,23,686
406344.0,15,4,59,1684
406345.0,2,2,5,233
406345.0,11,1,40,1228
406346.0,1,3,2,1274
406346.0,10,4,39,233
406347.0,8,2,29,173
406347.0,13,4,51,1170
406348.0,5,2,17,232
406348.0,14,1,52,1227
406349.0,3,2,9,1276
406349.0,12,3,46,235
406350.0,7,3,26,1323
406350.0,16,4,63,281
406351.0,5,1,16,1274
406351.0,8,2,29,1275
406351.0,13,2,49,233
406352.0,8,1,28,1275
406352.0,13,4,51,233
406353.0,1,1,0,281
406353.0,4,2,13,282
406354.0,5,1,16,1428
406354.0,14,1,52,383
406355.0,1,3,2,1105
406355.0,4,3,14,1106
406355.0,11,4,43,72
406356.0,14,2,53,1275
406357.0,15,1,56,233
406358.0,3,3,10,1274
406358.0,12,4,47,233
406358.0,13,1,48,1227
406358.0,16,2,61,1228
406359.0,4,1,12,188
406359.0,9,2,33,1185
406360.0,5,4,19,1324
406360.0,8,3,30,1325
406361.0,3,2,9,1323
406361.0,12,2,45,281
406362.0,11,1,40,1227
406363.0,6,1,20,1274
406363.0,14,2,53,233
406364.0,6,4,23,1273
406365.0,7,1,24,233
406365.0,16,1,60,1228
406366.0,1,1,0,70
406366.0,4,1,12,71
406366.0,11,4,43,1075
406367.0,3,2,9,1184
406367.0,12,4,47,146
406368.0,7,4,27,1274
406369.0,4,1,12,1226
406369.0,12,1,44,186
406370.0,2,3,6,1274
406370.0,11,4,43,233
406370.0,16,1,60,1228
406371.0,1,4,3,329
406371.0,4,3,14,330
406371.0,9,3,34,1321
406372.0,3,3,10,1274
406372.0,12,4,47,233
406373.0,1,2,1,1322
406373.0,10,4,39,280
406374.0,7,2,25,188
406374.0,16,4,63,1186
406375.0,3,1,8,1227
406375.0,11,3,42,187
406376.0,7,1,24,1274
406376.0,16,1,60,233
406377.0,8,4,31,1274
406377.0,13,4,51,232
406378.0,7,4,27,282
406378.0,16,4,63,1275
406379.0,5,2,17,1274
406379.0,14,3,54,233
406380.0,10,1,36,1227
406381.0,6,4,23,232
406382.0,5,1,16,281
406382.0,14,1,52,1274
406383.0,12,3,46,1228
406383.0,13,2,49,187
406384.0,1,3,2,1276
406384.0,10,4,39,235
406385.0,6,2,21,1274
406385.0,15,1,56,233
406386.0,6,2,21,1274
406386.0,15,1,56,233
406387.0,5,4,19,1680
406387.0,8,3,30,1681
406387.0,14,4,55,636
406388.0,7,2,25,540
406388.0,16,1,60,1535
406389.0,3,3,10,186
406389.0,13,1,48,145
406389.0,16,2,61,146
406390.0,10,3,38,1274
406391.0,6,3,22,1229
406391.0,15,4,59,189
406392.0,1,1,0,280
406392.0,4,2,13,281
406392.0,9,2,33,1273
406393.0,2,4,7,1323
406393.0,10,3,38,281
406394.0,6,3,22,1274
406394.0,15,4,59,233
406395.0,6,3,22,1274
406396.0,3,1,8,1145
406396.0,10,2,37,110
406397.0,15,2,57,1325
406398.0,4,1,12,1228
406398.0,9,1,32,187
406398.0,12,2,45,188
406399.0,2,1,4,281
406399.0,10,2,37,1274
406400.0,8,2,29,1325
406400.0,13,2,49,282
406401.0,4,3,14,1322
406401.0,9,4,35,279
406402.0,2,4,7,1274
406402.0,10,3,38,233
406403.0,6,3,22,1274
406404.0,2,3,6,431
406404.0,11,3,42,1425
406405.0,3,4,11,1426
406406.0,3,1,8,1325
406406.0,11,2,41,283
406407.0,7,2,25,1429
406407.0,16,4,63,384
406408.0,3,2,9,102
406408.0,10,1,36,1103
406409.0,6,4,23,1274
406409.0,14,3,54,233
406410.0,1,4,3,539
406410.0,6,1,20,1534
406411.0,10,3,38,282
406412.0,6,1,20,189
406412.0,15,4,59,1187
406413.0,3,2,9,233
406413.0,12,4,47,1228
406414.0,1,3,2,145
406414.0,4,3,14,146
406414.0,9,4,35,1143
406414.0,12,3,46,1144
406415.0,3,3,10,1274
406415.0,8,1,28,233
406415.0,13,1,48,1227
406416.0,3,1,8,1586
406416.0,12,1,44,540
406417.0,2,3,6,1274
406418.0,1,2,1,1273
406418.0,10,4,39,232
406419.0,3,2,9,487
406419.0,12,2,45,1481
406420.0,6,4,23,1274
406421.0,3,1,8,1080
406421.0,11,1,40,49
406422.0,3,3,10,333
406422.0,12,4,47,1325
406423.0,1,1,0,232
406423.0,4,2,13,233
406423.0,9,2,33,1227
406424.0,2,2,5,1274
406424.0,11,1,40,233
406425.0,6,2,21,1227
406425.0,15,1,56,187
406426.0,2,2,5,234
406426.0,11,2,41,1229
406427.0,7,3,26,282
406427.0,16,4,63,1275
406428.0,8,1,28,281
406428.0,16,2,61,1274
406429.0,8,1,28,1324
406429.0,13,4,51,281
406429.0,16,3,62,282
406430.0,2,4,7,281
406430.0,10,3,38,1274
406431.0,1,3,2,383
406431.0,10,3,38,1376
406432.0,7,4,27,1274
406433.0,2,3,6,1274
406433.0,11,4,43,233
406434.0,2,4,7,1404
406434.0,16,1,60,1352
406435.0,11,1,40,233
406436.0,2,4,7,282
406436.0,6,2,21,1275
406436.0,15,2,57,234
406437.0,2,1,4,481
406437.0,10,2,37,1475
406438.0,3,1,8,1274
406438.0,12,1,44,233
406439.0,1,3,2,332
406439.0,10,3,38,1324
406440.0,15,3,58,1212
406441.0,1,2,1,1275
406441.0,10,1,36,234
406442.0,8,4,31,1185
406442.0,16,3,62,147
406443.0,1,1,0,232
406443.0,4,2,13,233
406443.0,9,2,33,1227
406444.0,6,3,22,1274
406444.0,15,4,59,233
406445.0,8,2,29,233
406445.0,13,2,49,1227
406446.0,2,2,5,281
406446.0,11,1,40,1274
406447.0,6,4,23,333
406448.0,3,2,9,1274
406448.0,12,1,44,233
406449.0,7,1,24,340
406449.0,16,2,61,1332
406450.0,6,2,21,1274
406450.0,15,4,59,233
406451.0,6,4,23,332
406451.0,14,3,54,1324
406452.0,5,4,19,1226
406452.0,8,3,30,1227
406452.0,13,4,51,186
406453.0,15,3,58,234
406454.0,7,4,27,1274
406455.0,3,2,9,384
406455.0,12,2,45,1377
406456.0,12,1,44,1228
406457.0,7,3,26,130
406457.0,16,4,63,1129
406458.0,1,4,3,1323
406458.0,4,3,14,1324
406458.0,5,2,17,281
406458.0,14,2,53,1274
406459.0,3,4,11,1324
406459.0,7,2,25,282
406459.0,16,2,61,1275
406460.0,7,3,26,1274
406460.0,16,4,63,233
406461.0,2,1,4,281
406461.0,10,2,37,1274
406462.0,10,2,37,1228
406463.0,5,1,16,232
406463.0,8,2,29,233
406463.0,13,2,49,1227
406464.0,4,1,12,1324
406464.0,9,2,33,281
406465.0,1,3,2,1133
406465.0,10,3,38,99
406466.0,5,2,17,1376
406466.0,14,1,52,333
406467.0,3,1,8,1274
406468.0,5,4,19,280
406468.0,8,3,30,281
406469.0,3,2,9,1274
406469.0,12,1,44,233
406470.0,1,2,1,281
406470.0,10,1,36,1274
406471.0,7,4,27,1804
406471.0,15,3,58,768
406472.0,2,3,6,639
406472.0,16,1,60,591
406473.0,15,2,57,233
406474.0,2,1,4,1275
406474.0,11,1,40,234
406475.0,6,1,20,1227
406475.0,14,2,53,187
406476.0,2,1,4,282
406477.0,1,3,2,281
406477.0,10,4,39,1274
406478.0,9,1,32,1073
406478.0,12,2,45,1074
406479.0,8,4,31,1325
406479.0,13,3,50,282
406480.0,12,1,44,1228
406481.0,2,1,4,280
406481.0,10,4,39,1273
406482.0,1,2,1,1274
406482.0,10,1,36,233
406483.0,14,3,54,233
406484.0,1,1,0,1323
406484.0,4,2,13,1324
406484.0,9,2,33,281
406485.0,4,1,12,282
406485.0,9,1,32,1274
406486.0,7,3,26,232
406486.0,16,4,63,1227
406487.0,3,1,8,1398
406487.0,9,2,33,353
406488.0,6,1,20,1274
406488.0,15,1,56,233
406489.0,1,3,2,1211
406490.0,7,2,25,1227
406490.0,16,1,60,187
406491.0,3,1,8,1184
406491.0,11,1,40,146
406492.0,7,4,27,233
406492.0,16,4,63,1228
406493.0,7,4,27,233
406493.0,16,4,63,1228
406494.0,7,3,26,282
406494.0,16,3,62,1275
406495.0,4,1,12,1275
406495.0,9,1,32,233
406496.0,5,2,17,281
406496.0,14,1,52,1274
406497.0,7,2,25,687
406497.0,16,1,60,1685
406498.0,5,1,16,1274
406499.0,8,1,28,281
406499.0,16,3,62,1274
406500.0,2,1,4,1184
406500.0,10,2,37,146
406501.0,7,3,26,1274
406501.0,16,4,63,233
406502.0,4,1,12,436
406502.0,9,1,32,1429
406503.0,3,1,8,233
406503.0,12,1,44,1228
406504.0,16,1,60,282
406505.0,7,3,26,197
406505.0,14,4,55,1194
406506.0,6,2,21,233
406506.0,15,2,57,1228
406507.0,3,3,10,1636
406507.0,12,3,46,591
406508.0,6,3,22,1376
406508.0,11,2,41,333
406509.0,7,3,26,1274
406509.0,16,4,63,233
406510.0,6,1,20,1274
406510.0,14,3,54,233
406511.0,11,2,41,233
406512.0,5,1,16,732
406512.0,8,2,29,733
406512.0,13,3,50,1731
406513.0,2,4,7,1274
406513.0,15,2,57,1228
406514.0,9,4,35,332
406514.0,12,3,46,333
406515.0,9,2,33,1227
406516.0,4,4,15,1323
406516.0,13,2,49,1273
406517.0,6,1,20,232
406517.0,14,2,53,1227
406518.0,3,2,9,1274
406518.0,12,1,44,233
406519.0,1,2,1,1275
406519.0,10,1,36,234
406520.0,2,1,4,333
406521.0,5,2,17,232
406521.0,14,1,52,1227
406522.0,5,1,16,1279
406522.0,14,1,52,238
406523.0,5,4,19,1274
406523.0,8,3,30,1275
406523.0,13,3,50,233
406524.0,2,4,7,283
406524.0,7,1,24,1276
406525.0,6,2,21,1274
406525.0,15,1,56,233
406526.0,3,4,11,281
406526.0,16,1,60,233
406527.0,3,4,11,281
406527.0,16,1,60,233
406528.0,8,1,28,233
406528.0,13,1,48,1227
406529.0,1,3,2,1323
406529.0,10,4,39,281
406530.0,8,4,31,1227
406530.0,13,4,51,186
406530.0,16,3,62,187
406531.0,5,2,17,232
406531.0,14,1,52,1227
406532.0,2,3,6,1377
406532.0,11,4,43,334
406533.0,1,3,2,487
406533.0,10,3,38,1481
406534.0,2,2,5,281
406534.0,11,1,40,1274
406535.0,2,2,5,1143
406535.0,9,2,33,108
406536.0,1,1,0,186
406536.0,4,2,13,187
406536.0,10,1,36,1184
406537.0,2,3,6,1275
406537.0,16,1,60,1229
406538.0,5,3,18,1274
406538.0,14,4,55,233
406539.0,4,4,15,233
406539.0,9,4,35,1227
406539.0,12,3,46,1228
406540.0,4,4,15,234
406540.0,9,3,34,1228
406541.0,6,4,23,1108
406541.0,13,4,51,74
406542.0,4,4,15,1377
406542.0,14,1,52,1325
406543.0,6,1,20,188
406543.0,15,1,56,1186
406544.0,3,4,11,187
406544.0,16,1,60,147
406545.0,7,2,25,278
406545.0,15,3,58,1271
406546.0,3,1,8,281
406547.0,3,3,10,1324
406547.0,8,1,28,282
406547.0,13,1,48,1274
406548.0,3,4,11,1274
406548.0,12,4,47,233
406549.0,2,2,5,233
406549.0,11,4,43,1228
406550.0,7,1,24,1274
406550.0,15,2,57,233
406551.0,5,4,19,233
406552.0,6,2,21,1227
406552.0,15,4,59,187
406553.0,2,1,4,1227
406553.0,10,2,37,187
406554.0,1,4,3,1804
406554.0,13,2,49,1768
406554.0,16,2,61,1769
406555.0,8,4,31,1227
406555.0,16,3,62,187
406556.0,3,2,9,281
406556.0,12,1,44,1274
406557.0,2,3,6,281
406557.0,11,4,43,1274
406558.0,2,3,6,736
406558.0,12,3,46,1735
406559.0,3,2,9,1429
406559.0,12,1,44,384
406560.0,5,2,17,1274
406560.0,14,4,55,233
406561.0,2,1,4,45
406561.0,9,1,32,1052
406561.0,12,2,45,1053
406562.0,6,2,21,1324
406562.0,15,1,56,282
406563.0,9,2,33,233
406564.0,1,4,3,383
406564.0,4,3,14,384
406564.0,9,3,34,1376
406565.0,4,1,12,1274
406565.0,9,1,32,232
406565.0,12,2,45,233
406566.0,12,3,46,233
406567.0,6,1,20,1078
406567.0,13,2,49,47
406568.0,4,1,12,145
406568.0,12,1,44,1143
406569.0,2,4,7,232
406569.0,10,3,38,1227
406569.0,15,1,56,187
406570.0,1,2,1,1323
406570.0,10,1,36,281
406571.0,1,3,2,1274
406571.0,10,4,39,233
406572.0,1,4,3,281
406572.0,4,3,14,282
406572.0,14,2,53,233
406573.0,8,4,31,1588
406573.0,13,4,51,541
406573.0,16,3,62,542
406574.0,3,3,10,186
406574.0,12,4,47,1184
406575.0,7,3,26,1274
406575.0,16,3,62,233
406576.0,7,4,27,1274
406576.0,11,2,41,233
406577.0,3,2,9,286
406577.0,12,2,45,1279
406578.0,1,2,1,280
406578.0,10,1,36,1273
406579.0,1,1,0,281
406579.0,4,2,13,282
406579.0,9,2,33,1274
406580.0,2,4,7,232
406580.0,10,3,38,1227
406581.0,7,1,24,1274
406581.0,15,2,57,233
406582.0,2,2,5,233
406582.0,11,2,41,1228
406583.0,4,1,12,232
406583.0,9,4,35,1226
406583.0,12,3,46,1227
406584.0,2,2,5,1323
406584.0,11,2,41,281
406585.0,13,2,49,1143
406586.0,9,2,33,1273
406587.0,6,4,23,1274
406588.0,6,1,20,1274
406588.0,14,2,53,233
406589.0,8,4,31,187
406589.0,13,3,50,1184
406590.0,7,1,24,1184
406590.0,15,2,57,146
406591.0,7,4,27,1323
406592.0,2,1,4,383
406592.0,11,4,43,1376
406593.0,1,1,0,1274
406593.0,4,2,13,1275
406593.0,9,3,34,233
406594.0,7,1,24,332
406595.0,6,2,21,107
406595.0,14,3,54,1108
406596.0,7,4,27,1274
406596.0,15,3,58,233
406597.0,8,3,30,1325
406598.0,3,2,9,282
406598.0,12,2,45,1275
406599.0,5,3,18,1255
406599.0,13,4,51,214
406599.0,16,3,62,215
406600.0,5,3,18,232
406600.0,14,4,55,1227
406601.0,15,2,57,333
406602.0,5,4,19,1274
406602.0,8,3,30,1275
406602.0,13,3,50,233
406603.0,3,3,10,383
406603.0,12,3,46,1376
406604.0,2,3,6,281
406604.0,11,4,43,1274
406605.0,1,3,2,229
406605.0,13,2,49,184
406606.0,2,3,6,262
406606.0,10,3,38,1256
406607.0,1,3,2,281
406607.0,10,4,39,1274
406608.0,11,2,41,233
406609.0,7,4,27,1274
406609.0,15,3,58,233
406610.0,6,2,21,1274
406610.0,15,1,56,233
406611.0,6,4,23,1274
406611.0,14,3,54,233
406612.0,1,1,0,1273
406612.0,9,3,34,232
406613.0,8,3,30,1274
406614.0,6,4,23,1227
406614.0,14,3,54,187
406615.0,1,2,1,1323
406615.0,10,3,38,281
406616.0,4,4,15,1377
406616.0,9,3,34,333
406617.0,4,1,12,233
406617.0,9,1,32,1227
406618.0,2,4,7,1636
406618.0,11,4,43,591
406619.0,5,2,17,1274
406619.0,14,2,53,233
406620.0,4,4,15,1227
406620.0,9,4,35,186
406620.0,12,3,46,187
406621.0,5,2,17,232
406621.0,14,1,52,1227
406622.0,1,2,1,1323
406622.0,10,1,36,281
406623.0,6,2,21,233
406623.0,15,1,56,1228
406624.0,7,4,27,1274
406624.0,15,3,58,233
406625.0,4,1,12,488
406625.0,9,1,32,1481
406626.0,5,2,17,1228
406626.0,14,1,52,188
406627.0,15,3,58,640
406628.0,6,2,21,1227
406628.0,15,1,56,187
406629.0,7,1,24,237
406629.0,13,1,48,1231
406629.0,16,2,61,1232
406630.0,1,2,1,1274
406630.0,10,1,36,233
406631.0,9,4,35,1585
406631.0,12,3,46,1586
406632.0,2,3,6,332
406632.0,11,3,42,1324
406633.0,3,3,10,332
406633.0,13,1,48,281
406634.0,2,2,5,232
406634.0,11,1,40,1227
406635.0,11,2,41,233
406636.0,7,3,26,234
406636.0,13,4,51,1228
406636.0,16,3,62,1229
406637.0,11,2,41,281
406638.0,1,2,1,383
406638.0,10,1,36,1376
406639.0,15,3,58,233
406640.0,7,4,27,1274
406640.0,15,3,58,233
406641.0,7,4,27,1274
406642.0,1,1,0,232
406642.0,4,2,13,233
406642.0,9,3,34,1227
406643.0,8,1,28,1229
406643.0,13,1,48,188
406644.0,6,3,22,186
406644.0,15,4,59,1184
406645.0,2,4,7,281
406645.0,10,3,38,1274
406646.0,16,3,62,1323
406647.0,5,2,17,186
406647.0,14,1,52,1184
406648.0,5,4,19,1274
406648.0,8,3,30,1275
406649.0,6,3,22,1274
406649.0,15,4,59,233
406650.0,5,2,17,331
406650.0,14,1,52,1323
406651.0,1,3,2,1324
406651.0,10,4,39,282
406652.0,5,2,17,281
406652.0,14,2,53,1274
406653.0,6,1,20,1274
406653.0,14,2,53,233
406654.0,2,4,7,145
406655.0,14,3,54,233
406656.0,10,3,38,333
406657.0,2,2,5,498
406657.0,11,1,40,1492
406658.0,3,2,9,1323
406658.0,12,4,47,281
406659.0,8,1,28,282
406659.0,13,1,48,1274
406659.0,16,2,61,1275
406660.0,8,3,30,484
406660.0,13,4,51,1477
406661.0,1,4,3,487
406661.0,4,3,14,488
406661.0,9,3,34,1481
406662.0,4,2,13,1079
406662.0,9,1,32,47
406662.0,12,2,45,48
406663.0,6,1,20,1325
406663.0,15,1,56,283
406664.0,2,2,5,1324
406664.0,11,1,40,282
406665.0,15,2,57,1144
406666.0,4,2,13,1078
406666.0,12,1,44,47
406667.0,3,1,8,281
406667.0,11,2,41,1274
406668.0,10,1,36,1075
406669.0,4,4,15,1535
406669.0,9,4,35,488
406670.0,5,3,18,234
406670.0,14,3,54,1229
406671.0,2,3,6,1324
406671.0,11,4,43,282
406672.0,5,4,19,729
406672.0,8,3,30,730
406672.0,13,3,50,1728
406673.0,1,3,2,1323
406673.0,10,3,38,281
406674.0,5,4,19,232
406674.0,8,3,30,233
406674.0,13,3,50,1227
406675.0,4,2,13,1376
406675.0,9,3,34,332
406676.0,12,1,44,1705
406677.0,6,3,22,1274
406677.0,15,4,59,233
406678.0,1,2,1,1376
406678.0,10,1,36,333
406679.0,1,3,2,331
406679.0,14,2,53,281
406680.0,6,3,22,1274
406680.0,15,4,59,233
406681.0,3,1,8,1481
406681.0,11,2,41,436
406682.0,10,2,37,281
406683.0,8,4,31,1145
406684.0,3,1,8,233
406684.0,11,2,41,1228
406685.0,8,1,28,1227
406685.0,16,2,61,187
406686.0,3,4,11,382
406686.0,16,2,61,332
406687.0,3,4,11,281
406687.0,11,3,42,1274
406688.0,1,3,2,1184
406688.0,10,4,39,146
406689.0,7,2,25,232
406689.0,16,4,63,1227
406690.0,1,2,1,1273
406690.0,10,1,36,232
406691.0,7,1,24,1274
406691.0,15,2,57,233
406692.0,11,1,40,1108
406693.0,9,4,35,1274
406693.0,12,3,46,1275
406694.0,3,2,9,1274
406694.0,12,4,47,233
406695.0,3,2,9,145
406695.0,11,2,41,1143
406696.0,5,1,16,281
406696.0,8,2,29,282
406696.0,13,3,50,1274
406697.0,7,4,27,1274
406698.0,8,1,28,1228
406698.0,13,1,48,187
406698.0,16,2,61,188
406699.0,3,2,9,233
406699.0,12,4,47,1228
406700.0,4,1,12,1275
406700.0,9,2,33,233
406701.0,3,1,8,1227
406701.0,11,3,42,187
406702.0,1,1,0,1323
406702.0,4,2,13,1324
406702.0,9,2,33,281
406703.0,10,1,36,232
406704.0,7,1,24,1274
406704.0,15,2,57,233
406705.0,2,2,5,1227
406705.0,11,4,43,187
406706.0,3,2,9,1274
406706.0,12,3,46,233
406707.0,3,1,8,1132
406707.0,12,4,47,98
406708.0,5,4,19,1184
406708.0,8,3,30,1185
406709.0,8,4,31,1228
406709.0,13,4,51,187
406710.0,15,2,57,436
406711.0,1,1,0,1183
406711.0,4,2,13,1184
406711.0,9,1,32,145
406712.0,2,1,4,1836
406712.0,11,4,43,803
406713.0,2,4,7,281
406713.0,15,1,56,233
406714.0,3,1,8,1274
406715.0,3,4,11,1142
406715.0,10,4,39,107
406716.0,5,4,19,67
406716.0,8,4,31,68
406716.0,14,4,55,1072
406717.0,4,4,15,282
406717.0,9,4,35,1274
406717.0,12,3,46,1275
406718.0,8,4,31,233
406718.0,9,1,32,1227
406718.0,12,2,45,1228
406719.0,1,3,2,1481
406719.0,10,3,38,436
406720.0,2,1,4,281
406721.0,7,2,25,1274
406721.0,16,1,60,233
406722.0,11,1,40,384
406723.0,4,1,12,1376
406723.0,9,4,35,332
406724.0,6,3,22,1274
406724.0,15,4,59,233
406725.0,3,3,10,146
406725.0,7,2,25,1144
406725.0,15,1,56,109
406726.0,1,4,3,281
406726.0,4,3,14,282
406726.0,9,3,34,1274
406727.0,6,4,23,280
406727.0,14,4,55,1273
406728.0,2,4,7,145
406728.0,9,3,34,1143
406729.0,4,4,15,1274
406729.0,13,2,49,1227
406730.0,4,4,15,187
406730.0,9,3,34,1184
406731.0,9,1,32,1323
406731.0,12,2,45,1324
406732.0,3,1,8,1274
406732.0,12,1,44,233
406733.0,8,1,28,1324
406733.0,13,1,48,281
406734.0,6,1,20,1274
406734.0,15,1,56,233
406735.0,1,4,3,281
406735.0,4,3,14,282
406735.0,9,3,34,1274
406736.0,3,4,11,1274
406737.0,1,3,2,280
406737.0,14,2,53,232
406738.0,2,1,4,281
406738.0,11,4,43,1274
406739.0,7,3,26,282
406740.0,7,4,27,1274
406740.0,15,3,58,233
406741.0,1,2,1,1430
406741.0,10,2,37,385
406742.0,2,4,7,187
406742.0,11,4,43,1185
406743.0,8,3,30,1426
406743.0,13,4,51,380
406744.0,6,4,23,1274
406744.0,14,3,54,233
406745.0,7,4,27,108
406746.0,2,1,4,1375
406747.0,1,1,0,1323
406747.0,10,1,36,281
406748.0,6,3,22,282
406748.0,15,3,58,1275
406749.0,4,4,15,1274
406749.0,9,4,35,232
406749.0,12,3,46,233
406750.0,3,2,9,1274
406750.0,12,1,44,233
406751.0,1,1,0,1274
406751.0,4,2,13,1275
406751.0,9,2,33,233
406752.0,4,4,15,1274
406752.0,13,2,49,1227
406753.0,3,1,8,1274
406753.0,11,2,41,233
406754.0,2,2,5,233
406754.0,11,1,40,1228
406755.0,1,3,2,1324
406755.0,10,3,38,282
406756.0,2,4,7,281
406757.0,3,2,9,1274
406757.0,12,2,45,233
406758.0,1,2,1,1274
406758.0,10,4,39,233
406759.0,6,2,21,235
406759.0,15,3,58,1230
406760.0,7,1,24,98
406760.0,16,4,63,1100
406761.0,7,3,26,1225
406761.0,15,3,58,185
406762.0,4,1,12,384
406762.0,9,2,33,1376
406763.0,7,1,24,1324
406763.0,15,2,57,282
406764.0,1,2,1,281
406764.0,10,4,39,1274
406765.0,6,3,22,141
406765.0,13,4,51,1139
406766.0,11,3,42,1274
406767.0,12,1,44,1815
406768.0,1,2,1,1274
406768.0,10,1,36,233
406769.0,3,1,8,281
406770.0,10,1,36,233
406771.0,3,1,8,1107
406771.0,10,1,36,73
406772.0,4,2,13,1325
406772.0,9,2,33,282
406773.0,8,4,31,282
406773.0,13,4,51,1274
406773.0,16,3,62,1275
406774.0,2,2,5,1133
406774.0,11,2,41,99
406775.0,12,2,45,1228
406777.0,2,4,7,332
406777.0,15,2,57,282
406778.0,6,1,20,1274
406778.0,14,2,53,233
406779.0,8,4,31,1227
406779.0,13,4,51,186
406779.0,16,3,62,187
406780.0,4,4,15,1836
406780.0,10,4,39,802
406781.0,8,1,28,233
406781.0,13,1,48,1227
406782.0,3,3,10,1274
406782.0,12,4,47,233
406783.0,3,3,10,233
406783.0,12,3,46,1228
406784.0,7,2,25,187
406784.0,16,3,62,1185
406785.0,8,4,31,1275
406785.0,13,4,51,233
406786.0,7,3,26,382
406787.0,1,3,2,281
406787.0,10,3,38,1274
406788.0,8,1,28,233
406788.0,13,4,51,1227
406788.0,16,3,62,1228
406789.0,6,3,22,1274
406789.0,15,4,59,233
406790.0,6,3,22,281
406790.0,15,4,59,1274
406791.0,9,1,32,1763
406792.0,3,2,9,1324
406792.0,12,1,44,282
406793.0,3,4,11,1324
406793.0,11,3,42,282
406794.0,10,4,39,186
406795.0,8,4,31,1324
406796.0,7,2,25,144
406796.0,15,1,56,1142
406797.0,14,3,54,1274
406798.0,8,4,31,1324
406798.0,13,4,51,281
406798.0,16,3,62,282
406799.0,2,1,4,145
406799.0,10,4,39,1143
406800.0,2,3,6,1324
406800.0,11,3,42,282
406801.0,7,4,27,1274
406802.0,6,3,22,1274
406802.0,15,4,59,233
406803.0,1,1,0,1227
406803.0,4,2,13,1228
406803.0,9,2,33,187
406804.0,4,1,12,282
406804.0,9,4,35,1274
406804.0,12,3,46,1275
406805.0,3,1,8,1274
406806.0,3,3,10,282
406806.0,12,4,47,1275
406807.0,6,2,21,1271
406807.0,15,1,56,230
406808.0,6,3,22,188
406808.0,15,4,59,1186
406809.0,1,3,2,1273
406809.0,10,3,38,232
406810.0,16,2,61,1228
406811.0,1,2,1,281
406811.0,10,1,36,1274
406812.0,8,4,31,282
406812.0,13,4,51,1274
406813.0,5,2,17,216
406813.0,13,1,48,1211
406814.0,5,3,18,1184
406814.0,13,3,50,146
406815.0,2,4,7,281
406815.0,15,2,57,233
406816.0,2,1,4,281
406816.0,11,1,40,1274
406817.0,12,1,44,1185
406818.0,6,4,23,1274
406819.0,3,4,11,1275
406819.0,11,3,42,234
406819.0,16,2,61,1229
406820.0,7,3,26,281
406820.0,16,4,63,1274
406821.0,11,2,41,1275
406822.0,7,4,27,382
406822.0,12,1,44,1375
406823.0,16,2,61,233
406824.0,13,2,49,45
406825.0,6,2,21,1227
406826.0,6,1,20,585
406826.0,15,1,56,1581
406827.0,7,2,25,282
406827.0,16,1,60,1275
406828.0,11,2,41,333
406829.0,14,2,53,1183
406830.0,7,4,27,282
406830.0,16,4,63,1275
406831.0,2,4,7,1274
406831.0,10,3,38,233
406832.0,15,3,58,1274
406833.0,12,2,45,187
406834.0,14,3,54,233
406835.0,6,2,21,232
406835.0,15,1,56,1227
406836.0,6,4,23,185
406836.0,14,3,54,1183
406837.0,1,2,1,1323
406837.0,10,2,37,281
406838.0,3,3,10,1276
406838.0,12,4,47,235
406839.0,2,1,4,281
406839.0,10,3,38,1274
406840.0,6,4,23,1586
406840.0,10,2,37,540
406841.0,7,3,26,1228
406842.0,5,2,17,1227
406842.0,14,1,52,187
406843.0,2,2,5,1274
406843.0,11,1,40,233
406844.0,8,1,28,222
406844.0,16,1,60,1217
406845.0,2,3,6,1323
406845.0,11,4,43,281
406846.0,5,3,18,333
406846.0,14,3,54,1325
406847.0,6,2,21,1274
406847.0,15,4,59,233
406848.0,7,4,27,1274
406848.0,15,3,58,233
406849.0,6,2,21,280
406849.0,14,2,53,1273
406850.0,7,4,27,1101
406850.0,16,4,63,68
406851.0,6,3,22,1227
406851.0,15,4,59,187
406852.0,8,4,31,1133
406852.0,13,4,51,98
406853.0,6,3,22,281
406853.0,15,4,59,1274
406854.0,4,3,14,1324
406854.0,14,1,52,1274
406855.0,1,3,2,1276
406855.0,10,3,38,235
406856.0,6,2,21,1274
406856.0,15,1,56,233
406857.0,4,4,15,332
406857.0,13,2,49,281
406858.0,7,1,24,1228
406858.0,15,2,57,188
406859.0,7,3,26,281
406859.0,12,1,44,1274
406860.0,1,4,3,1376
406860.0,4,3,14,1377
406860.0,5,2,17,333
406860.0,14,2,53,1325
406861.0,7,3,26,233
406861.0,16,4,63,1228
406862.0,1,3,2,281
406862.0,10,4,39,1274
406863.0,1,2,1,1273
406863.0,10,1,36,232
406864.0,8,4,31,387
406864.0,13,4,51,1379
