,ccd,qid,rcid,field
329036.0,3,3,10,145
329036.0,14,2,53,108
329037.0,6,4,23,1274
329038.0,13,2,49,1227
329039.0,7,3,26,234
329039.0,16,3,62,1229
329040.0,6,1,20,281
329040.0,14,2,53,1274
329041.0,6,4,23,232
329042.0,8,3,30,1274
329042.0,13,3,50,232
329043.0,5,4,19,1273
329043.0,14,4,55,232
329044.0,3,3,10,134
329044.0,9,3,34,1132
329045.0,7,2,25,281
329045.0,16,2,61,1274
329046.0,6,3,22,1429
329046.0,15,3,58,384
329047.0,3,3,10,332
329047.0,12,3,46,1324
329048.0,3,4,11,1227
329048.0,11,3,42,187
329048.0,16,1,60,1185
329049.0,4,4,15,436
329049.0,9,4,35,1429
329049.0,12,3,46,1430
329050.0,16,2,61,234
329051.0,8,1,28,1276
329051.0,13,1,48,234
329052.0,6,2,21,1274
329052.0,15,3,58,233
329053.0,3,1,8,282
329053.0,11,3,42,1275
329054.0,6,3,22,1534
329054.0,15,4,59,488
329055.0,5,3,18,232
329055.0,14,4,55,1227
329056.0,2,3,6,188
329056.0,11,3,42,1186
329057.0,5,4,19,70
329057.0,8,4,31,71
329057.0,15,4,59,1075
329058.0,5,1,16,232
329058.0,8,2,29,233
329058.0,13,2,49,1227
329059.0,7,4,27,1274
329059.0,15,3,58,233
329060.0,6,4,23,190
329061.0,4,4,15,282
329061.0,9,4,35,1274
329062.0,4,4,15,1273
329062.0,12,3,46,232
329063.0,7,4,27,233
329063.0,16,4,63,1228
329064.0,2,2,5,1324
329064.0,11,4,43,282
329065.0,2,3,6,1274
329065.0,15,2,57,1228
329066.0,6,3,22,1274
329066.0,15,4,59,233
329067.0,9,1,32,1227
329067.0,12,2,45,1228
329068.0,2,4,7,281
329068.0,15,1,56,233
329069.0,5,3,18,280
329070.0,5,3,18,71
329070.0,16,4,63,1076
329071.0,2,3,6,232
329071.0,11,4,43,1227
329072.0,6,2,21,1274
329072.0,15,1,56,233
329073.0,4,3,14,1327
329073.0,9,3,34,284
329074.0,1,3,2,1728
329074.0,14,1,52,1685
329075.0,7,4,27,1274
329076.0,4,1,12,233
329076.0,9,2,33,1227
329077.0,4,3,14,1534
329077.0,9,3,34,487
329078.0,7,4,27,1274
329078.0,15,3,58,233
329079.0,7,4,27,1274
329079.0,15,3,58,233
329080.0,5,3,18,1029
329080.0,7,1,24,1017
329080.0,8,4,31,1030
329080.0,14,4,55,6
329081.0,8,3,30,1273
329081.0,13,4,51,231
329082.0,5,3,18,281
329082.0,14,4,55,1274
329083.0,5,2,17,281
329083.0,14,2,53,1274
329084.0,8,1,28,188
329084.0,13,1,48,1185
329085.0,4,4,15,1324
329085.0,9,4,35,281
329086.0,4,4,15,187
329086.0,9,3,34,1184
329087.0,7,2,25,1103
329087.0,13,2,49,69
329088.0,8,4,31,1141
329088.0,15,4,59,106
329089.0,1,3,2,1226
329089.0,4,3,14,1227
329089.0,9,3,34,186
329090.0,3,3,10,1228
329090.0,13,1,48,1185
329091.0,7,4,27,1274
329092.0,10,2,37,233
329093.0,7,2,25,233
329093.0,16,2,61,1228
329094.0,1,2,1,1228
329094.0,10,4,39,188
329095.0,5,4,19,1273
329096.0,7,2,25,283
329096.0,16,2,61,1276
329097.0,6,3,22,1274
329098.0,6,3,22,1274
329098.0,11,1,40,233
329099.0,1,3,2,281
329099.0,15,1,56,233
329100.0,9,2,33,1274
329101.0,5,3,18,231
329101.0,14,4,55,1226
329102.0,2,1,4,281
329102.0,10,3,38,1274
329103.0,7,3,26,1276
329104.0,1,1,0,436
329104.0,4,2,13,437
329104.0,9,2,33,1430
329105.0,1,4,3,231
329105.0,4,3,14,232
329105.0,9,3,34,1226
329106.0,2,3,6,284
329106.0,11,4,43,1277
329107.0,1,3,2,332
329107.0,10,3,38,1324
329108.0,6,1,20,585
329108.0,15,2,57,1581
329109.0,6,2,21,233
329109.0,15,2,57,1228
329110.0,2,1,4,105
329110.0,9,2,33,1106
329111.0,7,3,26,1228
329111.0,16,4,63,188
329112.0,12,1,44,186
329113.0,5,3,18,281
329113.0,14,4,55,1274
329114.0,1,1,0,590
329114.0,10,1,36,1586
329115.0,3,1,8,1275
329115.0,11,2,41,234
329116.0,3,2,9,232
329116.0,12,4,47,1227
329117.0,1,1,0,1142
329117.0,4,2,13,1143
329117.0,11,2,41,108
329118.0,3,1,8,1274
329118.0,11,2,41,233
329119.0,5,1,16,280
329119.0,8,2,29,281
329119.0,13,3,50,1273
329120.0,6,1,20,1274
329121.0,2,3,6,1105
329121.0,15,2,57,1076
329122.0,5,2,17,187
329122.0,14,1,52,1185
329123.0,5,2,17,1274
329123.0,14,1,52,233
329124.0,3,2,9,1134
329124.0,9,4,35,99
329124.0,12,3,46,100
329125.0,5,2,17,1274
329125.0,14,1,52,233
329126.0,5,4,19,658
329126.0,8,3,30,659
329128.0,8,1,28,233
329128.0,13,1,48,1227
329129.0,6,3,22,1274
329129.0,15,3,58,233
329130.0,3,2,9,1274
329130.0,12,1,44,233
329131.0,7,4,27,1274
329132.0,7,2,25,1227
329132.0,16,1,60,187
329133.0,10,2,37,281
329134.0,9,4,35,107
329134.0,12,3,46,108
329135.0,2,1,4,383
329135.0,11,1,40,1376
329136.0,10,2,37,231
329137.0,11,3,42,281
329138.0,7,3,26,1325
329138.0,16,3,62,283
329139.0,4,1,12,1429
329139.0,9,3,34,383
329140.0,11,1,40,281
329141.0,3,1,8,233
329141.0,11,2,41,1228
329142.0,7,1,24,1684
329142.0,15,2,57,640
329143.0,1,3,2,1076
329143.0,15,1,56,1053
329144.0,7,4,27,1274
329145.0,5,4,19,232
329145.0,8,3,30,233
329145.0,13,3,50,1227
329146.0,6,3,22,233
329147.0,9,4,35,1534
329147.0,12,3,46,1535
329148.0,7,4,27,1274
329149.0,2,3,6,1274
329149.0,16,1,60,1228
329150.0,7,3,26,281
329150.0,16,4,63,1274
329151.0,5,3,18,1636
329151.0,14,3,54,591
329152.0,3,4,11,1324
329152.0,12,4,47,282
329153.0,5,3,18,433
329154.0,14,2,53,233
329155.0,8,4,31,233
329155.0,13,4,51,1227
329156.0,4,4,15,1324
329156.0,9,4,35,281
329157.0,3,1,8,1274
329157.0,11,2,41,233
329158.0,5,3,18,145
329158.0,13,4,51,1143
329159.0,5,1,16,232
329159.0,8,2,29,233
329159.0,13,2,49,1227
329160.0,8,4,31,1273
329160.0,16,3,62,232
329161.0,5,4,19,331
329161.0,8,3,30,332
329162.0,2,2,5,280
329162.0,10,2,37,1273
329163.0,1,2,1,1226
329163.0,9,2,33,186
329164.0,3,1,8,282
329164.0,11,3,42,1275
329165.0,4,1,12,1228
329165.0,9,1,32,187
329165.0,12,2,45,188
329166.0,8,3,30,1324
329166.0,13,3,50,281
329167.0,4,4,15,1325
329167.0,9,4,35,282
329167.0,12,3,46,283
329168.0,6,2,21,1227
329168.0,15,1,56,187
329169.0,7,4,27,1274
329169.0,15,3,58,233
329170.0,7,1,24,1274
329170.0,15,3,58,233
329171.0,6,2,21,1273
329171.0,15,1,56,232
329172.0,6,4,23,145
329172.0,13,3,50,1143
329173.0,1,3,2,281
329174.0,5,2,17,1805
329174.0,13,2,49,769
329175.0,7,1,24,233
329175.0,16,1,60,1228
329176.0,5,1,16,1324
329176.0,8,2,29,1325
329176.0,13,2,49,282
329177.0,3,3,10,1188
329177.0,9,3,34,149
329178.0,8,4,31,1636
329178.0,9,1,32,590
329179.0,7,2,25,1534
329179.0,16,3,62,488
329180.0,3,3,10,233
329180.0,12,4,47,1228
329181.0,3,3,10,1274
329181.0,16,2,61,1228
329182.0,9,1,32,1227
329183.0,7,4,27,233
329184.0,6,2,21,281
329184.0,15,4,59,1274
329185.0,4,1,12,657
329185.0,11,2,41,1654
329186.0,7,4,27,1274
329186.0,16,4,63,233
329187.0,5,2,17,1273
329187.0,14,3,54,232
329188.0,2,1,4,282
329188.0,10,2,37,1275
329189.0,4,1,12,332
329189.0,9,4,35,1323
329189.0,12,3,46,1324
329190.0,3,2,9,282
329190.0,12,1,44,1275
329191.0,6,2,21,281
329191.0,15,1,56,1274
329192.0,3,4,11,1481
329192.0,12,4,47,436
329193.0,5,4,19,283
329193.0,8,3,30,284
329193.0,14,4,55,1276
329194.0,2,4,7,281
329195.0,5,4,19,1144
329195.0,8,4,31,1145
329195.0,16,4,63,110
329196.0,7,2,25,1435
329196.0,13,1,48,389
329196.0,16,2,61,390
329197.0,3,3,10,1275
329197.0,12,3,46,234
329198.0,10,2,37,171
329199.0,15,2,57,1228
329200.0,1,3,2,332
329200.0,10,4,39,1324
329201.0,1,3,2,281
329201.0,10,4,39,1274
329202.0,6,3,22,1274
329202.0,15,4,59,233
329203.0,10,2,37,233
329204.0,2,4,7,382
329204.0,11,4,43,1375
329205.0,1,4,3,232
329205.0,4,3,14,233
329205.0,9,3,34,1227
329206.0,15,3,58,233
329207.0,7,4,27,281
329207.0,16,4,63,1274
329208.0,16,2,61,233
329209.0,9,2,33,1274
329210.0,3,4,11,383
329210.0,13,1,48,332
329210.0,16,2,61,333
329211.0,6,2,21,1534
329211.0,15,2,57,488
329212.0,4,4,15,384
329212.0,9,4,35,1376
329213.0,5,4,19,1274
329213.0,8,3,30,1275
329213.0,13,3,50,233
329214.0,8,1,28,1376
329214.0,13,1,48,332
329215.0,2,2,5,1227
329215.0,11,1,40,187
329216.0,8,2,29,233
329216.0,13,2,49,1227
329217.0,6,3,22,1324
329217.0,15,4,59,282
329218.0,8,4,31,1274
329218.0,13,4,51,232
329218.0,16,3,62,233
329219.0,2,4,7,232
329219.0,10,3,38,1227
329220.0,7,3,26,233
329221.0,5,3,18,435
329221.0,14,3,54,1429
329222.0,2,2,5,1324
329222.0,11,2,41,282
329223.0,6,4,23,332
329223.0,15,4,59,1324
329224.0,1,1,0,1273
329224.0,9,2,33,232
329225.0,3,2,9,1227
329226.0,2,1,4,232
329226.0,10,2,37,1227
329227.0,5,1,16,186
329227.0,8,2,29,187
329227.0,13,3,50,1184
329228.0,1,2,1,68
329228.0,4,2,13,69
329228.0,11,1,40,1073
329229.0,1,2,1,1323
329229.0,10,1,36,281
329230.0,8,1,28,233
329230.0,13,1,48,1227
329230.0,16,2,61,1228
329231.0,6,4,23,1480
329231.0,15,4,59,435
329232.0,6,2,21,1274
329232.0,15,2,57,233
329233.0,7,4,27,1324
329234.0,6,2,21,281
329234.0,15,2,57,1274
329235.0,7,2,25,1143
329235.0,15,1,56,108
329236.0,7,4,27,1274
329236.0,15,3,58,233
329237.0,14,3,54,233
329238.0,9,1,32,332
329238.0,12,2,45,333
329239.0,8,4,31,234
329239.0,13,4,51,1228
329240.0,5,3,18,281
329241.0,8,4,31,1143
329241.0,15,3,58,108
329242.0,2,4,7,232
329242.0,10,3,38,1227
329243.0,6,1,20,231
329243.0,14,2,53,1226
329244.0,5,4,19,232
329245.0,5,4,19,1274
329245.0,8,3,30,1275
329245.0,13,3,50,233
329246.0,8,1,28,233
329246.0,13,4,51,1227
329246.0,16,3,62,1228
329247.0,7,2,25,1184
329247.0,15,3,58,146
329248.0,3,2,9,1142
329248.0,10,2,37,107
329249.0,6,3,22,1274
329249.0,15,4,59,233
329250.0,8,3,30,282
329250.0,13,3,50,1274
329251.0,4,1,12,1275
329251.0,9,1,32,233
329251.0,12,2,45,234
329252.0,3,4,11,1274
329252.0,12,4,47,233
329252.0,16,2,61,1228
329253.0,6,3,22,1274
329253.0,15,4,59,233
329254.0,7,1,24,232
329254.0,15,2,57,1227
329255.0,2,2,5,232
329255.0,11,1,40,1227
329256.0,3,1,8,1227
329256.0,11,2,41,187
329257.0,16,3,62,1227
329258.0,6,2,21,1636
329258.0,15,1,56,591
329259.0,1,4,3,1375
329259.0,4,3,14,1376
329259.0,14,2,53,1324
329260.0,6,1,20,1768
329260.0,14,2,53,730
329261.0,8,1,28,488
329261.0,13,1,48,1481
329261.0,16,2,61,1482
329262.0,1,3,2,1184
329262.0,4,3,14,1185
329262.0,9,3,34,146
329262.0,13,2,49,1144
329263.0,3,4,11,1274
329263.0,11,3,42,233
329264.0,1,3,2,382
329264.0,10,3,38,1375
329265.0,1,2,1,281
329265.0,10,1,36,1274
329266.0,6,1,20,281
329266.0,14,2,53,1274
329267.0,11,2,41,233
329268.0,15,2,57,1376
329269.0,8,1,28,1274
329269.0,13,1,48,232
329270.0,4,4,15,1276
329270.0,9,4,35,234
329270.0,12,3,46,235
329271.0,7,3,26,1429
329271.0,16,3,62,384
329272.0,3,2,9,282
329272.0,12,2,45,1275
329273.0,1,4,3,1428
329273.0,10,4,39,383
329274.0,2,2,5,1274
329274.0,11,1,40,233
329275.0,4,4,15,1377
329275.0,9,3,34,333
329276.0,3,1,8,1321
329276.0,11,3,42,279
329277.0,7,3,26,436
329277.0,16,4,63,1430
329278.0,11,3,42,1274
329279.0,2,4,7,281
329280.0,2,3,6,1272
329280.0,11,4,43,231
329280.0,15,2,57,1226
329281.0,2,4,7,1373
329281.0,10,3,38,330
329282.0,7,3,26,1274
329282.0,16,4,63,233
329283.0,8,1,28,1274
329283.0,16,2,61,233
329284.0,7,3,26,1274
329284.0,16,4,63,233
329285.0,4,3,14,383
329285.0,14,1,52,332
329286.0,6,4,23,281
329286.0,14,3,54,1274
329287.0,1,3,2,1273
329287.0,14,2,53,1227
329288.0,7,4,27,1274
329288.0,15,3,58,233
329289.0,1,3,2,281
329289.0,10,4,39,1274
329290.0,1,4,3,1429
329290.0,15,1,56,1377
329291.0,8,4,31,1274
329291.0,16,3,62,233
329292.0,7,3,26,1325
329292.0,16,4,63,283
329293.0,1,1,0,279
329293.0,4,2,13,280
329293.0,9,1,32,1272
329294.0,8,4,31,234
329295.0,7,3,26,1324
329295.0,16,4,63,282
329296.0,5,1,16,281
329296.0,8,2,29,282
329297.0,4,2,13,1639
329297.0,9,2,33,593
329298.0,1,4,3,280
329298.0,4,3,14,281
329298.0,9,3,34,1273
329299.0,8,4,31,282
329299.0,13,4,51,1274
329300.0,2,2,5,188
329300.0,11,4,43,1186
329301.0,7,3,26,1324
329301.0,16,4,63,282
329302.0,3,1,8,1274
329302.0,11,2,41,233
329303.0,12,4,47,340
329305.0,7,2,25,233
329305.0,16,2,61,1228
329306.0,6,1,20,1273
329306.0,14,2,53,232
329307.0,2,3,6,1184
329307.0,11,4,43,146
329308.0,6,3,22,1274
329308.0,15,4,59,233
329309.0,5,2,17,233
329309.0,14,2,53,1228
329310.0,5,2,17,233
329310.0,14,1,52,1228
329311.0,8,4,31,1587
329311.0,13,4,51,540
329311.0,16,3,62,541
329312.0,1,4,3,232
329312.0,4,3,14,233
329312.0,9,3,34,1227
329313.0,8,4,31,281
329313.0,13,4,51,1273
329313.0,16,3,62,1274
329314.0,5,2,17,1273
329314.0,14,1,52,232
329315.0,5,4,19,1274
329315.0,8,3,30,1275
329315.0,13,3,50,233
329316.0,1,1,0,1274
329316.0,4,2,13,1275
329316.0,9,3,34,233
329317.0,9,1,32,1276
329317.0,12,2,45,1277
329318.0,3,4,11,282
329318.0,8,1,28,1275
329318.0,13,1,48,233
329318.0,16,2,61,234
329319.0,6,3,22,282
329319.0,15,3,58,1275
329320.0,4,1,12,282
329320.0,9,2,33,1274
329321.0,7,1,24,1274
329321.0,15,3,58,233
329322.0,1,1,0,186
329322.0,10,1,36,1184
329323.0,7,3,26,108
329323.0,16,4,63,1109
329324.0,2,1,4,1274
329324.0,10,3,38,233
329325.0,3,1,8,1274
329325.0,11,2,41,233
329326.0,7,3,26,1274
329326.0,16,4,63,233
329327.0,12,2,45,1274
329328.0,3,3,10,282
329328.0,12,3,46,1275
329329.0,9,1,32,75
329329.0,12,2,45,76
329330.0,10,2,37,332
329331.0,3,2,9,332
329331.0,12,2,45,1324
329332.0,5,4,19,1324
329332.0,8,3,30,1325
329333.0,3,4,11,539
329333.0,11,3,42,1534
329334.0,11,2,41,1228
329335.0,7,3,26,282
329335.0,16,4,63,1275
329336.0,5,4,19,1323
329336.0,8,3,30,1324
329336.0,13,3,50,281
329337.0,3,1,8,1324
329337.0,11,3,42,282
329338.0,2,2,5,729
329338.0,11,1,40,1728
329339.0,7,3,26,1237
329339.0,13,4,51,196
329340.0,3,4,11,1132
329340.0,11,3,42,98
329340.0,16,2,61,1100
329341.0,2,3,6,1429
329341.0,11,3,42,384
329342.0,4,4,15,1274
329342.0,9,4,35,232
329342.0,12,3,46,233
329343.0,3,2,9,282
329343.0,12,2,45,1275
329344.0,8,4,31,1228
329345.0,11,1,40,233
329346.0,6,4,23,186
329346.0,14,3,54,1184
329347.0,2,4,7,332
329347.0,11,4,43,1324
329348.0,4,2,13,1274
329348.0,9,2,33,232
329349.0,4,4,15,234
329349.0,9,4,35,1228
329350.0,6,1,20,1227
329350.0,14,2,53,187
329351.0,11,2,41,233
329352.0,2,2,5,1053
329352.0,9,4,35,25
329352.0,12,3,46,26
329353.0,8,2,29,233
329353.0,13,3,50,1227
329354.0,2,4,7,1480
329355.0,3,2,9,1227
329356.0,6,2,21,281
329356.0,15,4,59,1274
329357.0,1,2,1,281
329357.0,10,1,36,1274
329358.0,3,1,8,1586
329358.0,12,1,44,540
329359.0,5,4,19,233
329359.0,8,3,30,234
329359.0,13,3,50,1228
329360.0,6,3,22,281
329360.0,15,3,58,1274
329361.0,7,4,27,280
329361.0,15,3,58,1273
329362.0,1,4,3,281
329362.0,4,3,14,282
329362.0,9,3,34,1274
329363.0,7,4,27,282
329363.0,15,3,58,1275
329364.0,5,1,16,185
329364.0,8,2,29,186
329364.0,13,2,49,1183
329365.0,4,4,15,280
329365.0,13,1,48,231
329366.0,6,1,20,1274
329366.0,14,2,53,233
329367.0,1,4,3,1323
329367.0,4,3,14,1324
329367.0,5,2,17,281
329367.0,14,1,52,1274
329368.0,8,1,28,282
329368.0,13,1,48,1274
329369.0,8,1,28,234
329369.0,13,1,48,1228
329370.0,3,4,11,186
329370.0,16,1,60,146
329371.0,3,3,10,1107
329371.0,14,1,52,1077
329372.0,5,3,18,1227
329372.0,14,4,55,187
329373.0,7,1,24,1274
329373.0,15,2,57,233
329374.0,1,4,3,233
329374.0,4,3,14,234
329374.0,10,4,39,1228
329375.0,2,2,5,1186
329375.0,11,1,40,148
329376.0,7,3,26,1184
329376.0,16,4,63,146
329377.0,14,3,54,333
329378.0,1,3,2,333
329378.0,10,3,38,1325
329379.0,7,3,26,1274
329379.0,16,4,63,233
329380.0,6,2,21,1274
329380.0,15,1,56,233
329381.0,3,3,10,1430
329381.0,12,3,46,385
329382.0,5,1,16,435
329382.0,14,1,52,1429
329383.0,1,3,2,1227
329383.0,15,1,56,1185
329384.0,7,1,24,233
329384.0,15,3,58,1228
329385.0,1,4,3,1226
329385.0,4,3,14,1227
329385.0,9,4,35,186
329386.0,5,1,16,1273
329387.0,2,3,6,1107
329387.0,13,1,48,1077
329388.0,7,4,27,233
329388.0,15,3,58,1228
329389.0,2,2,5,232
329389.0,11,1,40,1227
329390.0,2,4,7,280
329390.0,10,4,39,1273
329391.0,5,2,17,187
329391.0,14,2,53,1185
329392.0,6,4,23,729
329392.0,14,3,54,1728
329393.0,1,3,2,281
329393.0,15,1,56,233
329394.0,6,3,22,1274
329394.0,15,4,59,233
329395.0,6,1,20,144
329395.0,13,2,49,1142
329396.0,4,1,12,1273
329396.0,9,1,32,231
329397.0,6,4,23,1274
329397.0,14,3,54,233
329398.0,8,1,28,1274
329398.0,13,1,48,232
329398.0,16,2,61,233
329399.0,5,2,17,1274
329399.0,14,4,55,233
329400.0,2,1,4,282
329400.0,10,2,37,1275
329401.0,7,2,25,1275
329401.0,16,1,60,234
329402.0,4,4,15,187
329402.0,9,4,35,1184
329402.0,12,3,46,1185
329403.0,3,4,11,1375
329403.0,11,3,42,332
329404.0,6,3,22,233
329404.0,15,4,59,1228
329405.0,5,1,16,233
329405.0,8,2,29,234
329405.0,13,2,49,1228
329406.0,6,4,23,282
329407.0,5,3,18,1076
329408.0,3,2,9,281
329408.0,12,1,44,1274
329409.0,7,4,27,282
329409.0,15,3,58,1275
329410.0,3,4,11,1636
329410.0,12,4,47,591
329411.0,6,3,22,1227
329411.0,15,4,59,187
329412.0,2,3,6,281
329412.0,11,4,43,1274
329413.0,7,4,27,233
329413.0,16,4,63,1228
329414.0,7,4,27,1143
329414.0,14,4,55,108
329415.0,2,3,6,231
329415.0,11,4,43,1226
329415.0,15,2,57,186
329416.0,1,1,0,1273
329417.0,3,3,10,1275
329417.0,12,4,47,234
329418.0,14,2,53,282
329419.0,1,1,0,384
329419.0,4,2,13,385
329419.0,9,2,33,1377
329420.0,7,3,26,1274
329421.0,5,3,18,1374
329421.0,14,4,55,331
329422.0,11,3,42,1182
329423.0,4,4,15,1324
329423.0,9,4,35,281
329423.0,12,3,46,282
329424.0,5,1,16,1227
329424.0,8,2,29,1228
329424.0,13,2,49,187
329425.0,1,2,1,1274
329425.0,10,2,37,233
329426.0,6,3,22,1274
329426.0,15,4,59,233
329427.0,2,3,6,1184
329427.0,10,3,38,146
329428.0,9,2,33,1227
329429.0,5,3,18,1107
329430.0,1,1,0,233
329430.0,4,2,13,234
329430.0,10,1,36,1228
329431.0,5,2,17,1270
329431.0,13,2,49,229
329432.0,5,4,19,1273
329433.0,6,1,20,1274
329433.0,14,2,53,233
329434.0,5,4,19,435
329434.0,14,4,55,1429
329435.0,5,1,16,1323
329435.0,8,2,29,1324
329435.0,13,2,49,281
329436.0,7,2,25,435
329436.0,16,3,62,1429
329437.0,5,4,19,74
329437.0,8,4,31,75
329437.0,13,4,51,1078
329437.0,16,3,62,1079
329438.0,7,2,25,233
329438.0,16,1,60,1228
329439.0,6,2,21,1228
329439.0,15,2,57,188
329440.0,2,4,7,145
329440.0,13,2,49,108
329441.0,5,3,18,281
329441.0,14,4,55,1274
329442.0,3,1,8,232
329442.0,11,3,42,1227
329443.0,1,2,1,1273
329443.0,10,1,36,232
329444.0,6,3,22,232
329444.0,15,4,59,1227
329445.0,7,1,24,1274
329445.0,15,2,57,233
329446.0,4,2,13,1274
329446.0,9,2,33,232
329447.0,2,2,5,186
329447.0,11,3,42,1184
329448.0,3,2,9,1274
329448.0,12,1,44,233
329449.0,10,1,36,1274
329450.0,8,1,28,108
329450.0,16,3,62,1109
329451.0,8,4,31,1374
329451.0,13,4,51,330
329452.0,2,3,6,1274
329452.0,11,4,43,233
329453.0,8,4,31,233
329453.0,9,1,32,1227
329453.0,12,2,45,1228
329454.0,2,2,5,281
329454.0,11,1,40,1274
329455.0,7,4,27,283
329455.0,16,4,63,1276
329456.0,1,4,3,25
329456.0,3,2,9,26
329456.0,11,2,41,1036
329456.0,12,1,44,1023
329457.0,7,1,24,1274
329458.0,8,1,28,233
329458.0,13,1,48,1227
329459.0,12,4,47,74
329460.0,3,4,11,1145
329460.0,10,3,38,110
329461.0,6,3,22,877
329462.0,7,4,27,1274
329463.0,1,3,2,281
329463.0,10,4,39,1274
329464.0,4,2,13,1274
329464.0,9,3,34,232
329465.0,2,1,4,1274
329465.0,10,2,37,233
329466.0,1,2,1,1183
329466.0,4,2,13,1184
329466.0,9,3,34,145
329467.0,6,4,23,1227
329467.0,14,3,54,187
329468.0,1,4,3,1076
329468.0,4,4,15,1077
329468.0,11,4,43,46
329470.0,1,2,1,280
329470.0,10,4,39,1273
329471.0,4,4,15,282
329471.0,9,4,35,1274
329472.0,7,3,26,1087
329473.0,7,4,27,1274
329473.0,15,3,58,233
329474.0,1,3,2,1428
329474.0,6,2,21,383
329474.0,15,2,57,1376
329475.0,1,1,0,186
329475.0,4,2,13,187
329475.0,10,1,36,1184
329476.0,13,4,51,1274
329476.0,16,3,62,1275
329477.0,7,3,26,1274
329477.0,16,3,62,233
329478.0,3,4,11,1274
329478.0,11,3,42,233
329479.0,3,3,10,282
329479.0,12,4,47,1275
329480.0,8,4,31,1274
329480.0,13,4,51,232
329481.0,7,2,25,233
329481.0,16,1,60,1228
329482.0,14,3,54,233
329483.0,15,3,58,1228
329484.0,2,4,7,1274
329484.0,11,4,43,233
329485.0,14,2,53,1183
329486.0,2,4,7,232
329486.0,15,1,56,187
329487.0,6,1,20,230
329487.0,14,2,53,1225
329488.0,1,3,2,1323
329488.0,10,4,39,281
329489.0,1,3,2,107
329489.0,4,3,14,108
329489.0,9,3,34,1108
329490.0,7,4,27,1229
329490.0,16,4,63,189
329491.0,2,4,7,108
329491.0,10,3,38,1109
329492.0,6,4,23,329
329492.0,14,3,54,1321
329493.0,5,2,17,1376
329493.0,14,1,52,333
329494.0,5,2,17,332
329494.0,14,1,52,1324
329495.0,5,1,16,1533
329495.0,14,1,52,487
329496.0,1,2,1,281
329496.0,10,1,36,1274
329497.0,5,3,18,768
329498.0,5,1,16,1274
329498.0,8,2,29,1275
329498.0,13,3,50,233
329499.0,8,2,29,283
329499.0,13,2,49,1275
329500.0,2,2,5,282
329500.0,11,1,40,1275
329501.0,3,1,8,1274
329501.0,11,2,41,233
329502.0,4,1,12,1274
329502.0,12,2,45,233
329503.0,1,4,3,281
329503.0,4,3,14,282
329503.0,9,3,34,1274
329504.0,7,2,25,282
329504.0,16,1,60,1275
329505.0,3,2,9,1324
329505.0,12,4,47,282
329506.0,1,2,1,1322
329506.0,10,1,36,280
329507.0,7,1,24,1108
329507.0,14,1,52,74
329508.0,7,2,25,281
329508.0,16,1,60,1274
329509.0,3,2,9,1376
329509.0,12,1,44,333
329510.0,3,3,10,281
329510.0,13,1,48,232
329511.0,2,2,5,1274
329511.0,11,1,40,233
329512.0,2,2,5,1275
329512.0,11,2,41,234
329513.0,3,1,8,1274
329513.0,11,2,41,233
329514.0,9,1,32,280
329515.0,5,2,17,382
329515.0,14,4,55,1375
329516.0,11,1,40,233
329517.0,2,4,7,332
329517.0,10,3,38,1324
329518.0,7,4,27,233
329518.0,15,3,58,1228
329519.0,1,3,2,186
329519.0,10,4,39,1184
329520.0,7,4,27,1274
329520.0,15,3,58,233
329521.0,3,1,8,332
329521.0,12,4,47,1324
329522.0,6,2,21,1325
329522.0,15,1,56,283
329523.0,7,1,24,1103
329523.0,16,2,61,70
329524.0,5,4,19,1107
329524.0,8,3,30,1108
329524.0,15,3,58,74
329525.0,3,2,9,1324
329525.0,12,2,45,282
329526.0,3,1,8,1274
329526.0,11,2,41,233
329527.0,3,1,8,1274
329527.0,12,1,44,233
329528.0,5,1,16,1274
329528.0,8,2,29,1275
329528.0,13,2,49,233
329529.0,6,1,20,539
329529.0,15,1,56,1534
329530.0,7,3,26,1228
329531.0,6,1,20,1272
329531.0,14,2,53,231
329532.0,2,4,7,186
329532.0,11,4,43,1184
329534.0,3,3,10,233
329534.0,13,1,48,187
329535.0,2,1,4,1375
329535.0,11,1,40,332
329536.0,3,2,9,1274
329536.0,12,2,45,233
329537.0,2,2,5,1274
329537.0,11,1,40,233
329538.0,1,4,3,111
329538.0,4,3,14,112
329538.0,10,3,38,1112
329539.0,8,1,28,233
329539.0,13,4,51,1227
329540.0,6,1,20,1321
329540.0,14,2,53,279
329541.0,3,2,9,1274
329541.0,12,1,44,233
329542.0,16,3,62,1228
329543.0,4,4,15,232
329543.0,12,3,46,1227
329544.0,2,2,5,333
329544.0,11,4,43,1325
329545.0,6,1,20,1324
329545.0,15,1,56,282
329546.0,9,2,33,1227
329547.0,3,2,9,1274
329547.0,12,1,44,233
329548.0,8,4,31,233
329548.0,9,1,32,1227
329548.0,12,2,45,1228
329549.0,4,1,12,282
329549.0,9,1,32,1274
329549.0,12,2,45,1275
329550.0,5,4,19,1114
329550.0,8,4,31,1115
329550.0,13,4,51,80
329551.0,3,1,8,1324
329552.0,6,4,23,1142
329552.0,13,4,51,107
329553.0,6,1,20,1274
329553.0,14,2,53,233
329554.0,2,1,4,1415
329554.0,10,1,36,370
329555.0,2,3,6,150
329555.0,7,1,24,1148
329555.0,15,2,57,113
