,ccd,qid,rcid,field
225407.0,5,1,16,1376
225407.0,14,1,52,333
225408.0,1,2,1,332
225408.0,10,2,37,1324
225409.0,6,4,23,1274
225409.0,14,3,54,233
225410.0,4,3,14,488
225410.0,9,3,34,1481
225411.0,7,4,27,1274
225412.0,7,4,27,1273
225413.0,16,2,61,188
225414.0,3,4,11,1534
225414.0,12,4,47,488
225415.0,5,1,16,232
225415.0,8,2,29,233
225415.0,13,3,50,1227
225416.0,8,1,28,640
225416.0,13,1,48,1636
225416.0,16,2,61,1637
225417.0,6,3,22,1274
225418.0,11,2,41,233
225419.0,1,4,3,1275
225419.0,4,3,14,1276
225419.0,9,3,34,234
225420.0,8,3,30,1228
225420.0,13,4,51,187
225421.0,6,2,21,418
225421.0,13,1,48,1411
225422.0,8,2,29,1274
225422.0,13,4,51,232
225423.0,14,4,55,1226
225424.0,4,4,15,282
225424.0,9,4,35,1274
225425.0,1,1,0,779
225425.0,4,2,13,780
225425.0,9,2,33,1781
225425.0,12,2,45,1782
225426.0,6,2,21,73
225426.0,14,3,54,1077
225427.0,6,1,20,232
225427.0,14,2,53,1227
225428.0,6,3,22,1274
225428.0,15,4,59,233
225429.0,5,2,17,1227
225430.0,5,2,17,1376
225430.0,14,2,53,333
225431.0,5,4,19,1273
225432.0,2,3,6,1274
225432.0,11,4,43,233
225433.0,6,3,22,1429
225433.0,15,3,58,384
225434.0,3,2,9,1274
225434.0,12,4,47,233
225435.0,5,1,16,332
225435.0,14,4,55,1324
225436.0,8,3,30,333
225436.0,13,3,50,1324
225437.0,5,4,19,232
225437.0,8,3,30,233
225437.0,13,3,50,1227
225438.0,15,3,58,144
225439.0,2,2,5,539
225439.0,11,2,41,1534
225441.0,1,3,2,1227
225441.0,10,4,39,187
225442.0,5,4,19,280
225442.0,8,3,30,281
225442.0,13,4,51,1273
225443.0,1,2,1,281
225443.0,10,1,36,1274
225444.0,3,4,11,1274
225444.0,16,1,60,1228
225445.0,3,3,10,1429
225445.0,12,3,46,384
225446.0,6,3,22,232
225447.0,6,3,22,232
225447.0,15,4,59,1227
225448.0,8,4,31,1274
225448.0,13,4,51,232
225448.0,16,3,62,233
225449.0,3,4,11,1429
225450.0,8,4,31,1376
225450.0,13,4,51,332
225450.0,16,3,62,333
225451.0,15,3,58,1274
225452.0,6,3,22,1274
225452.0,15,3,58,233
225453.0,1,4,3,281
225453.0,4,3,14,282
225453.0,9,3,34,1274
225454.0,15,3,58,233
225455.0,3,3,10,1274
225455.0,8,1,28,233
225455.0,13,1,48,1227
225456.0,6,2,21,332
225456.0,15,3,58,1324
225457.0,6,2,21,1375
225457.0,15,1,56,332
225458.0,6,3,22,1274
225458.0,15,4,59,233
225459.0,5,1,16,1272
225459.0,13,2,49,231
225460.0,6,2,21,233
225460.0,15,1,56,1228
225461.0,4,1,12,282
225461.0,9,2,33,1274
225462.0,6,1,20,282
225463.0,6,3,22,1228
225463.0,15,4,59,188
225464.0,7,3,26,108
225465.0,2,1,4,281
225465.0,11,4,43,1274
225466.0,2,2,5,1274
225466.0,11,1,40,233
225467.0,2,2,5,107
225467.0,10,2,37,1108
225468.0,2,1,4,485
225469.0,13,2,49,1077
225470.0,4,4,15,332
225470.0,9,4,35,1323
225471.0,5,4,19,232
225471.0,8,3,30,233
225471.0,13,3,50,1227
225472.0,3,1,8,1184
225472.0,11,3,42,146
225473.0,8,4,31,1429
225473.0,9,1,32,383
225475.0,7,4,27,281
225475.0,15,3,58,1274
225476.0,10,1,36,1682
225477.0,7,1,24,233
225477.0,15,3,58,1228
225478.0,5,3,18,435
225478.0,10,2,37,1429
225479.0,4,1,12,333
225479.0,9,1,32,1324
225480.0,4,2,13,806
225480.0,12,2,45,1809
225481.0,11,2,41,233
225482.0,5,3,18,281
225482.0,14,4,55,1274
225483.0,7,3,26,1274
225483.0,16,4,63,233
225484.0,7,4,27,1274
225485.0,6,2,21,1430
225485.0,15,2,57,385
225486.0,15,3,58,233
225487.0,3,3,10,281
225487.0,12,4,47,1274
225487.0,13,1,48,232
225488.0,15,3,58,1144
225489.0,2,3,6,1375
225489.0,11,4,43,332
225490.0,1,4,3,338
225490.0,4,3,14,339
225490.0,10,4,39,1330
225490.0,15,2,57,288
225491.0,7,4,27,1274
225492.0,3,4,11,1274
225492.0,11,3,42,233
225493.0,3,3,10,1274
225493.0,12,4,47,233
225494.0,6,3,22,1227
225494.0,15,4,59,187
225495.0,7,1,24,1274
225496.0,7,4,27,1184
225496.0,15,4,59,146
225497.0,10,3,38,1274
225498.0,2,2,5,1375
225498.0,11,1,40,332
225499.0,7,3,26,1274
225499.0,16,4,63,233
225500.0,1,2,1,280
225500.0,10,1,36,1273
225501.0,6,1,20,1145
225501.0,13,2,49,110
225502.0,2,3,6,281
225502.0,11,4,43,1274
225502.0,15,2,57,233
225503.0,8,1,28,187
225503.0,13,1,48,1184
225503.0,16,2,61,1185
225504.0,7,2,25,282
225504.0,16,1,60,1275
225505.0,3,4,11,1274
225505.0,11,3,42,233
225506.0,3,2,9,332
225506.0,12,4,47,1324
225507.0,7,1,24,1274
225508.0,8,1,28,1228
225508.0,13,4,51,187
225508.0,16,3,62,188
225509.0,6,4,23,281
225509.0,14,3,54,1274
225510.0,3,1,8,281
225510.0,11,3,42,1274
225511.0,2,3,6,64
225511.0,10,3,38,1069
225512.0,3,1,8,1274
225512.0,11,3,42,233
225513.0,6,2,21,1274
225513.0,15,1,56,233
225514.0,5,4,19,1534
225514.0,8,3,30,1535
225515.0,7,2,25,1274
225515.0,16,4,63,233
225516.0,1,1,0,1273
225516.0,4,2,13,1274
225516.0,9,3,34,232
225517.0,1,2,1,1536
225517.0,10,2,37,490
225518.0,4,4,15,1275
225518.0,9,4,35,233
225518.0,12,3,46,234
225519.0,3,3,10,232
225519.0,12,4,47,1227
225519.0,16,2,61,187
225520.0,5,1,16,1209
225520.0,8,2,29,1210
225520.0,16,1,60,171
225521.0,11,1,40,232
225522.0,2,2,5,1275
225522.0,11,1,40,234
225523.0,5,3,18,72
225523.0,13,4,51,1076
225523.0,16,3,62,1077
225524.0,6,2,21,1429
225524.0,15,1,56,384
225525.0,7,2,25,187
225525.0,16,1,60,1185
225526.0,1,3,2,539
225526.0,10,3,38,1534
225527.0,2,2,5,1228
225527.0,11,1,40,188
225528.0,8,1,28,233
225528.0,16,2,61,1228
225529.0,1,4,3,436
225529.0,4,3,14,437
225529.0,14,2,53,385
225530.0,2,2,5,281
225530.0,11,4,43,1274
225531.0,1,2,1,281
225531.0,10,4,39,1274
225532.0,1,4,3,1274
225532.0,4,3,14,1275
225532.0,14,2,53,1228
225533.0,3,4,11,1274
225533.0,11,3,42,233
225534.0,7,1,24,435
225534.0,16,1,60,1429
225535.0,4,1,12,1184
225535.0,12,4,47,146
225536.0,6,3,22,1274
225536.0,15,4,59,233
225537.0,2,1,4,281
225537.0,10,3,38,1274
225538.0,5,3,18,281
225538.0,14,3,54,1274
225539.0,1,1,0,281
225539.0,4,2,13,282
225539.0,9,2,33,1274
225540.0,2,1,4,1324
225540.0,10,3,38,282
225541.0,8,4,31,1379
225541.0,13,4,51,335
225542.0,1,2,1,1374
225542.0,10,1,36,331
225543.0,6,3,22,1274
225543.0,15,4,59,233
225544.0,4,1,12,1323
225544.0,9,1,32,280
225544.0,12,2,45,281
225545.0,3,3,10,280
225545.0,12,4,47,1273
225546.0,6,1,20,1274
225547.0,8,1,28,332
225547.0,13,4,51,1323
225548.0,7,4,27,1274
225548.0,15,3,58,233
225549.0,7,3,26,1184
225549.0,16,4,63,146
225550.0,8,4,31,282
225550.0,13,4,51,1274
225551.0,8,4,31,1144
225551.0,15,3,58,109
225552.0,2,4,7,280
225552.0,10,3,38,1273
225554.0,1,4,3,281
225554.0,4,3,14,282
225554.0,9,3,34,1274
225555.0,7,4,27,332
225556.0,3,3,10,282
225556.0,8,1,28,1275
225556.0,13,2,49,233
225557.0,5,3,18,1227
225557.0,14,4,55,187
225558.0,12,1,44,233
225559.0,7,2,25,1185
225559.0,16,1,60,147
225560.0,5,4,19,281
225561.0,3,4,11,1274
225561.0,11,3,42,233
225562.0,1,4,3,144
225562.0,4,3,14,145
225562.0,12,4,47,1143
225563.0,8,1,28,1274
225563.0,13,1,48,232
225563.0,16,2,61,233
225564.0,3,3,10,1273
225564.0,12,4,47,232
225565.0,3,1,8,1274
225565.0,11,2,41,233
225566.0,3,1,8,1274
225566.0,12,1,44,233
225567.0,2,1,4,281
225567.0,10,3,38,1274
225568.0,5,2,17,281
225568.0,14,1,52,1274
225569.0,2,1,4,488
225569.0,10,2,37,1482
225570.0,5,1,16,1376
225570.0,8,2,29,1377
225570.0,14,1,52,333
225571.0,5,4,19,1227
225571.0,8,3,30,1228
225571.0,13,3,50,187
225572.0,7,4,27,233
225573.0,1,3,2,232
225573.0,14,2,53,187
225574.0,5,4,19,232
225574.0,8,3,30,233
225575.0,5,3,18,231
225576.0,14,4,55,187
225577.0,2,3,6,1582
225577.0,11,3,42,536
225578.0,4,1,12,1274
225578.0,9,1,32,232
225578.0,12,2,45,233
225579.0,1,3,2,281
225580.0,1,1,0,1107
225580.0,4,1,12,1108
225580.0,11,2,41,74
225581.0,6,3,22,1276
225582.0,12,2,45,1275
225583.0,7,1,24,1227
225583.0,15,2,57,187
225584.0,1,2,1,1429
225584.0,10,2,37,384
225585.0,5,2,17,281
225585.0,14,1,52,1274
225586.0,7,4,27,1274
225587.0,3,2,9,187
225587.0,9,1,32,1184
225587.0,12,2,45,1185
225588.0,5,1,16,1274
225589.0,1,3,2,1373
225589.0,10,4,39,330
225590.0,6,2,21,1274
225590.0,15,1,56,233
225591.0,2,2,5,232
225591.0,11,1,40,1227
225592.0,5,2,17,1274
225592.0,14,4,55,233
225593.0,7,3,26,1133
225593.0,16,3,62,99
225594.0,10,1,36,1274
225595.0,5,3,18,107
225595.0,8,3,30,108
225595.0,13,3,50,1108
225596.0,15,3,58,233
225597.0,9,1,32,232
225597.0,12,2,45,233
225598.0,8,1,28,1145
225598.0,15,2,57,110
225600.0,5,2,17,280
225601.0,6,2,21,1274
225601.0,15,1,56,233
225602.0,3,3,10,107
225602.0,11,4,43,1108
225603.0,5,4,19,232
225603.0,8,3,30,233
225603.0,13,3,50,1227
225604.0,4,4,15,1429
225604.0,14,1,52,1376
225605.0,2,2,5,1274
225605.0,11,4,43,233
225606.0,6,4,23,1274
225606.0,14,3,54,233
225607.0,11,1,40,188
225608.0,2,2,5,281
225608.0,11,1,40,1274
225609.0,7,3,26,1324
225609.0,16,4,63,282
225610.0,5,1,16,282
225610.0,8,2,29,283
225610.0,13,3,50,1275
225611.0,2,4,7,281
225612.0,3,2,9,1324
225612.0,12,3,46,282
225613.0,5,4,19,281
225613.0,8,3,30,282
225613.0,13,3,50,1274
225614.0,3,4,11,172
225614.0,7,2,25,1170
225614.0,15,2,57,133
225615.0,8,4,31,282
225615.0,13,4,51,1274
225616.0,1,4,3,1273
225616.0,4,3,14,1274
225616.0,9,3,34,232
225617.0,6,1,20,145
225617.0,13,3,50,1143
225618.0,4,2,13,282
225618.0,9,2,33,1274
225619.0,6,4,23,106
225620.0,4,4,15,1274
225620.0,9,4,35,232
225621.0,2,4,7,1078
225621.0,9,3,34,47
225622.0,5,1,16,458
225622.0,16,4,63,1453
225623.0,5,4,19,1076
225623.0,8,4,31,1077
225623.0,15,4,59,46
225624.0,6,3,22,1273
225624.0,15,4,59,232
225625.0,3,1,8,1727
225625.0,11,2,41,686
225626.0,12,1,44,1636
225627.0,3,4,11,1274
225627.0,12,4,47,233
225627.0,16,2,61,1228
225628.0,7,2,25,233
225628.0,16,3,62,1228
225629.0,7,4,27,232
225629.0,15,3,58,1227
225630.0,1,4,3,231
225630.0,4,3,14,232
225630.0,9,3,34,1226
225631.0,15,3,58,1143
225632.0,6,2,21,1376
225632.0,15,1,56,333
225633.0,5,1,16,1226
225633.0,8,2,29,1227
225633.0,13,1,48,186
225634.0,3,3,10,1534
225634.0,9,4,35,487
225634.0,12,3,46,488
225635.0,2,2,5,281
225635.0,11,1,40,1274
225636.0,10,3,38,1274
225637.0,1,1,0,281
225637.0,4,2,13,282
225637.0,9,2,33,1274
225638.0,11,2,41,188
225639.0,4,4,15,282
225640.0,3,4,11,281
225641.0,5,3,18,1274
225642.0,9,1,32,1323
225642.0,12,2,45,1324
225643.0,7,1,24,332
225643.0,15,3,58,1324
225644.0,3,2,9,73
225644.0,11,1,40,1077
225645.0,1,1,0,1227
225645.0,4,2,13,1228
225645.0,9,3,34,187
225646.0,6,1,20,1274
225646.0,14,2,53,233
225647.0,5,4,19,232
225647.0,8,3,30,233
225647.0,13,3,50,1227
225648.0,3,2,9,234
225648.0,12,1,44,1229
225649.0,7,2,25,146
225649.0,15,3,58,1144
225650.0,7,3,26,281
225650.0,16,4,63,1274
225651.0,1,4,3,1273
225651.0,4,3,14,1274
225651.0,9,3,34,232
225652.0,4,1,12,1324
225652.0,9,1,32,281
225654.0,6,4,23,333
225654.0,15,4,59,1325
225655.0,6,1,20,187
225655.0,15,1,56,1185
225656.0,6,4,23,1274
225656.0,14,3,54,233
225657.0,6,1,20,1324
225658.0,6,1,20,1274
225659.0,6,3,22,1274
225659.0,11,2,41,233
225660.0,5,3,18,1272
225660.0,14,4,55,231
225661.0,5,4,19,232
225661.0,8,3,30,233
225661.0,13,3,50,1227
225662.0,7,3,26,233
225662.0,16,3,62,1228
225663.0,1,2,1,281
225663.0,10,1,36,1274
225664.0,6,3,22,233
225665.0,3,1,8,1227
225665.0,11,3,42,187
225666.0,3,2,9,1230
225666.0,12,2,45,190
225667.0,7,1,24,233
225668.0,4,4,15,1769
225668.0,11,3,42,731
225669.0,2,4,7,1323
225669.0,10,3,38,281
225670.0,1,2,1,232
225670.0,10,1,36,1227
225671.0,7,3,26,233
225671.0,16,4,63,1228
225672.0,1,3,2,331
225672.0,10,3,38,1323
225673.0,6,3,22,1274
225673.0,15,4,59,233
225674.0,2,1,4,183
225674.0,11,1,40,1181
225675.0,7,2,25,282
225675.0,16,4,63,1275
225676.0,6,4,23,187
225676.0,15,4,59,1185
225677.0,4,1,12,281
225677.0,9,1,32,1273
225678.0,3,2,9,1227
225679.0,5,1,16,1274
225679.0,8,2,29,1275
225679.0,13,2,49,233
225680.0,6,1,20,1228
225680.0,14,2,53,188
225681.0,4,4,15,1275
225681.0,9,4,35,233
225681.0,12,3,46,234
225682.0,5,1,16,383
225682.0,8,2,29,384
225682.0,13,2,49,1376
225683.0,1,1,0,186
225683.0,4,2,13,187
225683.0,9,2,33,1184
225684.0,7,2,25,1274
225684.0,16,3,62,233
225685.0,6,4,23,1274
225686.0,1,3,2,234
225686.0,10,3,38,1229
225687.0,3,1,8,1274
225687.0,11,2,41,233
225688.0,6,1,20,1076
225688.0,16,4,63,46
225689.0,7,2,25,435
225689.0,16,2,61,1429
225690.0,2,1,4,281
225690.0,10,2,37,1274
225691.0,8,1,28,1274
225691.0,16,2,61,233
225692.0,2,4,7,232
225692.0,10,3,38,1227
225693.0,1,4,3,281
225693.0,4,3,14,282
225693.0,14,1,52,233
225694.0,5,4,19,1228
225694.0,8,3,30,1229
225694.0,13,3,50,188
225695.0,3,1,8,1274
225695.0,11,3,42,233
225696.0,5,3,18,280
225696.0,14,4,55,1273
225697.0,5,2,17,1324
225697.0,14,2,53,282
225698.0,10,2,37,1274
225699.0,1,4,3,232
225699.0,4,3,14,233
225699.0,9,3,34,1227
225700.0,6,4,23,232
225701.0,3,2,9,281
225701.0,12,1,44,1274
225702.0,2,2,5,1274
225702.0,11,2,41,233
225703.0,3,2,9,145
225703.0,11,1,40,1143
225704.0,4,2,13,488
225704.0,9,2,33,1481
225705.0,4,4,15,186
225705.0,13,1,48,145
225706.0,3,1,8,1323
225707.0,7,4,27,1274
225708.0,8,1,28,1274
225708.0,13,1,48,232
225708.0,16,2,61,233
225709.0,7,3,26,73
225710.0,7,4,27,1534
225711.0,4,4,15,281
225711.0,9,4,35,1273
225711.0,12,3,46,1274
225712.0,3,1,8,281
225712.0,11,2,41,1274
225713.0,1,2,1,1274
225713.0,10,1,36,233
225714.0,4,3,14,1376
225714.0,14,1,52,1324
225715.0,8,3,30,1324
225715.0,13,3,50,281
225716.0,4,1,12,282
225716.0,9,1,32,1274
225717.0,1,2,1,1272
225717.0,10,4,39,231
225718.0,5,2,17,1227
225719.0,2,4,7,1274
225719.0,10,3,38,233
225720.0,4,4,15,233
225720.0,9,4,35,1227
225720.0,12,3,46,1228
225721.0,5,4,19,1274
225721.0,8,3,30,1275
225721.0,13,3,50,233
225722.0,6,2,21,74
225722.0,14,2,53,1078
225723.0,11,2,41,233
225724.0,7,2,25,384
225724.0,16,3,62,1377
225725.0,5,3,18,232
225726.0,2,1,4,280
225726.0,10,3,38,1273
225727.0,5,2,17,1274
225727.0,14,1,52,233
225728.0,3,1,8,233
225728.0,11,2,41,1228
225729.0,7,2,25,1274
225729.0,16,1,60,233
225730.0,3,3,10,281
225730.0,12,4,47,1274
225731.0,6,1,20,332
225731.0,15,1,56,1324
225732.0,6,2,21,1274
225732.0,15,3,58,233
225733.0,6,3,22,101
225733.0,16,3,62,1103
225734.0,1,1,0,232
225734.0,4,2,13,233
225734.0,9,3,34,1227
225735.0,7,2,25,233
225735.0,16,2,61,1228
225736.0,6,4,23,187
225737.0,2,3,6,1272
225737.0,11,4,43,231
225738.0,5,1,16,1507
225738.0,16,4,63,461
225739.0,4,4,15,332
225739.0,9,4,35,1323
225740.0,2,4,7,435
225741.0,11,1,40,188
225742.0,4,1,12,1180
225742.0,11,1,40,142
225743.0,1,1,0,1274
225743.0,4,2,13,1275
225743.0,9,2,33,233
225744.0,7,4,27,1274
225744.0,15,3,58,233
225745.0,4,2,13,1376
225745.0,9,2,33,332
225746.0,6,3,22,1274
225747.0,6,2,21,1274
225747.0,15,1,56,233
225748.0,8,1,28,282
225748.0,13,4,51,1274
225749.0,8,3,30,1274
225750.0,10,1,36,1226
225751.0,3,2,9,1274
225751.0,12,4,47,233
225752.0,1,2,1,232
225752.0,10,1,36,1227
225753.0,7,4,27,1274
225754.0,6,2,21,1274
225754.0,15,4,59,233
225755.0,2,3,6,1183
225755.0,10,3,38,145
225756.0,7,4,27,188
225757.0,3,4,11,281
225757.0,16,1,60,233
225758.0,2,2,5,1323
225758.0,11,1,40,281
225759.0,5,3,18,281
225760.0,7,4,27,107
225761.0,15,4,59,74
225762.0,7,4,27,1274
225762.0,15,3,58,233
225763.0,6,1,20,1324
225763.0,15,1,56,282
225764.0,13,1,48,1106
225765.0,6,2,21,109
225765.0,15,4,59,1110
225766.0,5,4,19,1227
225766.0,8,3,30,1228
225766.0,13,3,50,187
225767.0,8,4,31,233
225768.0,3,2,9,1274
225768.0,12,2,45,233
225769.0,4,1,12,282
225769.0,9,1,32,1274
225770.0,3,1,8,1274
225770.0,11,2,41,233
225771.0,2,1,4,1226
225771.0,10,2,37,186
225772.0,6,4,23,1227
225772.0,14,3,54,187
225773.0,6,1,20,539
225774.0,1,1,0,487
225774.0,10,1,36,1481
225775.0,2,1,4,1374
225775.0,10,2,37,331
225776.0,2,2,5,1227
225776.0,11,1,40,187
225777.0,2,1,4,233
225777.0,11,1,40,1228
225778.0,2,3,6,435
225778.0,16,1,60,384
225779.0,7,3,26,1143
225779.0,14,3,54,108
225780.0,4,4,15,284
225780.0,9,4,35,1276
225780.0,12,3,46,1277
225781.0,5,1,16,281
225781.0,8,2,29,282
225782.0,2,3,6,281
225782.0,11,4,43,1274
225783.0,5,4,19,1684
225783.0,8,3,30,1685
225784.0,8,4,31,1274
225784.0,13,4,51,232
225784.0,16,3,62,233
225785.0,6,4,23,1274
225786.0,1,3,2,232
225786.0,10,4,39,1227
225787.0,3,3,10,1275
225787.0,12,3,46,234
225788.0,6,1,20,281
225788.0,14,2,53,1274
225789.0,11,1,40,233
225790.0,4,4,15,332
225790.0,9,4,35,1323
225791.0,2,1,4,1324
225791.0,11,1,40,282
225792.0,15,3,58,233
225793.0,6,3,22,146
225794.0,2,1,4,383
225795.0,7,2,25,232
225796.0,2,1,4,109
225796.0,11,1,40,1110
225797.0,2,4,7,281
225797.0,10,3,38,1274
225799.0,10,1,36,1228
225800.0,3,3,10,1274
225800.0,12,3,46,233
225801.0,1,2,1,1274
225801.0,10,1,36,233
225802.0,3,2,9,332
225802.0,12,2,45,1324
225803.0,3,1,8,1274
225803.0,11,2,41,233
225804.0,5,2,17,1274
225804.0,14,4,55,233
225805.0,3,1,8,383
225805.0,12,1,44,1376
225806.0,6,1,20,1324
225806.0,14,2,53,282
225807.0,5,3,18,72
225807.0,13,4,51,1076
225807.0,16,3,62,1077
225808.0,1,1,0,1323
225808.0,4,2,13,1324
225808.0,9,2,33,281
225809.0,8,1,28,1184
225809.0,16,2,61,146
225810.0,6,1,20,232
225810.0,14,2,53,1227
225811.0,8,1,28,1228
225811.0,13,1,48,187
225812.0,4,1,12,281
225812.0,12,2,45,1274
225813.0,6,4,23,1274
225814.0,3,4,11,233
225815.0,2,2,5,281
225815.0,11,1,40,1274
225816.0,5,4,19,1374
225816.0,8,3,30,1375
225816.0,13,3,50,331
225817.0,1,4,3,186
225817.0,4,3,14,187
225817.0,9,3,34,1184
225818.0,3,3,10,233
225818.0,13,1,48,187
225819.0,7,2,25,488
225819.0,16,2,61,1482
225820.0,7,3,26,283
225820.0,16,3,62,1276
225821.0,4,4,15,282
225822.0,5,1,16,103
225822.0,8,1,28,104
225822.0,15,1,56,1105
225823.0,15,3,58,233
225824.0,7,3,26,1274
225824.0,16,4,63,233
225825.0,7,3,26,233
225825.0,16,4,63,1228
225826.0,2,1,4,1142
225826.0,9,4,35,107
225826.0,12,3,46,108
225827.0,7,3,26,1275
225828.0,2,4,7,1324
225828.0,15,2,57,1275
225829.0,5,4,19,1271
225829.0,13,3,50,230
225830.0,6,3,22,281
225830.0,15,4,59,1274
225831.0,7,4,27,233
225831.0,16,4,63,1228
225832.0,1,1,0,280
225832.0,4,2,13,281
225832.0,9,2,33,1273
225833.0,5,3,18,1322
225834.0,2,1,4,281
225834.0,10,2,37,1274
225835.0,2,2,5,1274
225835.0,11,4,43,233
225836.0,6,2,21,232
225836.0,15,1,56,1227
225837.0,6,4,23,145
225838.0,7,4,27,233
225839.0,4,4,15,1274
225839.0,9,4,35,232
225839.0,12,3,46,233
225840.0,6,2,21,1274
225840.0,15,1,56,233
225841.0,5,3,18,1274
225841.0,14,3,54,233
225842.0,7,1,24,1184
225842.0,15,2,57,146
225843.0,8,4,31,1275
225843.0,13,4,51,233
225844.0,1,1,0,186
225844.0,4,2,13,187
225844.0,9,2,33,1184
225845.0,7,3,26,1323
225846.0,4,1,12,186
225846.0,9,1,32,1183
225846.0,12,2,45,1184
225847.0,6,2,21,281
225847.0,15,2,57,1274
225848.0,7,1,24,436
225848.0,16,1,60,1430
225849.0,10,3,38,282
225850.0,6,3,22,1323
225851.0,6,3,22,1274
225851.0,15,4,59,233
225852.0,4,1,12,1275
225852.0,9,1,32,233
225852.0,12,2,45,234
225853.0,7,4,27,1274
225853.0,11,2,41,233
225854.0,4,1,12,281
225854.0,12,2,45,1274
225855.0,7,3,26,1274
225855.0,16,4,63,233
225856.0,11,2,41,1275
225857.0,10,2,37,1274
225858.0,9,2,33,1273
225859.0,4,2,13,1274
225859.0,9,3,34,232
225860.0,16,4,63,146
225861.0,3,3,10,1276
225861.0,9,4,35,234
225861.0,12,3,46,235
225862.0,6,3,22,1324
225863.0,5,3,18,145
225863.0,13,3,50,1143
225864.0,8,1,28,1325
225864.0,13,2,49,282
225865.0,3,4,11,71
225865.0,10,4,39,1075
225866.0,7,1,24,233
225866.0,15,3,58,1228
225867.0,3,2,9,281
225867.0,12,4,47,1274
225868.0,3,4,11,1184
225868.0,11,3,42,146
225869.0,2,1,4,282
225869.0,10,2,37,1275
225870.0,2,1,4,1375
225870.0,11,4,43,332
225871.0,2,3,6,281
225871.0,11,4,43,1274
225871.0,15,2,57,233
225872.0,4,4,15,1274
225872.0,9,4,35,232
225872.0,12,3,46,233
225873.0,6,2,21,281
225873.0,15,4,59,1274
225874.0,2,1,4,1227
225874.0,10,2,37,187
225875.0,2,4,7,280
225875.0,10,3,38,1273
225876.0,6,2,21,1323
225876.0,15,1,56,281
225877.0,5,2,17,145
225877.0,13,1,48,1143
225878.0,16,3,62,1228
225879.0,3,1,8,1227
225879.0,11,2,41,187
225880.0,14,3,54,282
225881.0,12,2,45,1376
225882.0,9,1,32,232
225883.0,2,2,5,1229
225883.0,11,4,43,189
225884.0,7,4,27,1429
225884.0,16,4,63,384
225885.0,3,1,8,233
225885.0,11,3,42,1228
225886.0,1,3,2,232
225886.0,10,4,39,1227
225887.0,2,2,5,1274
225887.0,11,1,40,233
225888.0,6,3,22,1274
225889.0,1,3,2,281
225889.0,15,1,56,233
225890.0,7,1,24,1274
225890.0,16,1,60,233
225891.0,7,1,24,1324
225891.0,15,2,57,282
225892.0,1,2,1,1273
225892.0,10,3,38,232
225893.0,1,1,0,1323
225893.0,4,2,13,1324
225893.0,9,3,34,281
225894.0,6,1,20,1227
225894.0,14,2,53,187
225895.0,2,2,5,72
225895.0,10,1,36,1076
225896.0,7,4,27,1274
225897.0,1,2,1,234
225897.0,10,2,37,1229
225898.0,1,4,3,1227
225898.0,4,3,14,1228
225898.0,9,3,34,187
225899.0,8,1,28,282
225899.0,13,4,51,1274
225900.0,1,4,3,1274
225900.0,10,4,39,233
225901.0,6,1,20,108
225901.0,14,3,54,1109
225902.0,5,2,17,1227
225902.0,14,1,52,187
225903.0,5,4,19,189
225903.0,8,3,30,190
225903.0,14,4,55,1187
225904.0,1,4,3,232
225904.0,4,3,14,233
225904.0,14,1,52,187
225905.0,3,3,10,333
225905.0,13,2,49,282
225906.0,8,4,31,384
225906.0,13,3,50,1376
225907.0,1,2,1,1225
225907.0,9,2,33,185
225908.0,7,3,26,1273
225908.0,16,4,63,232
225909.0,5,4,19,1324
225909.0,8,3,30,1325
225909.0,13,3,50,282
225910.0,4,1,12,333
225910.0,9,1,32,1324
225911.0,2,2,5,1274
225911.0,11,1,40,233
225912.0,6,1,20,186
225912.0,15,1,56,1184
225913.0,4,4,15,333
225913.0,9,4,35,1324
225914.0,3,4,11,1274
225914.0,11,3,42,233
225915.0,2,4,7,1274
225915.0,15,2,57,1228
225916.0,8,2,29,282
225916.0,13,3,50,1274
225917.0,7,1,24,282
225917.0,15,2,57,1275
225918.0,8,4,31,1274
225918.0,13,4,51,232
225919.0,6,3,22,1274
225919.0,15,3,58,233
225920.0,8,1,28,331
225920.0,13,4,51,1322
225920.0,16,3,62,1323
225921.0,7,1,24,1274
225921.0,15,2,57,233
225922.0,3,2,9,145
225922.0,11,1,40,1143
225923.0,7,3,26,1274
225923.0,12,1,44,233
225924.0,3,3,10,1324
225924.0,13,1,48,1274
225925.0,15,3,58,233
225926.0,6,1,20,331
225926.0,14,2,53,1323
225927.0,3,1,8,1274
225927.0,11,3,42,233
225928.0,5,4,19,44
225928.0,8,3,30,45
225928.0,15,3,58,1052
225929.0,6,3,22,1323
225929.0,15,4,59,281
225930.0,4,1,12,1274
225930.0,9,1,32,232
225930.0,12,2,45,233
225931.0,7,4,27,1274
225931.0,15,3,58,233
225932.0,15,3,58,233
225933.0,1,1,0,281
225933.0,4,2,13,282
225934.0,6,2,21,1323
225934.0,15,1,56,281
225935.0,3,2,9,281
225935.0,12,4,47,1274
225936.0,7,2,25,281
225936.0,16,4,63,1274
225937.0,7,4,27,328
225937.0,15,3,58,1320
225938.0,5,3,18,1274
225938.0,14,4,55,233
225939.0,6,1,20,1274
225940.0,3,4,11,1274
225941.0,6,1,20,1274
225941.0,15,1,56,233
225942.0,5,2,17,1226
225942.0,13,2,49,186
225943.0,11,2,41,233
