,ccd,qid,rcid,field
612310.0,6,4,23,1274
612311.0,1,1,0,1375
612311.0,10,1,36,332
612312.0,1,4,3,1226
612312.0,5,2,17,186
612312.0,14,1,52,1184
612313.0,4,4,15,1424
612313.0,12,3,46,379
612314.0,6,3,22,1376
612315.0,2,3,6,1274
612315.0,11,4,43,233
612316.0,1,2,1,281
612316.0,10,1,36,1274
612317.0,11,3,42,233
612318.0,10,1,36,1228
612319.0,6,4,23,1323
612320.0,2,1,4,1273
612320.0,10,3,38,232
612321.0,7,2,25,1323
612321.0,16,1,60,281
612322.0,6,2,21,72
612322.0,14,1,52,1076
612323.0,5,3,18,281
612324.0,1,4,3,232
612324.0,4,3,14,233
612324.0,14,1,52,187
612325.0,7,4,27,1274
612325.0,16,4,63,233
612326.0,3,4,11,1184
612326.0,11,3,42,146
612327.0,1,3,2,639
612327.0,10,4,39,1636
612328.0,7,3,26,187
612328.0,13,4,51,1184
612328.0,16,3,62,1185
612329.0,1,4,3,1227
612329.0,4,3,14,1228
612329.0,9,3,34,187
612330.0,5,2,17,1145
612330.0,13,1,48,110
612330.0,16,2,61,111
612331.0,11,3,42,640
612332.0,1,4,3,75
612332.0,4,4,15,76
612332.0,9,3,34,1079
612332.0,12,3,46,1080
612333.0,7,3,26,1274
612333.0,16,4,63,233
612334.0,2,3,6,1325
612334.0,16,1,60,1276
612335.0,3,2,9,1227
612335.0,12,4,47,187
612336.0,1,4,3,281
612336.0,4,3,14,282
612336.0,14,1,52,233
612337.0,15,3,58,1228
612338.0,7,1,24,1274
612338.0,15,2,57,233
612339.0,1,4,3,383
612339.0,10,4,39,1376
612340.0,3,1,8,1227
612340.0,11,2,41,187
612342.0,1,4,3,281
612342.0,4,3,14,282
612342.0,14,1,52,233
612343.0,5,1,16,1183
612343.0,8,1,28,1184
612343.0,16,2,61,146
612344.0,3,3,10,282
612344.0,12,4,47,1275
612344.0,13,1,48,233
612344.0,16,2,61,234
612345.0,11,2,41,384
612346.0,1,3,2,1139
612346.0,11,3,42,105
612347.0,6,1,20,145
612348.0,11,2,41,1108
612349.0,3,2,9,333
612349.0,12,1,44,1325
612350.0,5,1,16,281
612350.0,8,2,29,282
612350.0,13,2,49,1274
612351.0,12,4,47,1234
612352.0,3,2,9,329
612352.0,12,4,47,1321
612353.0,7,3,26,282
612353.0,16,4,63,1275
612354.0,5,4,19,172
612354.0,13,3,50,1170
612355.0,1,2,1,1182
612355.0,9,2,33,144
612356.0,14,3,54,1138
612357.0,11,1,40,1078
612358.0,6,2,21,233
612358.0,15,1,56,1228
612359.0,6,1,20,333
612359.0,15,1,56,1325
612360.0,7,4,27,1274
612361.0,7,1,24,1768
612361.0,15,4,59,730
612362.0,11,1,40,1274
612363.0,4,4,15,282
612363.0,9,4,35,1274
612363.0,12,3,46,1275
612364.0,8,4,31,333
612365.0,2,1,4,333
612365.0,10,2,37,1325
612366.0,7,2,25,1377
612366.0,16,3,62,334
612367.0,1,2,1,332
612367.0,10,2,37,1324
612368.0,1,1,0,1324
612368.0,4,2,13,1325
612368.0,9,2,33,282
612369.0,2,2,5,1273
612369.0,11,4,43,232
612370.0,4,1,12,729
612370.0,12,4,47,1728
612371.0,2,1,4,187
612371.0,10,2,37,1185
612372.0,5,4,19,1585
612372.0,8,3,30,1586
612373.0,2,2,5,1275
612373.0,11,1,40,234
612374.0,4,4,15,383
612374.0,9,4,35,1375
612375.0,10,2,37,1274
612376.0,6,2,21,230
612376.0,15,1,56,1225
612377.0,1,4,3,1142
612377.0,4,4,15,1143
612377.0,11,3,42,108
612378.0,3,2,9,1376
612378.0,12,2,45,333
612379.0,5,2,17,1274
612379.0,14,4,55,233
612380.0,8,1,28,187
612380.0,13,2,49,1184
612381.0,3,1,8,1636
612381.0,12,1,44,591
612382.0,1,3,2,332
612382.0,10,4,39,1324
612383.0,3,4,11,233
612384.0,1,4,3,1272
612385.0,4,4,15,1372
612385.0,13,2,49,1320
612386.0,1,3,2,186
612386.0,10,3,38,1184
612387.0,2,4,7,283
612387.0,11,4,43,1276
612388.0,7,3,26,1186
612388.0,16,4,63,148
612389.0,15,1,56,238
612390.0,2,1,4,1274
612390.0,10,2,37,233
612391.0,3,3,10,1274
612391.0,12,4,47,233
612391.0,13,1,48,1227
612392.0,4,1,12,1586
612392.0,9,4,35,539
612393.0,6,4,23,145
612394.0,7,2,25,1481
612394.0,16,3,62,436
612395.0,4,1,12,1227
612395.0,12,3,46,187
612396.0,3,4,11,1274
612396.0,16,1,60,1228
612397.0,6,2,21,233
612397.0,15,3,58,1228
612398.0,1,1,0,232
612398.0,4,2,13,233
612398.0,9,3,34,1227
612399.0,7,4,27,1274
612400.0,4,1,12,282
612400.0,9,1,32,1274
612401.0,2,3,6,331
612401.0,11,4,43,1323
612402.0,6,2,21,589
612402.0,15,2,57,1585
612403.0,10,1,36,1076
612404.0,1,1,0,280
612404.0,4,2,13,281
612404.0,9,3,34,1273
612405.0,7,4,27,1184
612405.0,15,4,59,146
612406.0,1,2,1,281
612406.0,10,1,36,1274
612407.0,15,1,56,233
612408.0,6,3,22,1274
612408.0,15,4,59,233
612409.0,8,4,31,1274
612409.0,13,4,51,232
612409.0,16,3,62,233
612410.0,5,4,19,1227
612410.0,8,3,30,1228
612410.0,13,3,50,187
612411.0,2,3,6,1274
612411.0,11,4,43,233
612412.0,1,4,3,1587
612413.0,1,2,1,281
612413.0,10,2,37,1274
612414.0,3,1,8,1274
612414.0,12,1,44,233
612415.0,6,1,20,1275
612415.0,14,3,54,234
612416.0,7,2,25,1429
612416.0,16,2,61,384
612417.0,3,3,10,1275
612417.0,12,4,47,234
612418.0,16,3,62,1228
612419.0,2,2,5,282
612419.0,11,1,40,1275
612420.0,1,4,3,281
612420.0,4,3,14,282
612420.0,9,3,34,1274
612421.0,8,2,29,1275
612421.0,13,2,49,233
612422.0,6,2,21,107
612422.0,14,2,53,1108
612423.0,15,2,57,333
612424.0,4,2,13,1809
612424.0,12,2,45,773
612425.0,7,3,26,1272
612425.0,16,4,63,231
612426.0,8,4,31,1275
612427.0,3,2,9,233
612427.0,12,1,44,1228
612428.0,3,2,9,730
612428.0,11,3,42,1729
612429.0,2,4,7,1323
612430.0,3,4,11,1143
612430.0,6,1,20,108
612430.0,14,2,53,1109
612431.0,5,4,19,1274
612432.0,1,4,3,144
612432.0,4,3,14,145
612432.0,12,4,47,1143
612433.0,6,4,23,232
612433.0,14,3,54,1227
612434.0,1,2,1,332
612434.0,10,3,38,1324
612435.0,5,3,18,1683
612436.0,8,1,28,832
612436.0,13,2,49,1837
612436.0,16,2,61,1838
612437.0,12,2,45,188
612438.0,4,4,15,1324
612439.0,7,4,27,1272
612439.0,15,3,58,231
612440.0,1,3,2,281
612440.0,14,2,53,233
612441.0,1,4,3,1323
612441.0,4,3,14,1324
612441.0,9,3,34,281
612442.0,7,2,25,1274
612442.0,16,1,60,233
612443.0,4,1,12,1375
612443.0,9,1,32,331
612444.0,8,4,31,233
612444.0,13,4,51,1227
612444.0,16,3,62,1228
612445.0,6,3,22,1320
612445.0,15,4,59,278
612446.0,8,1,28,1228
612446.0,13,1,48,187
612446.0,16,2,61,188
612447.0,3,1,8,1274
612447.0,12,1,44,233
612448.0,4,3,14,281
612448.0,9,4,35,1273
612449.0,6,1,20,1324
612449.0,15,1,56,282
612450.0,7,1,24,233
612450.0,16,4,63,1228
612451.0,4,2,13,1324
612451.0,9,2,33,281
612452.0,6,3,22,1479
612453.0,6,2,21,1324
612453.0,15,1,56,282
612454.0,1,3,2,281
612454.0,14,2,53,233
612455.0,3,4,11,1275
612456.0,14,3,54,1533
612457.0,2,4,7,1227
612457.0,10,3,38,187
612458.0,2,3,6,1227
612458.0,11,4,43,187
612459.0,2,3,6,281
612459.0,15,2,57,233
612460.0,7,2,25,233
612460.0,16,3,62,1228
612461.0,9,1,32,565
612461.0,12,2,45,566
612462.0,5,1,16,1428
612462.0,14,1,52,383
612463.0,5,1,16,1274
612463.0,8,2,29,1275
612463.0,13,2,49,233
612464.0,4,4,15,333
612464.0,9,3,34,1324
612465.0,7,2,25,1275
612465.0,16,1,60,234
612466.0,5,2,17,186
612466.0,14,1,52,1184
612467.0,2,2,5,281
612467.0,11,1,40,1274
612468.0,8,2,29,1274
612468.0,13,1,48,232
612469.0,7,4,27,331
612470.0,1,3,2,1323
612470.0,14,2,53,1274
612471.0,1,2,1,1481
612471.0,10,3,38,436
612472.0,7,2,25,333
612472.0,16,2,61,1325
612473.0,3,3,10,1322
612473.0,12,4,47,280
612474.0,6,3,22,281
612474.0,15,3,58,1274
612475.0,6,4,23,1323
612476.0,11,2,41,233
612477.0,6,3,22,1274
612477.0,15,4,59,233
612478.0,3,4,11,1274
612478.0,16,1,60,1228
612479.0,7,1,24,1274
612479.0,15,3,58,233
612480.0,5,4,19,331
612480.0,8,3,30,332
612480.0,13,3,50,1323
612481.0,3,1,8,281
612481.0,11,2,41,1274
612482.0,14,3,54,1323
612483.0,8,1,28,1228
612483.0,13,4,51,187
612483.0,16,3,62,188
612484.0,6,1,20,1274
612484.0,14,3,54,233
612485.0,1,4,3,1106
612485.0,4,4,15,1107
612485.0,11,4,43,73
612486.0,11,2,41,1184
612487.0,8,4,31,233
612488.0,3,2,9,1376
612488.0,9,1,32,332
612488.0,12,2,45,333
612489.0,6,1,20,1274
612489.0,14,2,53,233
612490.0,7,3,26,233
612491.0,7,3,26,1274
612492.0,3,2,9,1274
612492.0,12,1,44,233
612493.0,3,4,11,233
612493.0,16,1,60,188
612494.0,3,3,10,234
612494.0,9,4,35,1228
612494.0,12,3,46,1229
612495.0,9,1,32,657
612495.0,12,2,45,658
612496.0,11,1,40,1323
612497.0,3,4,11,233
612497.0,12,4,47,1228
612498.0,1,2,1,1102
612498.0,11,1,40,69
612499.0,3,1,8,1324
612499.0,11,2,41,282
612500.0,9,4,35,1274
612500.0,12,3,46,1275
612501.0,1,1,0,1836
612501.0,10,2,37,803
612502.0,4,4,15,233
612502.0,9,4,35,1227
612502.0,12,3,46,1228
612503.0,6,1,20,1274
612504.0,2,2,5,1274
612504.0,11,1,40,233
612505.0,2,2,5,1274
612505.0,11,1,40,233
612506.0,6,3,22,281
612506.0,15,4,59,1274
612507.0,4,4,15,282
612507.0,9,4,35,1274
612507.0,12,3,46,1275
612508.0,3,2,9,1184
612508.0,11,3,42,146
612509.0,5,3,18,1228
612510.0,2,2,5,1274
612510.0,11,1,40,233
612511.0,5,2,17,282
612511.0,14,1,52,1275
612512.0,6,4,23,1274
612513.0,12,1,44,1228
612514.0,3,1,8,1324
612514.0,11,3,42,282
612515.0,1,2,1,1226
612515.0,4,2,13,1227
612515.0,9,3,34,186
612516.0,7,1,24,1274
612517.0,7,3,26,234
612517.0,16,3,62,1229
612518.0,2,4,7,1182
612518.0,5,2,17,144
612518.0,13,2,49,1142
612519.0,3,1,8,282
612519.0,11,2,41,1275
612520.0,10,2,37,234
612521.0,2,1,4,1274
612522.0,7,3,26,488
612522.0,16,4,63,1482
612523.0,7,2,25,1143
612523.0,15,1,56,108
612524.0,2,2,5,1273
612524.0,11,1,40,232
612525.0,3,1,8,185
612526.0,3,1,8,1184
612526.0,11,1,40,146
612527.0,3,2,9,281
612527.0,12,1,44,1274
612528.0,1,2,1,282
612528.0,10,1,36,1275
612529.0,7,4,27,1274
612529.0,16,4,63,233
612530.0,1,3,2,331
612530.0,10,3,38,1323
612531.0,7,4,27,281
612532.0,1,3,2,281
612532.0,14,2,53,233
612533.0,5,2,17,383
612533.0,14,4,55,1376
612534.0,2,3,6,145
612534.0,6,1,20,1143
612534.0,13,2,49,108
612535.0,6,4,23,1102
612535.0,15,3,58,69
612536.0,10,1,36,768
612537.0,4,1,12,281
612537.0,9,4,35,1273
612538.0,2,2,5,1274
612538.0,11,2,41,233
612540.0,3,3,10,1274
612540.0,13,1,48,1227
612541.0,3,3,10,1429
612541.0,12,3,46,384
612542.0,1,4,3,1226
612542.0,4,3,14,1227
612542.0,9,3,34,186
612543.0,7,2,25,1184
612543.0,16,4,63,146
612544.0,1,4,3,232
612544.0,4,3,14,233
612544.0,9,3,34,1227
612545.0,3,1,8,1376
612546.0,3,1,8,282
612546.0,11,2,41,1275
612547.0,6,1,20,1274
612547.0,14,2,53,233
612548.0,4,4,15,540
612548.0,9,4,35,1534
612549.0,13,1,48,1076
612549.0,16,2,61,1077
612550.0,5,4,19,282
612550.0,14,4,55,1275
612551.0,6,2,21,1274
612551.0,15,1,56,233
612552.0,2,3,6,1323
612552.0,11,4,43,281
612553.0,7,1,24,281
612553.0,15,2,57,1274
612554.0,6,2,21,1143
612554.0,14,1,52,108
612555.0,2,4,7,232
612555.0,10,3,38,1227
612556.0,7,4,27,1274
612556.0,15,3,58,233
612557.0,6,4,23,1324
612557.0,14,3,54,282
612558.0,3,2,9,1274
612558.0,12,1,44,233
612559.0,7,4,27,281
612559.0,15,3,58,1274
612560.0,1,4,3,281
612560.0,4,3,14,282
612561.0,3,2,9,1274
612561.0,12,1,44,233
612562.0,4,4,15,186
612562.0,9,3,34,1183
612563.0,7,1,24,1273
612563.0,15,2,57,232
612564.0,1,2,1,1107
612564.0,12,1,44,74
612565.0,5,4,19,1227
612565.0,8,3,30,1228
612565.0,13,3,50,187
612566.0,6,3,22,1274
612566.0,15,4,59,233
612567.0,7,2,25,1274
612567.0,16,1,60,233
612568.0,9,2,33,1183
612569.0,3,3,10,281
612569.0,8,1,28,1274
612569.0,13,1,48,232
612570.0,7,4,27,1274
612570.0,15,3,58,233
612571.0,8,1,28,1324
612571.0,13,1,48,281
612572.0,3,4,11,1227
612572.0,11,3,42,187
612573.0,6,2,21,1274
612573.0,15,1,56,233
612574.0,2,4,7,281
612574.0,11,4,43,1274
612575.0,7,3,26,1322
612575.0,16,4,63,280
612576.0,1,2,1,1142
612576.0,4,2,13,1143
612576.0,12,4,47,108
612577.0,3,4,11,383
612577.0,13,1,48,332
612577.0,16,2,61,333
612578.0,5,3,18,282
612578.0,14,4,55,1275
612579.0,6,1,20,1274
612580.0,11,3,42,1274
612581.0,13,2,49,233
612582.0,5,4,19,541
612582.0,13,3,50,1536
612583.0,7,4,27,281
612583.0,15,3,58,1274
612584.0,3,2,9,235
612584.0,9,1,32,1229
612585.0,4,2,13,1274
612585.0,9,1,32,232
612586.0,5,4,19,112
612586.0,8,4,31,113
612587.0,2,1,4,1184
612587.0,10,2,37,146
612588.0,7,4,27,1226
612588.0,15,3,58,186
612589.0,1,2,1,281
612589.0,10,4,39,1274
612590.0,9,1,32,1227
612590.0,12,2,45,1228
612591.0,5,2,17,233
612591.0,14,4,55,1228
612592.0,1,4,3,1109
612592.0,4,4,15,1110
612592.0,11,3,42,76
612593.0,4,2,13,1275
612593.0,9,2,33,233
612594.0,5,4,19,487
612594.0,14,4,55,1481
612595.0,3,1,8,333
612595.0,12,1,44,1325
612596.0,6,2,21,233
612596.0,15,4,59,1228
612597.0,2,4,7,1227
612597.0,10,3,38,187
612598.0,6,2,21,1227
612598.0,15,4,59,187
612599.0,8,2,29,540
612599.0,13,3,50,1534
612600.0,8,3,30,333
612600.0,13,3,50,1324
612601.0,1,4,3,281
612601.0,4,3,14,282
612601.0,14,2,53,233
612602.0,3,4,11,1429
612602.0,11,3,42,384
612603.0,3,2,9,69
612603.0,9,3,34,1073
612604.0,5,1,16,1376
612604.0,8,2,29,1377
612604.0,13,3,50,333
612605.0,6,2,21,769
612605.0,14,2,53,1769
612606.0,6,1,20,1275
612606.0,14,2,53,234
612607.0,3,2,9,233
612607.0,12,4,47,1228
612608.0,6,2,21,1274
612608.0,15,1,56,233
612609.0,1,4,3,702
612609.0,12,3,46,1701
612609.0,16,1,60,658
612610.0,6,1,20,1324
612610.0,15,1,56,282
612611.0,5,1,16,435
612611.0,14,4,55,1429
612612.0,2,1,4,281
612612.0,10,2,37,1274
612613.0,16,2,61,1275
612614.0,11,3,42,333
612615.0,6,4,23,1377
612616.0,1,1,0,332
612616.0,10,1,36,1324
612617.0,6,4,23,383
612617.0,15,4,59,1376
612618.0,7,2,25,1429
612618.0,16,4,63,384
612619.0,3,1,8,233
612619.0,11,3,42,1228
612620.0,8,4,31,334
612620.0,9,2,33,1325
612621.0,5,4,19,232
612621.0,8,3,30,233
612621.0,13,3,50,1227
612622.0,9,2,33,1228
612623.0,5,1,16,1274
612623.0,8,2,29,1275
612623.0,13,3,50,233
612624.0,1,4,3,280
612624.0,4,3,14,281
612624.0,9,3,34,1273
612625.0,2,4,7,188
612626.0,7,3,26,30
612626.0,16,1,60,1026
612627.0,11,2,41,436
612628.0,15,3,58,769
612629.0,3,2,9,1274
612629.0,12,1,44,233
612630.0,2,3,6,281
612630.0,11,3,42,1274
612631.0,7,3,26,233
612631.0,16,3,62,1228
612632.0,12,4,47,69
612633.0,1,4,3,1228
612633.0,4,3,14,1229
612633.0,14,2,53,1186
612634.0,7,3,26,233
612634.0,12,1,44,1228
612635.0,8,4,31,233
612635.0,13,4,51,1227
612636.0,16,4,63,187
612637.0,7,3,26,1482
612637.0,16,3,62,437
612638.0,6,4,23,1376
612638.0,15,4,59,333
612639.0,3,4,11,1324
612639.0,12,4,47,282
612640.0,3,2,9,1274
612640.0,12,1,44,233
612641.0,4,4,15,1227
612641.0,9,4,35,186
612641.0,12,3,46,187
612642.0,1,3,2,281
612642.0,14,2,53,233
612643.0,1,2,1,233
612643.0,10,4,39,1228
612644.0,1,4,3,1374
612644.0,4,3,14,1375
612644.0,9,3,34,331
612645.0,11,1,40,1275
612646.0,6,1,20,106
612646.0,14,1,52,1107
612647.0,1,3,2,1274
612647.0,10,4,39,233
612648.0,4,4,15,282
612648.0,13,2,49,233
612649.0,3,2,9,1274
612649.0,12,1,44,233
612650.0,9,4,35,281
612650.0,12,3,46,282
612651.0,7,1,24,1274
612651.0,15,3,58,233
612652.0,3,4,11,1324
612652.0,12,4,47,282
612653.0,2,3,6,1839
612653.0,14,1,52,1809
612654.0,1,1,0,331
612654.0,4,2,13,332
612654.0,9,3,34,1323
612655.0,16,4,63,1101
612656.0,7,3,26,280
612656.0,16,4,63,1273
612657.0,8,4,31,1228
612657.0,16,3,62,188
612658.0,3,4,11,188
612658.0,12,4,47,1186
612658.0,13,1,48,147
612659.0,11,2,41,233
612660.0,2,1,4,1228
612660.0,10,2,37,188
612661.0,8,4,31,184
612661.0,13,3,50,1181
612662.0,7,3,26,1056
612663.0,8,4,31,1228
612664.0,9,4,35,332
612664.0,12,3,46,333
612665.0,7,2,25,282
612665.0,16,2,61,1275
612666.0,3,4,11,1274
612667.0,7,2,25,1322
612667.0,16,1,60,280
612668.0,6,4,23,1273
612669.0,1,4,3,435
612669.0,15,1,56,384
612670.0,1,3,2,281
612670.0,10,4,39,1274
612671.0,6,4,23,281
612671.0,14,3,54,1274
612672.0,4,1,12,187
612672.0,9,2,33,1184
612673.0,11,3,42,1324
612674.0,6,4,23,1376
612674.0,15,4,59,333
612675.0,1,4,3,281
612675.0,4,3,14,282
612675.0,9,3,34,1274
612676.0,3,3,10,233
612676.0,12,4,47,1228
612677.0,2,4,7,281
612677.0,10,3,38,1274
612677.0,15,1,56,233
612678.0,5,3,18,281
612678.0,14,4,55,1274
612679.0,3,4,11,435
612679.0,12,4,47,1429
612680.0,1,4,3,1273
612680.0,4,3,14,1274
612680.0,9,3,34,232
612681.0,6,2,21,98
612681.0,15,2,57,1100
612682.0,3,3,10,1324
612682.0,12,4,47,282
612683.0,7,2,25,1227
612683.0,16,4,63,187
612684.0,3,3,10,282
612684.0,12,4,47,1275
612685.0,1,2,1,281
612685.0,10,1,36,1274
612686.0,7,4,27,231
612686.0,15,3,58,1226
612687.0,4,1,12,1227
612687.0,9,1,32,186
612687.0,12,2,45,187
612688.0,7,4,27,1274
612688.0,15,3,58,233
612689.0,3,2,9,1728
612689.0,12,1,44,687
612690.0,6,2,21,1274
612690.0,15,1,56,233
612691.0,3,3,10,1141
612691.0,10,3,38,106
612692.0,5,3,18,1376
612692.0,14,4,55,333
612693.0,1,2,1,540
612693.0,10,1,36,1535
612694.0,3,4,11,109
612694.0,15,2,57,76
612695.0,7,2,25,1226
612695.0,15,3,58,186
612696.0,2,1,4,1274
612697.0,8,4,31,1274
612698.0,1,2,1,231
612698.0,10,1,36,1226
612699.0,9,1,32,330
612699.0,12,2,45,331
612700.0,4,4,15,1323
612700.0,9,4,35,280
612701.0,1,3,2,332
612701.0,10,4,39,1324
612702.0,7,3,26,233
612702.0,12,1,44,1228
612703.0,6,2,21,1101
612703.0,15,2,57,68
612704.0,4,2,13,282
612704.0,9,2,33,1274
612705.0,3,4,11,1324
612705.0,7,2,25,282
612705.0,16,2,61,1275
612706.0,5,3,18,72
612706.0,9,1,32,1076
612706.0,12,2,45,1077
612707.0,3,3,10,281
612707.0,12,4,47,1274
612708.0,10,3,38,233
612709.0,6,3,22,1274
612709.0,15,4,59,233
612710.0,15,4,59,803
612711.0,3,3,10,281
612711.0,12,4,47,1274
612712.0,7,1,24,1274
612712.0,15,2,57,233
612713.0,6,4,23,539
612714.0,1,2,1,281
612714.0,10,4,39,1274
612715.0,8,4,31,333
612715.0,13,4,51,1324
612715.0,16,3,62,1325
612716.0,8,1,28,282
612716.0,13,1,48,1274
612717.0,3,1,8,1274
612717.0,11,2,41,233
612718.0,3,4,11,1376
612718.0,12,4,47,333
612719.0,6,2,21,281
612719.0,15,1,56,1274
612720.0,10,3,38,1324
612721.0,5,3,18,1184
612721.0,14,4,55,146
612722.0,6,3,22,1323
612722.0,15,4,59,281
612723.0,6,4,23,1274
612723.0,14,3,54,233
612724.0,7,4,27,1105
612724.0,9,2,33,71
612725.0,8,3,30,187
612725.0,13,3,50,1184
612726.0,15,3,58,1275
612727.0,1,3,2,232
612727.0,10,4,39,1227
612728.0,12,1,44,1275
612729.0,1,1,0,1273
612729.0,4,2,13,1274
612729.0,9,2,33,232
612730.0,3,3,10,281
612730.0,12,4,47,1274
612731.0,6,3,22,1274
612732.0,2,3,6,332
612732.0,11,4,43,1324
612732.0,16,1,60,282
612733.0,7,3,26,1274
612733.0,12,1,44,233
612734.0,11,3,42,1274
612735.0,6,4,23,281
612736.0,7,3,26,1274
612736.0,16,4,63,233
612737.0,1,1,0,232
612737.0,4,2,13,233
612737.0,9,3,34,1227
612738.0,7,3,26,1274
612739.0,7,2,25,1325
612739.0,16,1,60,283
612740.0,8,2,29,1274
612740.0,13,1,48,232
612741.0,6,2,21,1219
612741.0,13,4,51,179
612741.0,16,3,62,180
612742.0,6,1,20,1274
612742.0,14,2,53,233
612743.0,7,4,27,1227
612743.0,15,3,58,187
612744.0,8,1,28,1424
612744.0,13,1,48,378
612745.0,6,3,22,1274
612745.0,15,4,59,233
612746.0,7,4,27,233
612746.0,16,4,63,1228
612747.0,6,3,22,281
612747.0,15,4,59,1274
612748.0,1,1,0,1322
612749.0,6,4,23,233
612749.0,14,3,54,1228
612750.0,6,1,20,1429
612750.0,14,2,53,384
612751.0,6,2,21,233
612751.0,15,2,57,1228
612752.0,6,1,20,233
612752.0,15,4,59,1228
612753.0,11,2,41,233
612754.0,3,3,10,281
612754.0,12,4,47,1274
612755.0,1,4,3,1227
612755.0,4,3,14,1228
612755.0,9,3,34,187
612756.0,5,4,19,1227
612756.0,8,3,30,1228
612756.0,13,3,50,187
612757.0,4,4,15,1231
612757.0,14,2,53,1188
612758.0,4,1,12,233
612758.0,9,1,32,1227
612758.0,12,2,45,1228
612759.0,1,2,1,282
612759.0,10,2,37,1275
612760.0,3,1,8,382
612760.0,12,1,44,1375
612761.0,8,1,28,235
612761.0,13,3,50,1229
612762.0,8,1,28,282
612762.0,13,1,48,1274
612763.0,4,1,12,233
612763.0,9,4,35,1227
612763.0,12,3,46,1228
612764.0,4,1,12,333
612764.0,9,2,33,1324
612765.0,1,2,1,1323
612765.0,10,1,36,281
612766.0,9,2,33,1274
612767.0,7,1,24,1274
612767.0,15,2,57,233
612768.0,10,1,36,1274
612769.0,6,1,20,1324
612769.0,14,2,53,282
612770.0,3,2,9,1506
612770.0,10,2,37,459
612771.0,4,1,12,282
612771.0,9,1,32,1274
612771.0,12,2,45,1275
612772.0,3,2,9,1077
612772.0,10,3,38,46
612773.0,12,2,45,233
612774.0,4,1,12,1327
612774.0,9,2,33,284
612775.0,7,1,24,1274
612775.0,15,2,57,233
612776.0,1,3,2,1102
612776.0,11,4,43,69
612776.0,13,1,48,1073
612776.0,16,2,61,1074
612777.0,7,1,24,1227
612777.0,15,2,57,187
612778.0,8,4,31,1275
612778.0,9,1,32,233
612779.0,6,2,21,1274
612779.0,15,1,56,233
612780.0,8,4,31,1324
612781.0,4,1,12,192
612782.0,5,3,18,1274
612782.0,14,4,55,233
612783.0,1,1,0,1273
612783.0,4,2,13,1274
612783.0,9,2,33,232
612784.0,7,1,24,186
612784.0,16,4,63,1184
612785.0,5,2,17,280
612785.0,14,1,52,1273
612786.0,2,1,4,281
612786.0,10,3,38,1274
612787.0,7,2,25,1274
612787.0,16,4,63,233
612788.0,8,2,29,640
612788.0,13,2,49,1636
612789.0,2,3,6,1274
612789.0,16,1,60,1228
612790.0,4,4,15,233
612790.0,9,4,35,1227
612791.0,3,2,9,1586
612791.0,12,1,44,540
612792.0,5,1,16,187
612792.0,14,1,52,1185
612793.0,6,3,22,282
612793.0,15,3,58,1275
612794.0,3,1,8,1102
612794.0,9,1,32,68
612794.0,12,1,44,69
612795.0,3,2,9,1324
612795.0,12,4,47,282
612796.0,8,1,28,478
612796.0,16,2,61,1472
612797.0,7,3,26,282
612797.0,16,4,63,1275
612798.0,2,2,5,145
612798.0,10,1,36,1143
612799.0,1,3,2,1533
612799.0,10,4,39,487
612800.0,5,2,17,232
612800.0,14,1,52,1227
612801.0,3,2,9,1183
612801.0,11,2,41,145
612802.0,10,2,37,1143
612803.0,10,2,37,281
612804.0,5,3,18,1274
612804.0,14,3,54,233
612805.0,5,2,17,1324
612805.0,14,1,52,282
612806.0,7,3,26,1143
612807.0,6,2,21,281
612807.0,15,1,56,1274
612808.0,5,2,17,281
612808.0,14,1,52,1274
612809.0,3,1,8,280
612809.0,11,1,40,1273
612810.0,8,2,29,233
612810.0,13,2,49,1227
612811.0,3,1,8,1274
612811.0,11,2,41,233
612812.0,1,2,1,384
612812.0,10,2,37,1377
612813.0,5,4,19,281
612813.0,8,3,30,282
612813.0,13,3,50,1274
612814.0,2,1,4,334
612815.0,7,2,25,73
612815.0,15,4,59,1077
612816.0,4,4,15,1274
612816.0,9,4,35,232
612817.0,5,1,16,686
612817.0,8,2,29,687
612817.0,13,3,50,1684
612818.0,4,4,15,233
612818.0,9,4,35,1227
612818.0,12,3,46,1228
612819.0,4,3,14,1274
612819.0,9,4,35,232
612820.0,11,1,40,282
612821.0,4,4,15,190
612821.0,9,3,34,1187
612822.0,6,3,22,281
612822.0,15,4,59,1274
612823.0,2,3,6,281
612823.0,11,4,43,1274
612824.0,6,4,23,1274
612824.0,14,3,54,233
612825.0,5,1,16,107
612825.0,8,1,28,108
612825.0,16,2,61,1109
612826.0,1,1,0,232
612826.0,4,2,13,233
612826.0,9,2,33,1227
612827.0,11,2,41,233
612828.0,3,2,9,332
612828.0,12,4,47,1324
612829.0,1,2,1,73
612829.0,4,2,13,74
612829.0,9,1,32,1077
612829.0,12,2,45,1078
612830.0,6,3,22,1274
612830.0,15,3,58,233
612831.0,1,2,1,280
612832.0,3,4,11,647
612832.0,11,3,42,1644
612833.0,1,3,2,281
612833.0,10,4,39,1274
612834.0,6,1,20,1274
612834.0,14,2,53,233
612835.0,3,3,10,1274
612835.0,12,4,47,233
612836.0,2,4,7,1226
612836.0,10,3,38,186
612837.0,7,2,25,1275
612837.0,16,2,61,234
612838.0,7,1,24,1274
612838.0,16,1,60,233
612839.0,7,4,27,435
