,ccd,qid,rcid,field
715924.0,9,3,34,233
715925.0,2,1,4,1274
715925.0,10,2,37,233
715926.0,6,2,21,1274
715926.0,15,3,58,233
715927.0,1,2,1,1274
715927.0,10,4,39,233
715928.0,6,3,22,281
715928.0,15,4,59,1274
715929.0,9,2,33,232
715930.0,1,3,2,186
715930.0,14,2,53,146
715931.0,6,3,22,233
715931.0,15,4,59,1228
715932.0,6,3,22,1143
715932.0,14,4,55,108
715933.0,5,2,17,144
715933.0,13,4,51,1142
715933.0,16,3,62,1143
715934.0,4,1,12,282
715934.0,9,2,33,1274
715935.0,8,4,31,234
715935.0,13,4,51,1228
715936.0,7,3,26,233
715936.0,16,4,63,1228
715937.0,2,2,5,332
715937.0,11,1,40,1324
715938.0,7,1,24,146
715938.0,15,1,56,1144
715939.0,3,1,8,1274
715939.0,11,2,41,233
715940.0,8,3,30,333
715940.0,13,3,50,1324
715941.0,3,1,8,1274
715941.0,11,2,41,233
715942.0,6,1,20,1274
715942.0,14,3,54,233
715943.0,2,3,6,1274
715943.0,11,3,42,233
715944.0,1,3,2,1183
715944.0,9,3,34,145
715945.0,3,1,8,1183
715945.0,11,4,43,145
715946.0,11,2,41,188
715947.0,3,3,10,1374
715947.0,12,4,47,331
715948.0,4,4,15,233
715948.0,9,4,35,1227
715949.0,2,2,5,1227
715949.0,11,1,40,187
715950.0,3,2,9,1805
715950.0,11,1,40,769
715951.0,5,4,19,281
715951.0,14,4,55,1274
715952.0,1,2,1,186
715952.0,10,1,36,1184
715953.0,7,3,26,188
715953.0,13,4,51,1185
715953.0,16,3,62,1186
715954.0,3,2,9,100
715954.0,9,3,34,1101
715955.0,6,4,23,1376
715955.0,15,4,59,333
715956.0,9,2,33,232
715957.0,6,1,20,1274
715957.0,14,2,53,233
715958.0,5,4,19,1535
715958.0,14,4,55,489
715959.0,5,4,19,232
715959.0,8,3,30,233
715959.0,13,3,50,1227
715960.0,2,4,7,281
715960.0,15,1,56,233
715961.0,9,1,32,1274
715961.0,12,2,45,1275
715962.0,3,3,10,1276
715962.0,14,1,52,1229
715963.0,11,2,41,233
715964.0,6,4,23,1377
715964.0,15,4,59,334
715965.0,1,2,1,383
715965.0,10,1,36,1376
715966.0,5,1,16,145
715966.0,8,2,29,146
715966.0,13,1,48,1143
715966.0,16,2,61,1144
715967.0,8,4,31,282
715968.0,12,2,45,1535
715969.0,5,3,18,1225
715970.0,1,4,3,1273
715971.0,1,4,3,1275
715971.0,4,3,14,1276
715971.0,9,3,34,234
715972.0,10,3,38,281
715973.0,6,3,22,233
715973.0,15,4,59,1228
715974.0,5,4,19,1274
715975.0,2,4,7,281
715975.0,10,3,38,1274
715976.0,6,4,23,282
715976.0,14,3,54,1275
715977.0,2,3,6,281
715977.0,11,4,43,1274
715978.0,8,1,28,283
715978.0,13,1,48,1275
715978.0,16,2,61,1276
715979.0,1,1,0,281
715980.0,11,2,41,1274
715981.0,10,2,37,1076
715982.0,6,4,23,1480
715982.0,15,4,59,435
715983.0,1,4,3,1227
715983.0,4,3,14,1228
715983.0,9,3,34,187
715984.0,7,3,26,1274
715984.0,16,4,63,233
715985.0,6,2,21,1274
715985.0,15,1,56,233
715986.0,2,4,7,281
715986.0,15,2,57,233
715987.0,7,1,24,1274
715987.0,15,2,57,233
715988.0,1,3,2,141
715988.0,12,4,47,1140
715989.0,5,3,18,1226
715989.0,13,3,50,186
715990.0,3,4,11,1322
715990.0,11,3,42,280
715991.0,7,1,24,1274
715991.0,16,1,60,233
715992.0,7,3,26,282
715992.0,16,3,62,1275
715993.0,6,4,23,1274
715994.0,14,3,54,1077
715995.0,10,2,37,1184
715996.0,5,1,16,232
715996.0,8,2,29,233
715996.0,13,2,49,1227
715997.0,6,3,22,1369
715997.0,15,4,59,326
715998.0,6,3,22,1274
715999.0,6,1,20,145
716000.0,8,2,29,143
716000.0,15,2,57,1141
716001.0,6,4,23,1227
716001.0,14,3,54,187
716002.0,6,1,20,147
716002.0,14,4,55,1145
716003.0,2,2,5,333
716003.0,11,3,42,1325
716004.0,6,3,22,1045
716005.0,6,2,21,384
716005.0,15,1,56,1377
716006.0,5,4,19,1142
716006.0,8,3,30,1143
716006.0,16,4,63,108
716007.0,7,1,24,1324
716008.0,2,4,7,281
716008.0,7,1,24,1274
716008.0,15,2,57,233
716009.0,8,4,31,282
716010.0,8,4,31,233
716010.0,13,4,51,1227
716010.0,16,3,62,1228
716011.0,4,1,12,1275
716011.0,9,1,32,233
716011.0,12,2,45,234
716012.0,5,2,17,487
716012.0,14,2,53,1481
716013.0,9,1,32,147
716013.0,12,2,45,148
716014.0,1,3,2,185
716014.0,10,4,39,1183
716015.0,5,1,16,539
716015.0,8,2,29,540
716015.0,14,4,55,1534
716016.0,5,1,16,232
716016.0,8,2,29,233
716016.0,13,2,49,1227
716017.0,10,1,36,1274
716018.0,1,4,3,1227
716018.0,4,3,14,1228
716018.0,9,3,34,187
716019.0,8,4,31,283
716020.0,7,3,26,1227
716021.0,16,4,63,187
716022.0,1,3,2,1273
716022.0,10,4,39,232
716023.0,4,4,15,1133
716023.0,14,2,53,1100
716024.0,7,2,25,1274
716024.0,16,4,63,233
716025.0,5,3,18,281
716025.0,14,4,55,1274
716026.0,2,1,4,1274
716026.0,10,2,37,233
716027.0,8,4,31,1480
716027.0,13,4,51,434
716028.0,4,4,15,282
716028.0,9,4,35,1274
716028.0,12,3,46,1275
716029.0,1,2,1,281
716029.0,10,4,39,1274
716030.0,14,2,53,1227
716031.0,1,3,2,281
716031.0,10,4,39,1274
716032.0,1,3,2,281
716032.0,10,4,39,1274
716033.0,2,4,7,281
716033.0,10,3,38,1274
716034.0,3,4,11,233
716034.0,12,4,47,1228
716035.0,3,1,8,1274
716035.0,11,3,42,233
716036.0,7,4,27,1274
716036.0,15,3,58,233
716037.0,16,4,63,187
716038.0,3,1,8,1184
716038.0,11,1,40,146
716039.0,1,2,1,281
716039.0,10,1,36,1274
716040.0,3,3,10,1142
716040.0,15,1,56,1108
716041.0,8,1,28,384
716041.0,13,4,51,1376
716042.0,2,1,4,70
716042.0,12,4,47,1075
716043.0,16,2,61,1274
716044.0,6,3,22,187
716044.0,15,4,59,1185
716045.0,7,3,26,1772
716045.0,14,3,54,734
716046.0,4,3,14,282
716046.0,9,3,34,1274
716047.0,5,3,18,1701
716047.0,13,3,50,658
716047.0,16,3,62,659
716048.0,3,4,11,1274
716048.0,12,4,47,233
716049.0,1,3,2,1183
716049.0,9,3,34,145
716049.0,13,1,48,1143
716050.0,4,1,12,485
716050.0,9,1,32,1478
716050.0,12,2,45,1479
716051.0,8,4,31,233
716051.0,13,4,51,1227
716051.0,16,3,62,1228
716052.0,1,2,1,1376
716052.0,10,4,39,333
716053.0,6,1,20,233
716053.0,14,2,53,1228
716054.0,1,4,3,106
716054.0,4,4,15,107
716054.0,12,4,47,1108
716056.0,1,2,1,1480
716056.0,10,4,39,435
716057.0,3,2,9,1274
716057.0,12,1,44,233
716059.0,2,4,7,1273
716059.0,6,2,21,232
716059.0,15,1,56,1227
716060.0,1,1,0,487
716060.0,4,2,13,488
716060.0,10,1,36,1481
716061.0,1,4,3,1323
716061.0,4,3,14,1324
716062.0,6,3,22,281
716062.0,15,4,59,1274
716063.0,2,1,4,281
716063.0,10,2,37,1274
716064.0,13,4,51,1185
716064.0,16,3,62,1186
716065.0,3,1,8,1274
716065.0,11,2,41,233
716066.0,7,4,27,1184
716066.0,15,4,59,146
716067.0,2,1,4,1324
716067.0,10,2,37,282
716068.0,3,4,11,1274
716068.0,11,3,42,233
716069.0,3,3,10,1325
716069.0,9,4,35,282
716069.0,12,3,46,283
716070.0,7,3,26,1851
716070.0,13,3,50,819
716070.0,16,3,62,820
716071.0,3,2,9,332
716071.0,12,1,44,1324
716072.0,11,2,41,1227
716073.0,7,2,25,1275
716073.0,16,4,63,234
716074.0,16,3,62,1228
716075.0,8,1,28,1275
716075.0,13,1,48,233
716075.0,16,2,61,234
716076.0,7,3,26,281
716077.0,10,3,38,1143
716078.0,1,1,0,1375
716078.0,10,1,36,332
716079.0,6,3,22,187
716079.0,15,4,59,1185
716080.0,15,3,58,1274
716081.0,7,4,27,1480
716082.0,7,1,24,1274
716082.0,15,3,58,233
716083.0,3,1,8,1228
716083.0,11,2,41,188
716084.0,8,1,28,1274
716084.0,13,1,48,232
716085.0,2,4,7,1323
716085.0,15,2,57,1274
716086.0,11,3,42,1274
716087.0,6,4,23,1274
716087.0,14,3,54,233
716088.0,2,3,6,1273
716088.0,11,4,43,232
716089.0,7,3,26,1327
716089.0,16,4,63,285
716090.0,6,2,21,1274
716090.0,15,4,59,233
716091.0,7,3,26,1274
716091.0,16,4,63,233
716092.0,7,1,24,1274
716092.0,15,2,57,233
716093.0,7,1,24,232
716093.0,15,3,58,1227
716094.0,7,1,24,1274
716095.0,7,2,25,233
716095.0,16,1,60,1228
716096.0,1,1,0,1273
716096.0,4,2,13,1274
716096.0,9,2,33,232
716097.0,6,4,23,1274
716097.0,15,4,59,233
716098.0,7,1,24,186
716099.0,3,2,9,1107
716099.0,10,2,37,73
716100.0,3,4,11,1323
716100.0,11,3,42,281
716101.0,3,1,8,722
716101.0,12,4,47,1721
716102.0,6,2,21,1144
716102.0,14,4,55,109
716103.0,3,3,10,1378
716103.0,9,4,35,334
716103.0,12,3,46,335
716104.0,6,1,20,410
716104.0,13,2,49,1403
716105.0,5,3,18,1481
716105.0,14,4,55,436
716106.0,7,2,25,282
716106.0,16,1,60,1275
716107.0,2,1,4,639
716107.0,10,3,38,1636
716108.0,5,2,17,233
716108.0,14,1,52,1228
716109.0,4,4,15,1375
716109.0,9,4,35,331
716110.0,3,3,10,1324
716110.0,12,4,47,282
716111.0,14,3,54,233
716112.0,5,4,19,1227
716113.0,8,4,31,233
716113.0,13,4,51,1227
716114.0,3,4,11,1429
716114.0,13,1,48,1376
716114.0,16,2,61,1377
716115.0,1,4,3,1585
716115.0,4,3,14,1586
716115.0,9,3,34,539
716116.0,4,2,13,282
716116.0,9,2,33,1274
716117.0,3,4,11,1375
716117.0,13,1,48,1323
716117.0,16,2,61,1324
716118.0,6,2,21,1274
716118.0,15,1,56,233
716119.0,7,3,26,1228
716119.0,16,4,63,188
716120.0,5,1,16,281
716121.0,2,2,5,332
716121.0,11,2,41,1324
716122.0,3,3,10,332
716122.0,12,4,47,1324
716123.0,5,1,16,232
716123.0,8,2,29,233
716123.0,13,2,49,1227
716124.0,7,3,26,1274
716125.0,1,4,3,1273
716125.0,4,3,14,1274
716125.0,9,3,34,232
716126.0,5,3,18,1323
716126.0,10,2,37,281
716127.0,2,4,7,1226
716127.0,10,3,38,186
716128.0,16,2,61,234
716129.0,5,2,17,145
716129.0,13,2,49,1143
716130.0,12,3,46,1274
716131.0,6,3,22,233
716131.0,15,4,59,1228
716132.0,7,4,27,1274
716132.0,15,3,58,233
716133.0,1,4,3,1226
716133.0,4,3,14,1227
716133.0,9,3,34,186
716134.0,3,2,9,1274
716134.0,12,1,44,233
716135.0,3,2,9,281
716135.0,12,4,47,1274
716136.0,4,4,15,1769
716136.0,12,4,47,731
716137.0,3,4,11,281
716137.0,16,1,60,233
716138.0,6,3,22,1273
716138.0,15,4,59,232
716139.0,6,2,21,1274
716139.0,15,2,57,233
716140.0,5,2,17,1585
716140.0,14,1,52,539
716141.0,7,3,26,73
716142.0,3,1,8,411
716142.0,10,1,36,1404
716143.0,10,2,37,590
716144.0,4,1,12,1534
716144.0,9,2,33,487
716145.0,6,1,20,1480
716146.0,5,3,18,332
716146.0,14,4,55,1324
716147.0,7,3,26,1274
716148.0,5,1,16,232
716148.0,8,2,29,233
716148.0,13,2,49,1227
716149.0,8,4,31,282
716149.0,13,4,51,1274
716149.0,16,3,62,1275
716150.0,1,2,1,1323
716150.0,10,1,36,281
716151.0,4,3,14,1324
716151.0,9,3,34,281
716152.0,7,3,26,591
716152.0,16,4,63,1587
716153.0,7,4,27,233
716154.0,7,3,26,1422
716154.0,16,4,63,377
716155.0,3,2,9,281
716155.0,12,1,44,1274
716156.0,1,1,0,383
716156.0,4,2,13,384
716156.0,9,2,33,1376
716157.0,3,4,11,1323
716157.0,11,3,42,281
716158.0,1,2,1,1100
716158.0,10,2,37,67
716159.0,6,2,21,1274
716159.0,15,1,56,233
716160.0,3,3,10,1728
716161.0,4,1,12,1370
716161.0,12,3,46,327
716162.0,1,4,3,281
716162.0,4,3,14,282
716162.0,9,3,34,1274
716163.0,4,2,13,281
716163.0,9,1,32,1273
716164.0,10,2,37,1184
716165.0,6,1,20,1273
716165.0,14,2,53,232
716166.0,2,3,6,232
716166.0,11,4,43,1227
716167.0,7,1,24,283
716167.0,15,2,57,1276
716168.0,4,3,14,282
716168.0,9,3,34,1274
716169.0,7,3,26,1274
716169.0,16,3,62,233
716170.0,6,3,22,1274
716170.0,15,4,59,233
716171.0,2,4,7,281
716171.0,15,2,57,233
716172.0,5,3,18,231
716173.0,1,3,2,1325
716173.0,15,1,56,1276
716174.0,1,3,2,1481
716174.0,10,4,39,436
716175.0,2,2,5,282
716175.0,11,2,41,1275
716176.0,6,2,21,1323
716176.0,15,4,59,281
716177.0,1,1,0,1274
716177.0,4,2,13,1275
716177.0,9,2,33,233
716178.0,7,3,26,1325
716178.0,16,4,63,283
716179.0,6,2,21,281
716179.0,15,1,56,1274
716180.0,5,3,18,73
716180.0,9,2,33,1077
716181.0,7,3,26,1184
716181.0,16,4,63,146
716182.0,1,3,2,1324
716182.0,10,4,39,282
716183.0,9,1,32,234
716183.0,12,2,45,235
716184.0,6,1,20,727
716184.0,15,4,59,1726
716185.0,3,2,9,233
716185.0,12,1,44,1228
716186.0,7,2,25,1481
716186.0,16,1,60,436
716187.0,2,3,6,1324
716187.0,15,2,57,1275
716188.0,6,3,22,1328
716188.0,15,3,58,286
716189.0,1,3,2,1323
716189.0,10,3,38,281
716190.0,2,3,6,1026
716190.0,6,2,21,14
716190.0,8,3,30,15
716190.0,16,4,63,1007
716191.0,5,2,17,1273
716191.0,14,1,52,232
716192.0,2,1,4,1376
716192.0,11,4,43,333
716193.0,2,2,5,1273
716193.0,11,4,43,232
716194.0,1,2,1,1226
716195.0,8,1,28,1274
716195.0,16,2,61,233
716196.0,3,3,10,146
716196.0,11,3,42,1144
716197.0,1,3,2,1273
716197.0,14,2,53,1227
716198.0,7,2,25,1228
716198.0,16,1,60,188
716199.0,7,4,27,1274
716199.0,15,3,58,233
716200.0,4,1,12,233
716200.0,9,4,35,1227
716201.0,1,2,1,639
716201.0,10,2,37,1636
716202.0,4,4,15,233
716202.0,9,3,34,1227
716203.0,2,2,5,281
716203.0,11,1,40,1274
716204.0,1,3,2,332
716204.0,10,3,38,1324
716204.0,15,1,56,282
716205.0,6,4,23,1274
716205.0,14,3,54,233
716206.0,1,2,1,185
716206.0,10,4,39,1183
716207.0,5,4,19,1326
716207.0,8,3,30,1327
716208.0,10,2,37,1227
716209.0,2,4,7,1274
716209.0,10,3,38,233
716210.0,3,4,11,805
716210.0,9,3,34,1808
716211.0,4,1,12,282
716211.0,9,1,32,1274
716211.0,12,2,45,1275
716212.0,3,3,10,1274
716212.0,12,4,47,233
716213.0,2,1,4,1325
716213.0,11,1,40,283
716214.0,1,3,2,280
716215.0,2,2,5,487
716215.0,11,1,40,1481
716216.0,2,3,6,1324
716216.0,11,4,43,282
716217.0,10,2,37,1275
716218.0,13,1,48,332
716218.0,16,2,61,333
716219.0,6,2,21,1274
716219.0,15,1,56,233
716220.0,2,2,5,1275
716220.0,11,1,40,234
716221.0,4,1,12,1275
716221.0,9,2,33,233
716222.0,14,3,54,1227
716223.0,15,3,58,233
716224.0,4,3,14,1481
716224.0,14,2,53,1429
716225.0,5,3,18,1226
716226.0,8,1,28,233
716226.0,13,1,48,1227
716227.0,1,3,2,332
716227.0,10,4,39,1324
716228.0,2,3,6,1323
716228.0,11,3,42,281
716229.0,2,2,5,232
716229.0,11,4,43,1227
716230.0,3,3,10,380
716230.0,13,2,49,329
716231.0,3,2,9,145
716231.0,11,1,40,1143
716232.0,3,4,11,1656
716232.0,14,1,52,1607
716233.0,8,1,28,1274
716233.0,13,1,48,232
716233.0,16,2,61,233
716234.0,5,2,17,233
716234.0,14,1,52,1228
716235.0,5,1,16,281
716235.0,14,4,55,1274
716236.0,5,4,19,1274
716236.0,8,3,30,1275
716237.0,15,4,59,187
716238.0,4,1,12,282
716238.0,9,3,34,1274
716239.0,3,2,9,283
716239.0,9,1,32,1275
716239.0,12,2,45,1276
716240.0,8,1,28,233
716240.0,13,1,48,1227
716241.0,8,4,31,233
716241.0,13,4,51,1227
716241.0,16,3,62,1228
716242.0,6,3,22,1133
716243.0,4,1,12,1226
716243.0,12,1,44,186
716244.0,7,3,26,282
716245.0,7,1,24,1274
716245.0,15,3,58,233
716246.0,6,3,22,1274
716246.0,15,3,58,233
716247.0,2,4,7,147
716247.0,10,4,39,1145
716248.0,1,1,0,1134
716248.0,4,2,13,1135
716248.0,10,4,39,100
716249.0,2,2,5,282
716249.0,11,4,43,1275
716250.0,5,2,17,232
716250.0,14,1,52,1227
716251.0,1,4,3,1323
716251.0,4,3,14,1324
716252.0,8,4,31,233
716253.0,7,3,26,1274
716253.0,16,4,63,233
716254.0,13,1,48,186
716255.0,5,4,19,1534
716255.0,8,3,30,1535
716255.0,14,4,55,488
716256.0,2,3,6,1274
716256.0,11,4,43,233
716257.0,4,1,12,332
716257.0,9,2,33,1323
716258.0,12,2,45,233
716259.0,2,4,7,232
716259.0,10,3,38,1227
716260.0,5,2,17,281
716260.0,14,4,55,1274
716262.0,4,1,12,234
716262.0,9,1,32,1228
716263.0,7,2,25,1586
716263.0,16,1,60,540
716264.0,5,2,17,187
716264.0,14,3,54,1185
716265.0,7,3,26,281
716266.0,10,1,36,1670
716267.0,1,4,3,1101
716267.0,4,4,15,1102
716268.0,2,3,6,281
716268.0,11,3,42,1274
716269.0,3,4,11,281
716269.0,16,2,61,233
716270.0,7,2,25,1274
716270.0,16,2,61,233
716271.0,4,4,15,1228
716271.0,5,1,16,187
716271.0,8,2,29,188
716271.0,14,1,52,1185
716272.0,5,3,18,233
716272.0,14,4,55,1228
716273.0,6,1,20,281
716273.0,15,4,59,1274
716274.0,6,3,22,1274
716274.0,15,4,59,233
716275.0,4,3,14,1589
716275.0,14,1,52,1537
716276.0,1,3,2,1273
716276.0,14,2,53,1227
716277.0,4,1,12,282
716277.0,9,4,35,1274
716278.0,7,2,25,1274
716278.0,16,1,60,233
716279.0,7,1,24,1274
716279.0,15,3,58,233
716280.0,3,4,11,1274
716280.0,11,3,42,233
716281.0,4,1,12,1275
716281.0,9,1,32,233
716281.0,12,2,45,234
716282.0,3,4,11,1324
716282.0,11,3,42,282
716283.0,5,1,16,232
716283.0,8,2,29,233
716283.0,13,2,49,1227
716284.0,2,4,7,1274
716284.0,10,3,38,233
716285.0,6,2,21,1534
716285.0,15,1,56,488
716286.0,6,1,20,1185
716287.0,5,4,19,1274
716287.0,8,3,30,1275
716288.0,1,2,1,1684
716288.0,10,1,36,640
716289.0,3,4,11,1274
716289.0,16,2,61,1228
716290.0,3,3,10,1275
716290.0,13,1,48,1228
716291.0,1,2,1,76
716291.0,4,2,13,77
716291.0,10,3,38,1080
716292.0,6,2,21,233
716292.0,15,1,56,1228
716293.0,8,1,28,333
716293.0,13,2,49,1324
716294.0,6,2,21,281
716294.0,15,3,58,1274
716295.0,2,3,6,1274
716295.0,11,4,43,233
716296.0,16,3,62,233
716297.0,5,1,16,1275
716297.0,8,2,29,1276
716297.0,13,2,49,234
716298.0,1,4,3,1683
716298.0,4,3,14,1684
716298.0,9,3,34,639
716299.0,3,3,10,1324
716299.0,12,4,47,282
716300.0,6,4,23,333
716300.0,10,2,37,1325
716301.0,5,4,19,68
716301.0,8,3,30,69
716301.0,14,3,54,1073
716302.0,3,4,11,281
716302.0,16,1,60,233
716304.0,5,3,18,1225
716304.0,13,4,51,185
716305.0,7,4,27,281
716305.0,15,3,58,1274
716306.0,9,4,35,1274
716306.0,12,3,46,1275
716307.0,2,2,5,186
716307.0,11,2,41,1184
716308.0,13,3,50,1075
716309.0,6,1,20,1185
716309.0,14,2,53,147
716310.0,1,4,3,639
716310.0,4,3,14,640
716310.0,14,1,52,591
716311.0,7,4,27,1211
716311.0,15,4,59,172
716312.0,3,1,8,1273
716312.0,11,3,42,232
716313.0,3,4,11,1324
716313.0,16,2,61,1275
716314.0,6,4,23,1324
716315.0,1,4,3,1375
716315.0,10,4,39,332
716316.0,13,4,51,135
716316.0,16,3,62,136
716317.0,9,1,32,281
716317.0,12,2,45,282
716318.0,2,4,7,801
716318.0,9,3,34,1804
716319.0,8,1,28,1533
716319.0,13,1,48,486
716320.0,7,1,24,1228
716320.0,15,2,57,188
716321.0,7,1,24,1184
716321.0,15,2,57,146
716322.0,4,4,15,1375
716322.0,9,4,35,331
716322.0,12,3,46,332
716322.0,13,2,49,1323
716323.0,3,2,9,187
716323.0,12,2,45,1185
716324.0,1,4,3,281
716324.0,4,3,14,282
716324.0,9,3,34,1274
716325.0,3,3,10,1274
716325.0,12,4,47,233
716326.0,3,4,11,282
716326.0,12,4,47,1275
716327.0,6,1,20,191
716327.0,15,2,57,1189
716328.0,4,1,12,282
716328.0,9,1,32,1274
716329.0,2,4,7,1227
716329.0,10,4,39,187
716330.0,3,1,8,281
716330.0,11,2,41,1274
716331.0,2,3,6,280
716331.0,7,1,24,1273
716331.0,15,2,57,232
716332.0,7,4,27,481
716332.0,15,3,58,1475
716333.0,10,3,38,280
716334.0,8,3,30,1273
716334.0,9,1,32,231
716335.0,1,3,2,1273
716335.0,10,4,39,232
716336.0,6,4,23,232
716336.0,14,3,54,1227
716337.0,1,1,0,233
716337.0,4,2,13,234
716338.0,7,2,25,233
716338.0,16,2,61,1228
716339.0,2,1,4,435
716340.0,6,1,20,1274
716340.0,15,1,56,233
716341.0,7,4,27,233
716341.0,16,4,63,1228
716342.0,3,2,9,1376
716342.0,12,1,44,333
716343.0,2,1,4,234
716344.0,3,2,9,281
716344.0,12,1,44,1274
716345.0,4,1,12,282
716345.0,9,4,35,1274
716345.0,12,3,46,1275
716346.0,10,4,39,146
716347.0,7,1,24,233
716347.0,16,1,60,1228
716348.0,8,1,28,1324
716348.0,13,3,50,281
716349.0,8,1,28,1081
716349.0,13,1,48,49
716349.0,16,2,61,50
716350.0,8,4,31,1324
716350.0,13,4,51,281
716350.0,16,3,62,282
716351.0,7,3,26,1184
716351.0,15,3,58,146
716352.0,6,1,20,331
716353.0,5,2,17,145
716353.0,13,1,48,1143
716354.0,2,1,4,332
716354.0,10,2,37,1324
716355.0,3,4,11,1275
716355.0,11,3,42,234
716356.0,2,2,5,186
716356.0,11,1,40,1184
716357.0,1,2,1,232
716357.0,10,1,36,1227
716358.0,5,3,18,768
716358.0,13,3,50,1768
716359.0,3,1,8,1274
716359.0,11,2,41,233
716360.0,5,1,16,232
716360.0,13,2,49,1227
716361.0,8,4,31,1142
716361.0,15,4,59,107
716362.0,2,1,4,1276
716362.0,10,2,37,235
716363.0,7,3,26,1274
716363.0,16,4,63,233
716364.0,6,1,20,233
716364.0,14,2,53,1228
716365.0,1,3,2,281
716365.0,14,2,53,233
716366.0,1,4,3,332
716366.0,14,2,53,282
716367.0,5,2,17,1429
716367.0,14,2,53,384
716368.0,5,1,16,232
716368.0,8,2,29,233
716368.0,13,2,49,1227
716369.0,1,4,3,281
716369.0,4,3,14,282
716369.0,14,2,53,233
716370.0,1,4,3,1226
716370.0,4,3,14,1227
716370.0,9,4,35,186
716370.0,12,3,46,187
716371.0,4,3,14,779
716371.0,9,4,35,1780
716371.0,13,2,49,742
716372.0,6,2,21,1274
716372.0,15,2,57,233
716373.0,4,4,15,1429
716373.0,9,4,35,383
716374.0,1,4,3,331
716374.0,4,3,14,332
716374.0,14,2,53,281
716375.0,7,3,26,282
716375.0,16,3,62,1275
716376.0,8,4,31,282
716376.0,13,4,51,1274
716376.0,16,3,62,1275
716377.0,1,3,2,232
716378.0,4,4,15,1275
716378.0,9,4,35,233
716379.0,7,3,26,383
716379.0,16,4,63,1376
716380.0,5,3,18,232
716381.0,2,2,5,1274
716381.0,11,1,40,233
716382.0,3,3,10,234
716382.0,12,4,47,1229
716382.0,13,1,48,188
716383.0,7,2,25,1274
716383.0,16,1,60,233
716384.0,4,1,12,1274
716384.0,9,1,32,232
716384.0,12,2,45,233
716385.0,6,2,21,1274
716385.0,15,1,56,233
716386.0,3,4,11,281
716386.0,16,2,61,233
716387.0,5,4,19,233
716387.0,8,3,30,234
716387.0,13,3,50,1228
716388.0,1,4,3,1273
716389.0,4,1,12,280
716389.0,12,3,46,1273
716390.0,8,1,28,1481
716390.0,13,1,48,435
716391.0,5,1,16,281
716391.0,8,2,29,282
716391.0,13,2,49,1274
716392.0,5,4,19,236
716392.0,14,3,54,1231
716393.0,8,4,31,1324
716393.0,13,4,51,281
716394.0,3,2,9,1274
716394.0,12,1,44,233
716395.0,7,4,27,1274
716396.0,5,1,16,1323
716396.0,8,2,29,1324
716396.0,13,3,50,281
716397.0,5,3,18,1264
716397.0,13,3,50,223
716398.0,1,4,3,1107
716398.0,4,4,15,1108
716398.0,11,3,42,74
716399.0,4,4,15,280
716399.0,12,4,47,1273
716400.0,3,3,10,1274
716400.0,12,3,46,233
716401.0,5,4,19,281
716401.0,8,3,30,282
716402.0,7,4,27,1227
716403.0,1,1,0,280
716403.0,4,2,13,281
716403.0,9,3,34,1273
716404.0,2,4,7,281
716404.0,10,3,38,1274
716405.0,6,4,23,1227
716405.0,14,3,54,187
716406.0,8,2,29,1228
716406.0,13,1,48,187
716407.0,3,1,8,281
716407.0,11,2,41,1274
716408.0,5,4,19,145
716408.0,8,3,30,146
716409.0,1,1,0,1683
716409.0,4,2,13,1684
716409.0,9,2,33,639
716410.0,7,1,24,539
716411.0,6,4,23,1274
716412.0,4,4,15,1227
716412.0,9,4,35,186
716412.0,12,3,46,187
716413.0,6,4,23,1226
716413.0,14,3,54,186
716414.0,5,3,18,1226
716414.0,13,3,50,186
716415.0,8,4,31,233
716415.0,13,4,51,1227
716416.0,3,2,9,1273
716416.0,12,1,44,232
716417.0,6,2,21,1142
716417.0,13,2,49,107
716418.0,8,4,31,1324
716418.0,13,4,51,281
716418.0,16,3,62,282
716419.0,4,2,13,1324
716419.0,9,2,33,281
716420.0,7,3,26,233
716420.0,16,3,62,1228
716421.0,6,4,23,280
716421.0,14,3,54,1273
716422.0,2,3,6,281
716422.0,15,2,57,233
716423.0,2,4,7,1227
716423.0,10,3,38,187
716424.0,7,4,27,1227
716424.0,15,3,58,187
716425.0,6,2,21,1227
716425.0,15,1,56,187
716426.0,1,4,3,281
716426.0,4,3,14,282
716426.0,9,3,34,1274
716427.0,1,2,1,282
716427.0,10,1,36,1275
716428.0,7,3,26,1102
716428.0,13,4,51,68
716428.0,16,3,62,69
716429.0,2,2,5,282
716429.0,11,1,40,1275
716430.0,3,1,8,331
716430.0,12,4,47,1323
716431.0,4,4,15,282
716431.0,9,4,35,1274
716432.0,7,4,27,1429
716433.0,3,2,9,145
716433.0,11,1,40,1143
716434.0,6,1,20,233
716435.0,1,2,1,1656
716435.0,9,1,32,611
716435.0,12,2,45,612
716436.0,7,4,27,1274
716437.0,2,3,6,281
716437.0,11,4,43,1274
716438.0,13,2,49,233
716439.0,6,2,21,1227
716439.0,15,1,56,187
716440.0,5,1,16,186
716440.0,8,2,29,187
716441.0,3,3,10,1142
716442.0,1,3,2,383
716442.0,10,3,38,1376
716443.0,2,2,5,234
716443.0,11,2,41,1229
716444.0,5,1,16,232
716444.0,8,2,29,233
716444.0,13,2,49,1227
716445.0,5,2,17,1274
716445.0,14,1,52,233
716446.0,6,1,20,1274
716446.0,14,2,53,233
