,ccd,qid,rcid,field
38614.0,8,1,28,1228
38614.0,16,2,61,188
38615.0,7,1,24,1274
38615.0,16,1,60,233
38616.0,4,4,15,1227
38616.0,9,4,35,186
38616.0,12,3,46,187
38617.0,3,2,9,281
38617.0,12,1,44,1274
38618.0,5,3,18,72
38618.0,13,4,51,1076
38618.0,16,3,62,1077
38619.0,2,1,4,1274
38619.0,10,2,37,233
38620.0,1,2,1,332
38620.0,10,1,36,1324
38621.0,5,1,16,280
38621.0,8,2,29,281
38621.0,13,2,49,1273
38622.0,6,2,21,1274
38622.0,15,1,56,233
38623.0,3,1,8,1184
38623.0,11,1,40,146
38624.0,1,3,2,232
38625.0,2,4,7,1323
38625.0,10,3,38,281
38626.0,7,4,27,1274
38626.0,11,2,41,233
38627.0,7,4,27,146
38627.0,15,4,59,1144
38628.0,2,3,6,1226
38628.0,11,4,43,186
38629.0,1,3,2,1107
38629.0,4,3,14,1108
38629.0,11,3,42,74
38630.0,2,1,4,281
38630.0,10,2,37,1274
38631.0,3,4,11,105
38631.0,10,3,38,1106
38632.0,4,4,15,1376
38632.0,9,4,35,332
38633.0,1,3,2,383
38633.0,10,3,38,1376
38634.0,7,4,27,1274
38634.0,15,3,58,233
38635.0,8,1,28,282
38635.0,13,1,48,1274
38635.0,16,2,61,1275
38636.0,5,2,17,1274
38636.0,14,1,52,233
38637.0,2,1,4,1274
38638.0,5,2,17,1228
38638.0,14,1,52,188
38639.0,2,4,7,1636
38639.0,10,3,38,591
38640.0,3,4,11,281
38640.0,16,1,60,233
38641.0,12,2,45,232
38642.0,7,1,24,281
38642.0,15,3,58,1274
38643.0,10,2,37,282
38644.0,5,3,18,281
38644.0,14,4,55,1274
38645.0,9,2,33,233
38646.0,11,2,41,282
38647.0,4,1,12,145
38647.0,11,2,41,1143
38648.0,4,1,12,332
38648.0,9,1,32,1323
38648.0,12,2,45,1324
38649.0,7,1,24,187
38649.0,15,2,57,1185
38650.0,2,1,4,1273
38650.0,10,2,37,232
38651.0,3,3,10,281
38651.0,13,1,48,232
38651.0,16,2,61,233
38652.0,1,4,3,1226
38652.0,4,3,14,1227
38652.0,9,4,35,186
38653.0,4,4,15,1185
38653.0,9,4,35,146
38653.0,12,3,46,147
38654.0,2,2,5,1481
38654.0,11,2,41,436
38655.0,5,2,17,284
38655.0,14,2,53,1277
38656.0,8,1,28,234
38656.0,13,1,48,1228
38657.0,7,2,25,1274
38657.0,16,2,61,233
38658.0,5,4,19,331
38658.0,8,3,30,332
38658.0,13,3,50,1323
38659.0,7,2,25,334
38659.0,13,1,48,1325
38659.0,16,2,61,1326
38660.0,6,3,22,232
38660.0,15,4,59,1227
38661.0,2,3,6,281
38661.0,11,4,43,1274
38662.0,6,1,20,1324
38662.0,15,1,56,282
38663.0,6,3,22,332
38663.0,15,3,58,1324
38664.0,7,4,27,1323
38664.0,15,3,58,281
38665.0,3,4,11,1274
38665.0,16,2,61,1228
38666.0,6,3,22,1274
38666.0,11,2,41,233
38667.0,1,3,2,1185
38667.0,4,3,14,1186
38668.0,5,1,16,145
38668.0,8,2,29,146
38668.0,16,2,61,1144
38669.0,4,1,12,282
38669.0,9,1,32,1274
38669.0,12,2,45,1275
38670.0,3,3,10,1227
38670.0,13,1,48,1184
38670.0,16,2,61,1185
38671.0,7,1,24,232
38672.0,6,2,21,1274
38672.0,15,1,56,233
38673.0,1,3,2,281
38673.0,10,4,39,1274
38674.0,8,4,31,1227
38674.0,16,3,62,187
38675.0,5,2,17,1227
38675.0,14,1,52,187
38676.0,7,2,25,233
38676.0,16,1,60,1228
38677.0,13,2,49,1274
38678.0,6,1,20,1226
38678.0,14,1,52,186
38679.0,5,2,17,231
38680.0,6,3,22,281
38680.0,15,4,59,1274
38681.0,1,3,2,1186
38681.0,10,4,39,148
38682.0,3,4,11,1274
38683.0,6,3,22,281
38683.0,15,3,58,1274
38684.0,10,2,37,1324
38685.0,5,2,17,233
38685.0,14,1,52,1228
38686.0,1,3,2,539
38686.0,10,3,38,1534
38687.0,4,4,15,1324
38687.0,13,2,49,1274
38688.0,7,1,24,333
38688.0,16,1,60,1325
38689.0,3,2,9,233
38689.0,12,2,45,1228
38690.0,4,2,13,1274
38690.0,9,3,34,232
38691.0,6,3,22,1324
38691.0,15,4,59,282
38692.0,5,3,18,1225
38692.0,9,2,33,185
38693.0,5,4,19,233
38693.0,8,3,30,234
38694.0,5,4,19,1323
38694.0,8,3,30,1324
38694.0,13,3,50,281
38695.0,6,2,21,1839
38695.0,14,4,55,806
38696.0,4,1,12,1274
38696.0,12,3,46,233
38697.0,6,2,21,1273
38697.0,15,1,56,232
38698.0,12,1,44,1377
38699.0,12,1,44,1274
38700.0,8,2,29,1324
38700.0,13,2,49,281
38701.0,7,4,27,232
38702.0,5,2,17,1273
38702.0,14,2,53,232
38703.0,1,3,2,281
38703.0,10,4,39,1274
38704.0,4,4,15,1274
38704.0,13,2,49,1227
38705.0,8,2,29,1273
38705.0,13,1,48,231
38706.0,7,4,27,233
38706.0,15,3,58,1228
38707.0,1,2,1,281
38707.0,10,1,36,1274
38708.0,6,3,22,232
38708.0,15,4,59,1227
38709.0,1,2,1,1133
38709.0,4,2,13,1134
38709.0,10,1,36,99
38710.0,7,4,27,1685
38710.0,15,3,58,641
38711.0,1,4,3,186
38711.0,4,3,14,187
38711.0,9,3,34,1184
38712.0,3,1,8,1586
38712.0,12,4,47,540
38714.0,2,3,6,187
38714.0,7,2,25,1185
38714.0,16,1,60,147
38715.0,1,4,3,1274
38715.0,4,3,14,1275
38715.0,9,3,34,233
38716.0,6,3,22,233
38716.0,15,4,59,1228
38717.0,5,2,17,1274
38717.0,14,1,52,233
38718.0,2,1,4,231
38718.0,10,3,38,1226
38719.0,11,1,40,282
38720.0,7,2,25,1274
38720.0,16,4,63,233
38721.0,7,1,24,186
38721.0,16,1,60,1184
38722.0,1,2,1,232
38722.0,10,4,39,1227
38723.0,8,1,28,282
38723.0,13,4,51,1274
38724.0,6,3,22,282
38724.0,15,3,58,1275
38725.0,6,4,23,1274
38725.0,14,3,54,233
38726.0,5,4,19,281
38726.0,8,3,30,282
38727.0,2,2,5,1274
38727.0,11,1,40,233
38728.0,2,1,4,1274
38728.0,10,2,37,233
38729.0,8,4,31,1376
38729.0,13,4,51,332
38730.0,7,4,27,1274
38730.0,16,4,63,233
38731.0,7,3,26,233
38731.0,12,2,45,1228
38732.0,7,4,27,1184
38732.0,15,4,59,146
38733.0,8,1,28,1430
38733.0,13,1,48,384
38734.0,7,1,24,1275
38734.0,15,2,57,234
38735.0,6,1,20,1274
38735.0,14,2,53,233
38736.0,4,1,12,232
38736.0,9,4,35,1226
38736.0,12,3,46,1227
38737.0,8,1,28,233
38737.0,13,1,48,1227
38738.0,6,1,20,1144
38738.0,13,2,49,109
38739.0,6,2,21,333
38739.0,15,3,58,1325
38740.0,8,1,28,1227
38740.0,16,2,61,187
38741.0,1,2,1,1428
38741.0,10,4,39,383
38742.0,2,1,4,281
38743.0,4,4,15,687
38743.0,9,4,35,1684
38743.0,12,3,46,1685
38744.0,13,3,50,1075
38745.0,8,1,28,383
38745.0,13,1,48,1375
38745.0,16,2,61,1376
38746.0,1,3,2,1482
38746.0,10,3,38,437
38747.0,4,4,15,233
38747.0,9,4,35,1227
38748.0,3,2,9,1481
38748.0,9,1,32,435
38748.0,12,2,45,436
38749.0,14,3,54,1481
38750.0,2,4,7,281
38750.0,15,1,56,233
38751.0,6,3,22,1274
38751.0,15,4,59,233
38752.0,6,1,20,1326
38752.0,15,4,59,284
38753.0,1,1,0,1225
38753.0,4,2,13,1226
38753.0,12,2,45,186
38754.0,4,1,12,1324
38754.0,9,1,32,281
38754.0,12,2,45,282
38755.0,3,3,10,1324
38755.0,12,4,47,282
38756.0,3,2,9,230
38756.0,12,1,44,1225
38757.0,6,1,20,1182
38757.0,14,4,55,144
38758.0,2,2,5,145
38758.0,10,2,37,1143
38759.0,12,1,44,1322
38760.0,5,4,19,487
38760.0,8,3,30,488
38761.0,7,1,24,1184
38761.0,15,2,57,146
38762.0,1,1,0,232
38762.0,4,2,13,233
38762.0,9,3,34,1227
38763.0,2,2,5,1274
38763.0,11,2,41,233
38764.0,3,2,9,1274
38764.0,12,4,47,233
38765.0,7,4,27,233
38765.0,11,2,41,1228
38766.0,2,3,6,435
38766.0,16,1,60,384
38767.0,2,4,7,281
38767.0,10,3,38,1274
38768.0,8,4,31,1324
38768.0,13,4,51,281
38768.0,16,3,62,282
38769.0,3,2,9,1184
38769.0,12,1,44,146
38770.0,3,2,9,1305
38770.0,11,1,40,263
38771.0,15,1,56,1861
38772.0,2,3,6,332
38772.0,15,2,57,282
38773.0,1,3,2,281
38773.0,14,2,53,233
38774.0,6,3,22,233
38775.0,6,4,23,281
38775.0,14,3,54,1274
38776.0,2,3,6,385
38776.0,11,4,43,1378
38777.0,8,4,31,145
38777.0,16,4,63,1143
38778.0,5,2,17,232
38778.0,14,1,52,1227
38779.0,1,3,2,1272
38779.0,10,4,39,231
38780.0,2,4,7,188
38780.0,11,4,43,1186
38781.0,1,4,3,281
38781.0,4,3,14,282
38781.0,9,3,34,1274
38782.0,2,4,7,1274
38782.0,15,2,57,1228
38783.0,4,4,15,1475
38783.0,9,4,35,429
38783.0,12,3,46,430
38783.0,14,1,52,1423
38784.0,6,4,23,233
38784.0,14,3,54,1228
38785.0,2,4,7,281
38785.0,10,3,38,1274
38786.0,7,1,24,1274
38786.0,15,2,57,233
38787.0,8,1,28,1274
38787.0,13,1,48,232
38788.0,7,4,27,1274
38789.0,3,4,11,1429
38789.0,12,4,47,384
38790.0,2,3,6,1227
38790.0,11,4,43,187
38791.0,7,1,24,232
38791.0,15,2,57,1227
38792.0,2,1,4,282
38792.0,10,3,38,1275
38793.0,1,1,0,1273
38793.0,4,2,13,1274
38793.0,9,2,33,232
38794.0,9,1,32,332
38794.0,12,2,45,333
38795.0,6,1,20,1274
38795.0,14,2,53,233
38796.0,4,1,12,1187
38796.0,9,2,33,148
38797.0,6,2,21,1228
38797.0,15,4,59,188
38798.0,5,4,19,281
38798.0,8,3,30,282
38798.0,13,3,50,1274
38799.0,8,1,28,280
38799.0,16,2,61,1273
38800.0,5,1,16,186
38800.0,8,2,29,187
38801.0,10,1,36,145
38802.0,16,3,62,1228
38803.0,10,1,36,1185
38804.0,1,2,1,186
38804.0,10,4,39,1184
38805.0,6,2,21,1274
38805.0,15,1,56,233
38806.0,1,3,2,232
38806.0,10,4,39,1227
38807.0,4,4,15,233
38807.0,13,2,49,187
38808.0,7,1,24,76
38808.0,15,2,57,1080
38809.0,2,2,5,1378
38809.0,11,2,41,335
38810.0,1,4,3,435
38810.0,4,3,14,436
38810.0,10,4,39,1429
38811.0,7,4,27,1274
38811.0,15,3,58,233
38812.0,7,4,27,1274
38813.0,3,4,11,281
38813.0,11,3,42,1274
38814.0,6,3,22,1274
38815.0,11,2,41,233
38816.0,4,4,15,1429
38816.0,14,1,52,1376
38817.0,3,3,10,73
38817.0,11,4,43,1077
38818.0,6,3,22,1656
38818.0,13,3,50,611
38819.0,6,3,22,233
38819.0,15,4,59,1228
38820.0,7,2,25,281
38820.0,16,1,60,1274
38821.0,7,4,27,1275
38821.0,16,4,63,234
38822.0,5,3,18,1107
38822.0,8,3,30,1108
38822.0,15,3,58,74
38823.0,9,2,33,1636
38825.0,3,4,11,1143
38825.0,10,3,38,108
38826.0,2,4,7,1274
38826.0,10,3,38,233
38827.0,5,1,16,1227
38827.0,8,2,29,1228
38827.0,13,2,49,187
38828.0,10,1,36,145
38829.0,3,2,9,1534
38829.0,12,2,45,488
38830.0,1,2,1,186
38830.0,10,3,38,1184
38831.0,8,1,28,74
38831.0,16,1,60,1078
38832.0,7,4,27,1274
38832.0,15,3,58,233
38833.0,3,3,10,74
38833.0,7,2,25,1078
38833.0,15,1,56,47
38834.0,11,1,40,233
38835.0,7,3,26,282
38835.0,16,4,63,1275
38836.0,2,3,6,233
38836.0,15,2,57,188
38837.0,3,1,8,1376
38837.0,12,1,44,333
38838.0,6,4,23,233
38838.0,14,3,54,1228
38839.0,10,2,37,1274
38840.0,1,1,0,281
38840.0,4,2,13,282
38840.0,9,3,34,1274
38841.0,7,3,26,1274
38842.0,1,1,0,1226
38842.0,4,2,13,1227
38842.0,9,4,35,186
38843.0,7,1,24,233
38843.0,16,1,60,1228
38844.0,2,2,5,1106
38844.0,9,1,32,72
38844.0,12,2,45,73
38845.0,13,4,51,1274
38845.0,16,3,62,1275
38846.0,5,3,18,1273
38846.0,14,4,55,232
38847.0,6,2,21,281
38847.0,15,2,57,1274
38848.0,7,1,24,1274
38848.0,15,3,58,233
38849.0,1,1,0,1226
38849.0,4,2,13,1227
38849.0,9,2,33,186
38850.0,5,4,19,1274
38850.0,8,3,30,1275
38851.0,4,4,15,1326
38851.0,5,1,16,283
38851.0,8,2,29,284
38851.0,14,1,52,1276
38852.0,2,2,5,1274
38852.0,11,4,43,233
38853.0,2,3,6,281
38853.0,11,3,42,1274
38853.0,16,1,60,233
38854.0,3,1,8,1275
38854.0,11,2,41,234
38855.0,4,3,14,1429
38855.0,9,3,34,383
38856.0,3,4,11,435
38856.0,13,1,48,383
38857.0,8,3,30,1324
38857.0,13,3,50,281
38858.0,7,1,24,1274
38858.0,15,2,57,233
38859.0,7,4,27,134
38859.0,16,4,63,1133
38860.0,2,1,4,1274
38860.0,10,2,37,233
38861.0,1,2,1,1322
38861.0,10,1,36,280
38862.0,2,4,7,384
38863.0,7,2,25,134
38863.0,13,1,48,1132
38864.0,4,4,15,281
38864.0,5,1,16,1273
38864.0,8,2,29,1274
38864.0,13,2,49,232
38865.0,8,1,28,1228
38865.0,13,1,48,187
38865.0,16,2,61,188
38866.0,7,1,24,1586
38866.0,15,3,58,540
38867.0,2,4,7,281
38867.0,15,2,57,233
38868.0,3,1,8,280
38868.0,11,2,41,1273
38869.0,2,2,5,282
38869.0,11,2,41,1275
38870.0,4,4,15,1184
38870.0,12,4,47,146
38871.0,2,4,7,1273
38871.0,10,3,38,232
38872.0,6,4,23,1274
38872.0,10,2,37,233
38873.0,11,1,40,282
38874.0,5,3,18,281
38874.0,14,4,55,1274
38875.0,4,1,12,282
38875.0,9,1,32,1274
38875.0,12,2,45,1275
38876.0,2,2,5,1274
38876.0,11,1,40,233
38877.0,7,2,25,1227
38877.0,16,1,60,187
38878.0,15,3,58,1228
38879.0,10,2,37,1274
38880.0,3,2,9,333
38880.0,12,4,47,1325
38881.0,2,2,5,1324
38881.0,11,1,40,282
38882.0,3,2,9,1228
38882.0,12,4,47,188
38883.0,6,4,23,73
38884.0,15,2,57,1275
38885.0,8,1,28,1274
38885.0,13,4,51,232
38885.0,16,3,62,233
38886.0,2,4,7,1375
38887.0,3,1,8,437
38887.0,12,1,44,1431
38888.0,2,2,5,1272
38888.0,11,1,40,231
38889.0,6,4,23,281
38889.0,14,3,54,1274
38890.0,15,2,57,1804
38891.0,2,2,5,1323
38891.0,11,1,40,281
38892.0,5,2,17,188
38892.0,14,2,53,1186
38893.0,1,1,0,1683
38893.0,10,1,36,639
38894.0,6,4,23,332
38894.0,15,4,59,1324
38895.0,6,3,22,233
38895.0,15,3,58,1228
38896.0,2,1,4,1226
38896.0,10,4,39,186
38897.0,8,1,28,334
38897.0,13,2,49,1325
38898.0,4,1,12,282
38898.0,9,1,32,1274
38898.0,12,2,45,1275
38899.0,6,2,21,382
38899.0,15,4,59,1375
38900.0,8,1,28,1228
38900.0,13,4,51,187
38900.0,16,3,62,188
38901.0,7,1,24,233
38901.0,15,2,57,1228
38902.0,10,2,37,1274
38903.0,8,4,31,384
38903.0,13,4,51,1376
38904.0,3,4,11,487
38904.0,11,3,42,1481
38905.0,2,1,4,332
38905.0,11,1,40,1324
38906.0,1,2,1,1105
38906.0,4,2,13,1106
38906.0,11,1,40,72
38907.0,1,4,3,1141
38907.0,4,4,15,1142
38907.0,11,3,42,107
38908.0,6,4,23,1274
38908.0,14,3,54,233
38909.0,7,4,27,1275
38910.0,7,2,25,1228
38910.0,16,4,63,188
38911.0,1,2,1,1273
38911.0,10,4,39,232
38912.0,6,1,20,1484
38912.0,15,1,56,439
38913.0,2,4,7,281
38913.0,10,3,38,1274
38914.0,3,1,8,232
38914.0,11,2,41,1227
38915.0,2,4,7,281
38915.0,10,3,38,1274
38916.0,3,2,9,1324
38916.0,9,4,35,281
38916.0,12,3,46,282
38918.0,1,2,1,1303
38918.0,12,2,45,262
38919.0,8,4,31,70
38919.0,14,3,54,1074
38920.0,2,3,6,281
38920.0,15,2,57,233
38921.0,4,4,15,332
38921.0,13,2,49,281
38922.0,6,2,21,283
38922.0,15,1,56,1276
38923.0,12,1,44,233
38924.0,8,4,31,233
38925.0,6,2,21,333
38925.0,15,3,58,1325
38926.0,7,3,26,1182
38926.0,15,4,59,144
38927.0,2,1,4,1377
38927.0,11,1,40,334
38928.0,4,1,12,185
38928.0,9,4,35,1182
38928.0,12,3,46,1183
38929.0,2,4,7,281
38929.0,10,3,38,1274
38930.0,9,2,33,1143
38931.0,1,2,1,186
38931.0,10,2,37,1184
38932.0,4,4,15,1324
38932.0,13,2,49,1274
38933.0,2,4,7,1274
38933.0,10,3,38,233
38934.0,7,3,26,282
38934.0,12,2,45,1275
38935.0,4,2,13,1228
38935.0,9,1,32,187
38936.0,4,1,12,1274
38936.0,9,1,32,232
38936.0,12,2,45,233
38937.0,9,2,33,1227
38938.0,4,2,13,384
38938.0,9,2,33,1376
38939.0,11,2,41,1481
38940.0,6,2,21,332
38940.0,15,1,56,1324
38941.0,11,2,41,74
38942.0,2,2,5,1274
38942.0,11,1,40,233
38943.0,1,2,1,281
38943.0,10,2,37,1274
38944.0,1,4,3,144
38944.0,4,4,15,145
38944.0,12,4,47,1143
38945.0,6,3,22,1274
38945.0,15,4,59,233
38946.0,6,4,23,1275
38946.0,15,4,59,234
38947.0,6,3,22,1274
38948.0,2,3,6,282
38948.0,11,4,43,1275
38949.0,3,3,10,1325
38949.0,13,2,49,1275
38950.0,2,2,5,1376
38950.0,11,2,41,333
38951.0,6,1,20,684
38951.0,14,2,53,1682
38952.0,7,4,27,1275
38952.0,16,4,63,234
38953.0,1,3,2,281
38953.0,15,1,56,233
38954.0,2,1,4,1274
38954.0,10,2,37,233
38955.0,6,1,20,282
38955.0,15,1,56,1275
38956.0,2,1,4,1273
38956.0,10,2,37,232
38957.0,6,3,22,1274
38957.0,15,4,59,233
38958.0,7,3,26,282
38958.0,16,3,62,1275
38959.0,9,1,32,1274
38959.0,12,2,45,1275
38960.0,4,1,12,233
38960.0,9,1,32,1227
38960.0,12,2,45,1228
38961.0,8,4,31,188
38961.0,13,4,51,1185
38962.0,7,1,24,233
38962.0,15,2,57,1228
38963.0,3,3,10,232
38963.0,12,4,47,1227
38964.0,3,1,8,832
38964.0,11,2,41,1838
38965.0,1,1,0,280
38965.0,4,2,13,281
38965.0,9,4,35,1273
38966.0,8,1,28,1275
38966.0,13,1,48,233
38967.0,11,2,41,233
38968.0,1,2,1,281
38968.0,10,1,36,1274
38969.0,4,1,12,282
38969.0,9,4,35,1274
38969.0,12,3,46,1275
38970.0,2,4,7,71
38970.0,9,4,35,1075
38970.0,12,4,47,1076
38971.0,7,2,25,1274
38971.0,16,4,63,233
38972.0,3,4,11,107
38972.0,11,4,43,1108
38973.0,4,2,13,384
38973.0,9,2,33,1376
38974.0,7,1,24,1184
38974.0,15,2,57,146
38975.0,5,2,17,233
38975.0,14,1,52,1228
38976.0,8,1,28,233
38976.0,16,2,61,1228
38977.0,6,4,23,1274
38978.0,7,3,26,1274
38978.0,16,4,63,233
38979.0,2,4,7,186
38979.0,10,3,38,1184
38980.0,5,2,17,1227
38980.0,14,1,52,187
38981.0,7,4,27,333
38981.0,16,4,63,1325
38982.0,6,3,22,1429
38982.0,15,3,58,384
38983.0,2,2,5,233
38983.0,11,4,43,1228
38984.0,4,2,13,1729
38984.0,9,1,32,687
38984.0,12,2,45,688
38985.0,3,4,11,186
38985.0,11,3,42,1184
38986.0,6,2,21,234
38986.0,15,2,57,1229
38987.0,3,2,9,324
38988.0,4,4,15,233
38988.0,9,4,35,1227
38988.0,12,3,46,1228
38989.0,1,1,0,281
38989.0,4,2,13,282
38989.0,9,2,33,1274
38990.0,5,2,17,1274
38990.0,14,1,52,233
38991.0,2,3,6,1481
38991.0,11,3,42,436
38992.0,12,1,44,232
38993.0,6,4,23,1274
38993.0,14,3,54,233
38994.0,1,2,1,186
38994.0,10,4,39,1184
38995.0,7,1,24,282
38995.0,16,4,63,1275
38996.0,8,1,28,1325
38996.0,13,4,51,282
38996.0,16,3,62,283
38997.0,2,1,4,1324
38997.0,11,1,40,282
38998.0,7,2,25,282
38998.0,16,1,60,1275
38999.0,2,3,6,383
38999.0,7,2,25,1376
38999.0,16,1,60,333
39000.0,8,3,30,233
39000.0,13,4,51,1227
39001.0,3,1,8,1274
39002.0,8,4,31,282
39002.0,13,4,51,1274
39002.0,16,3,62,1275
39003.0,8,1,28,1186
39003.0,13,1,48,147
39004.0,3,4,11,1273
39004.0,11,3,42,232
39005.0,3,4,11,282
39005.0,12,4,47,1275
39006.0,3,3,10,186
39006.0,16,2,61,146
39007.0,5,1,16,232
39007.0,8,2,29,233
39007.0,13,2,49,1227
39008.0,4,4,15,233
39008.0,9,4,35,1227
39009.0,2,4,7,1228
39009.0,15,2,57,1186
39010.0,1,3,2,332
39010.0,10,3,38,1324
39011.0,15,2,57,282
39012.0,6,3,22,1273
39012.0,11,1,40,232
39013.0,1,4,3,1375
39013.0,4,3,14,1376
39013.0,14,2,53,1324
39014.0,3,3,10,1275
39014.0,12,4,47,234
39015.0,7,3,26,233
39015.0,16,4,63,1228
39016.0,11,1,40,1481
39017.0,3,1,8,1102
39017.0,12,4,47,69
39018.0,5,4,19,187
39018.0,8,3,30,188
39018.0,14,4,55,1185
39019.0,3,4,11,1376
39020.0,4,4,15,1324
39020.0,14,1,52,1274
39021.0,7,2,25,282
39021.0,16,2,61,1275
39022.0,5,2,17,1324
39022.0,14,3,54,282
39023.0,8,3,30,384
39024.0,7,3,26,45
39024.0,14,3,54,1052
39025.0,5,4,19,1266
39026.0,8,1,28,1227
39026.0,16,3,62,187
39027.0,2,3,6,281
39027.0,11,3,42,1274
39027.0,16,1,60,233
39028.0,6,3,22,69
39028.0,12,1,44,1074
39029.0,6,1,20,75
39029.0,14,2,53,1079
39030.0,5,2,17,281
39030.0,14,1,52,1274
39031.0,4,4,15,234
39031.0,9,3,34,1228
39032.0,13,1,48,333
39032.0,16,2,61,334
39033.0,2,3,6,1227
39033.0,11,4,43,187
39034.0,10,1,36,1227
39035.0,7,1,24,332
39035.0,16,4,63,1324
39037.0,2,3,6,1376
39037.0,11,3,42,333
39038.0,8,2,29,1274
39038.0,13,2,49,232
39039.0,6,1,20,767
39039.0,14,1,52,1767
39040.0,4,1,12,1325
39040.0,9,4,35,282
39041.0,5,4,19,383
39041.0,14,4,55,1376
39042.0,2,3,6,281
39042.0,11,4,43,1274
39043.0,11,3,42,283
39043.0,16,2,61,1276
39044.0,3,4,11,282
39044.0,12,4,47,1275
39045.0,5,3,18,1324
39045.0,14,4,55,282
39046.0,2,1,4,1373
39046.0,10,2,37,330
39047.0,12,2,45,233
39048.0,5,3,18,280
39048.0,14,4,55,1273
39049.0,1,2,1,331
39049.0,10,4,39,1323
39050.0,4,1,12,145
39050.0,11,2,41,1143
39051.0,2,3,6,145
39051.0,13,2,49,108
39052.0,7,4,27,282
39052.0,16,4,63,1275
39053.0,8,4,31,540
39054.0,1,2,1,281
39054.0,10,1,36,1274
39055.0,5,1,16,435
39055.0,8,2,29,436
39055.0,13,2,49,1429
39056.0,7,1,24,233
39056.0,16,1,60,1228
39057.0,2,4,7,281
39058.0,3,3,10,1274
39058.0,8,1,28,233
39058.0,13,1,48,1227
39059.0,7,1,24,1323
39059.0,15,2,57,281
39060.0,7,3,26,1274
39061.0,9,4,35,487
39061.0,12,3,46,488
39062.0,8,3,30,233
39062.0,13,4,51,1227
39063.0,5,1,16,1323
39063.0,8,2,29,1324
39063.0,13,2,49,281
39064.0,4,1,12,332
39064.0,9,3,34,1323
39065.0,4,1,12,1323
39065.0,9,1,32,280
39066.0,8,4,31,281
39066.0,16,3,62,1274
39067.0,8,2,29,1274
39067.0,13,2,49,232
39068.0,7,1,24,1324
39068.0,15,2,57,282
39069.0,3,4,11,1768
39069.0,11,4,43,730
39070.0,3,1,8,1274
39070.0,11,2,41,233
39071.0,2,4,7,146
39071.0,10,4,39,1144
39072.0,6,4,23,333
39073.0,7,2,25,1274
39073.0,16,4,63,233
39074.0,5,1,16,383
39074.0,8,2,29,384
39075.0,5,4,19,1225
39075.0,8,3,30,1226
39075.0,13,4,51,185
39076.0,5,3,18,1274
39076.0,14,4,55,233
39077.0,5,1,16,29
39077.0,8,1,28,30
39077.0,15,1,56,1039
39078.0,2,2,5,802
39078.0,10,4,39,1805
39079.0,5,3,18,331
39079.0,14,3,54,1323
39080.0,3,4,11,188
39080.0,13,1,48,147
39081.0,2,4,7,231
39081.0,10,3,38,1226
39082.0,4,4,15,1272
39082.0,13,2,49,1225
39083.0,2,2,5,282
39083.0,11,1,40,1275
39084.0,5,3,18,281
39084.0,14,4,55,1274
39085.0,6,2,21,1228
39085.0,15,4,59,188
39086.0,5,1,16,281
39086.0,8,2,29,282
39087.0,12,1,44,1184
39088.0,6,3,22,1274
39088.0,15,4,59,233
39089.0,5,3,18,281
39090.0,3,3,10,145
39090.0,11,3,42,1143
39091.0,7,1,24,281
39091.0,15,2,57,1274
39092.0,11,1,40,233
39093.0,11,2,41,1228
39094.0,7,3,26,1184
39094.0,16,4,63,146
39095.0,12,2,45,233
39096.0,7,3,26,233
39097.0,7,1,24,234
39097.0,16,4,63,1229
39098.0,1,1,0,281
39098.0,4,2,13,282
39099.0,1,2,1,281
39099.0,10,1,36,1274
39100.0,2,1,4,232
39101.0,2,3,6,1274
39101.0,11,4,43,233
39102.0,5,4,19,186
39102.0,8,3,30,187
39102.0,13,3,50,1184
39103.0,2,1,4,1226
39103.0,10,4,39,186
39104.0,1,2,1,332
39104.0,10,2,37,1324
39105.0,10,2,37,1324
39106.0,7,4,27,230
39106.0,11,2,41,1225
39107.0,8,3,30,282
39107.0,13,3,50,1274
39108.0,1,2,1,1183
39108.0,4,2,13,1184
39108.0,9,2,33,145
39109.0,8,3,30,1324
39110.0,3,1,8,1327
39110.0,12,1,44,285
39111.0,7,3,26,1274
39111.0,16,4,63,233
39112.0,10,2,37,74
39113.0,1,4,3,1375
39113.0,14,2,53,1324
39114.0,1,4,3,1324
39114.0,4,3,14,1325
39114.0,6,1,20,282
39114.0,14,2,53,1275
39115.0,6,2,21,282
39115.0,15,4,59,1275
39116.0,6,3,22,148
39116.0,15,4,59,1146
39117.0,8,1,28,282
39117.0,13,1,48,1274
39118.0,1,4,3,1323
39118.0,4,3,14,1324
39118.0,9,3,34,281
39119.0,11,3,42,1227
39120.0,7,2,25,1324
39120.0,16,2,61,282
39121.0,1,2,1,232
39121.0,10,1,36,1227
39122.0,7,1,24,1274
39122.0,15,3,58,233
39123.0,4,1,12,233
39123.0,9,1,32,1227
39124.0,7,4,27,1274
39125.0,7,2,25,1433
39125.0,13,1,48,387
39125.0,16,2,61,388
39126.0,5,3,18,1324
39126.0,14,4,55,282
39127.0,4,4,15,282
39127.0,9,3,34,1274
39128.0,3,4,11,232
39128.0,11,3,42,1227
39128.0,16,1,60,187
39129.0,3,3,10,687
39129.0,12,4,47,1685
39130.0,7,1,24,1274
39131.0,3,4,11,1324
39132.0,7,2,25,1274
39132.0,16,1,60,233
39133.0,1,3,2,590
39133.0,10,4,39,1586
39133.0,15,1,56,540
39134.0,4,3,14,1325
